data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
gaussian,42,0,1000,4,250,1.0,1.0,75.0,25.0,25,6448.340926774565,369388.62064992276,6273636522638.357,127.97519353254737,6857392153042.178,0.9148720654476723,8.51279345523277,False,T_0p025N,N,25,T_0p025N
gaussian,42,1,1000,4,250,1.0,1.0,75.0,25.0,25,4556.198138700614,262050.1360429086,1498610187337.1023,121.75688680543713,1849933303236.9006,0.8100887662895335,18.991123371046648,False,T_0p025N,N,25,T_0p025N
gaussian,42,2,1000,4,250,1.0,1.0,75.0,25.0,25,5653.933405949125,206056.7075685224,3707484917566.3896,125.69079392948966,4157349201497.9307,0.8917905948892985,10.820940511070154,False,T_0p025N,N,25,T_0p025N
gaussian,42,3,1000,4,250,1.0,1.0,75.0,25.0,25,6285.534043955273,170129.6898270986,5849305039594.506,127.6710427028763,6597967721769.017,0.8865313208937944,11.346867910620562,False,T_0p025N,N,25,T_0p025N
gaussian,42,4,1000,4,250,1.0,1.0,75.0,25.0,25,4443.731150784635,369055.4334651295,1325350490620.0906,121.22330743188762,1602335668965.4578,0.8271366083211505,17.286339167884947,False,T_0p025N,N,25,T_0p025N
gaussian,42,5,1000,4,250,1.0,1.0,75.0,25.0,25,4557.130032391859,111485.26334900309,1589780510190.3853,122.01337168475703,1617960757922.9868,0.9825828608051179,1.741713919488208,False,T_0p025N,N,25,T_0p025N
gaussian,42,6,1000,4,250,1.0,1.0,75.0,25.0,25,4868.553620655516,321595.4023015129,1961118551605.9368,122.9250384800335,2122494597631.7412,0.9239686893875413,7.603131061245872,False,T_0p025N,N,25,T_0p025N
gaussian,42,7,1000,4,250,1.0,1.0,75.0,25.0,25,5768.363444077062,345444.8226637023,3961248150427.945,125.97832049419152,4339594608174.4575,0.9128152530575495,8.71847469424505,False,T_0p025N,N,25,T_0p025N
gaussian,42,8,1000,4,250,1.0,1.0,75.0,25.0,25,5976.729413503423,349807.0015668265,4615177026078.023,126.6418836407793,4615177026078.023,1.0,0.0,True,T_0p025N,N,25,T_0p025N
gaussian,42,9,1000,4,250,1.0,1.0,75.0,25.0,25,5854.130736338375,289417.57670426596,4264112306169.998,126.29828634411483,4705274182048.166,0.9062409843062251,9.375901569377486,False,T_0p025N,N,25,T_0p025N
gaussian,42,10,1000,4,250,1.0,1.0,75.0,25.0,25,4971.990329434635,297664.5195666467,2132116795136.3984,123.2881099120535,2498082811840.8223,0.8535012470484332,14.649875295156678,False,T_0p025N,N,25,T_0p025N
gaussian,42,11,1000,4,250,1.0,1.0,75.0,25.0,25,4095.07506814988,82915.79465504638,1039269576609.3605,120.16728214013801,1452839742890.4927,0.7153366926359579,28.46633073640421,False,T_0p025N,N,25,T_0p025N
gaussian,42,12,1000,4,250,1.0,1.0,75.0,25.0,25,5754.386351442169,341436.3108127171,3944236811401.757,125.95962982029201,4492911711643.298,0.8778798838135056,12.212011618649443,False,T_0p025N,N,25,T_0p025N
gaussian,42,13,1000,4,250,1.0,1.0,75.0,25.0,25,5523.625669766011,321040.5723819134,3317508196336.123,125.20812004518886,3738124463354.747,0.8874793305728655,11.252066942713446,False,T_0p025N,N,25,T_0p025N
gaussian,42,14,1000,4,250,1.0,1.0,75.0,25.0,25,5665.761284479189,582029.04750999,3510044581898.751,125.45312632576838,3749992405496.481,0.9360137841223276,6.39862158776724,False,T_0p025N,N,25,T_0p025N
gaussian,42,15,1000,4,250,1.0,1.0,75.0,25.0,25,4692.737634870507,79090.82383053991,1827980518145.2122,122.61971562892825,2054973646415.007,0.8895396402451221,11.04603597548779,False,T_0p025N,N,25,T_0p025N
gaussian,42,16,1000,4,250,1.0,1.0,75.0,25.0,25,4884.976111254808,133173.72173328677,2124307654124.3086,123.2721741392205,2455498827980.649,0.8651226504030934,13.487734959690656,False,T_0p025N,N,25,T_0p025N
gaussian,42,17,1000,4,250,1.0,1.0,75.0,25.0,25,4415.126932615193,176995.02713015274,1371998658715.8188,121.37353686798863,1537621325664.8594,0.8922864399806459,10.771356001935406,False,T_0p025N,N,25,T_0p025N
gaussian,42,18,1000,4,250,1.0,1.0,75.0,25.0,25,5287.407317951897,255254.16430047897,2833601886331.96,124.5233883295642,3260156392879.6895,0.8691613361005192,13.083866389948085,False,T_0p025N,N,25,T_0p025N
gaussian,42,19,1000,4,250,1.0,1.0,75.0,25.0,25,5473.221340179775,876257.3222823374,2827850107201.605,124.51456385556097,2880266485397.1216,0.9818015525781152,1.8198447421884811,False,T_0p025N,N,25,T_0p025N
gaussian,42,20,1000,4,250,1.0,1.0,75.0,25.0,25,5731.5452307614105,156562.05518432063,4032935470546.182,126.05621273083761,4038799275838.905,0.9985481315380536,0.14518684619464484,False,T_0p025N,N,25,T_0p025N
gaussian,42,21,1000,4,250,1.0,1.0,75.0,25.0,25,5786.143113239648,313649.9682344698,4049708446771.8247,126.0742375790208,4579549644339.407,0.8843027723866914,11.569722761330858,False,T_0p025N,N,25,T_0p025N
gaussian,42,22,1000,4,250,1.0,1.0,75.0,25.0,25,5233.949735760916,238634.1459187145,2719056469566.6475,124.34418227141207,3050428992952.9097,0.8913685504065829,10.863144959341708,False,T_0p025N,N,25,T_0p025N
