data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
lognormal,42,0,1000,6,250,1.0,1.0,75.0,25.0,25,163.1488498892453,483.9777186673746,364748127.1946836,85.61993070678983,399796528.8990029,0.9123344021999419,8.766559780005812,False,T_0p025N,N,25,T_0p025N
lognormal,42,1,1000,6,250,1.0,1.0,75.0,25.0,25,292.00096737677904,1231.878362345404,10913797264.291973,100.37975882027568,23200028227.108196,0.4704217235192709,52.95782764807291,False,T_0p025N,N,25,T_0p025N
lognormal,42,2,1000,6,250,1.0,1.0,75.0,25.0,25,408.8412162185547,1940.786295934113,87319608834.57765,109.41111781533608,131170252525.21489,0.6656967349955523,33.43032650044477,False,T_0p025N,N,25,T_0p025N
lognormal,42,3,1000,6,250,1.0,1.0,75.0,25.0,25,246.8729896127258,842.9398516833755,4102491654.882724,96.13047706302324,8640794964.13587,0.4747817384754942,52.52182615245058,False,T_0p025N,N,25,T_0p025N
lognormal,42,4,1000,6,250,1.0,1.0,75.0,25.0,25,286.3683244496128,1029.4985350213208,10541159268.897657,100.22888375240848,15429260384.111284,0.6831927782975724,31.68072217024276,False,T_0p025N,N,25,T_0p025N
lognormal,42,5,1000,6,250,1.0,1.0,75.0,25.0,25,275.40211472911125,1223.9434814367355,7855704909.473063,98.95185161312179,19247717844.595898,0.40813695280132534,59.186304719867465,False,T_0p025N,N,25,T_0p025N
lognormal,42,6,1000,6,250,1.0,1.0,75.0,25.0,25,227.24561517240085,596.7120362127641,2732394121.248642,94.36543342278335,3030581456.9761887,0.9016072196174961,9.839278038250388,False,T_0p025N,N,25,T_0p025N
lognormal,42,7,1000,6,250,1.0,1.0,75.0,25.0,25,322.07926797172416,676.452475145049,22473289292.51414,103.51666642380889,29908450855.810932,0.7514026520751004,24.859734792489963,False,T_0p025N,N,25,T_0p025N
lognormal,42,8,1000,6,250,1.0,1.0,75.0,25.0,25,356.57138429557193,2056.8485988389116,35952681053.58601,105.55731282016887,74084371287.53128,0.4852937323858616,51.47062676141384,False,T_0p025N,N,25,T_0p025N
lognormal,42,9,1000,6,250,1.0,1.0,75.0,25.0,25,341.2535343282616,1179.380331251404,30642620959.686295,104.86325909121396,41073853759.70554,0.746037153926556,25.3962846073444,False,T_0p025N,N,25,T_0p025N
lognormal,42,10,1000,6,250,1.0,1.0,75.0,25.0,25,221.99710455615119,454.5020817478047,2471284325.2297626,93.9292271455414,6533860949.531001,0.3782272601634032,62.17727398365969,False,T_0p025N,N,25,T_0p025N
lognormal,42,11,1000,6,250,1.0,1.0,75.0,25.0,25,335.7334455661154,1429.2132118193258,27587963746.48989,104.40719646608272,31777590116.588093,0.86815783214753,13.184216785247004,False,T_0p025N,N,25,T_0p025N
lognormal,42,12,1000,6,250,1.0,1.0,75.0,25.0,25,187.12743040302422,501.24151480228596,812901529.4885857,89.10037940686558,2136706989.8681815,0.38044595414495064,61.95540458550494,False,T_0p025N,N,25,T_0p025N
lognormal,42,13,1000,6,250,1.0,1.0,75.0,25.0,25,566.2964994975833,4773.671713661099,553774970020.5602,117.43333322251713,1125940145501.023,0.4918334000553292,50.816659994467074,False,T_0p025N,N,25,T_0p025N
lognormal,42,14,1000,6,250,1.0,1.0,75.0,25.0,25,271.4207668874592,625.8396822656214,8141178087.720345,99.10687255009049,9907366217.229593,0.8217298027766728,17.827019722332714,False,T_0p025N,N,25,T_0p025N
lognormal,42,15,1000,6,250,1.0,1.0,75.0,25.0,25,136.6874717547463,220.16891231930495,142429706.31796157,81.53600578798554,168498790.9066105,0.8452862216495217,15.471377835047829,False,T_0p025N,N,25,T_0p025N
lognormal,42,16,1000,6,250,1.0,1.0,75.0,25.0,25,467.97816191077357,1875.5537033828705,202377935448.49265,113.06163161155311,405814493350.51825,0.498695681806738,50.13043181932619,False,T_0p025N,N,25,T_0p025N
lognormal,42,17,1000,6,250,1.0,1.0,75.0,25.0,25,143.10488041924413,275.34049727230575,177773150.99947295,82.49866170282903,237005221.65888837,0.7500811575170033,24.991884248299666,False,T_0p025N,N,25,T_0p025N
lognormal,42,18,1000,6,250,1.0,1.0,75.0,25.0,25,303.6824499231927,1028.446601482041,14870757021.0356,101.7233307757979,24113355953.67956,0.6167020903105114,38.32979096894886,False,T_0p025N,N,25,T_0p025N
lognormal,42,19,1000,6,250,1.0,1.0,75.0,25.0,25,315.98041565916265,1369.415191375494,17529965598.35474,102.4378106381431,25838053431.040882,0.6784553505603826,32.154464943961734,False,T_0p025N,N,25,T_0p025N
lognormal,42,20,1000,6,250,1.0,1.0,75.0,25.0,25,380.70724471578046,3451.802513747001,47511407714.9321,106.76797898315857,53054197120.59536,0.8955259016913559,10.447409830864407,False,T_0p025N,N,25,T_0p025N
lognormal,42,21,1000,6,250,1.0,1.0,75.0,25.0,25,454.50564704773166,2643.0100293298115,155337255464.25027,111.91275627667613,181775974987.88553,0.8545532789721124,14.544672102788759,False,T_0p025N,N,25,T_0p025N
lognormal,42,22,1000,6,250,1.0,1.0,75.0,25.0,25,309.90945975591535,1513.113431911867,15389577203.596334,101.87226688664012,22551363185.51073,0.6824233673591914,31.75766326408086,False,T_0p025N,N,25,T_0p025N
lognormal,42,23,1000,6,250,1.0,1.0,75.0,25.0,25,439.77088719559663,2551.537457296811,129841872876.96979,111.1341477125338,156447073819.59793,0.829941204440122,17.005879555987804,False,T_0p025N,N,25,T_0p025N
lognormal,42,24,1000,6,250,1.0,1.0,75.0,25.0,25,124.66562107618117,152.07929871350544,89351054.96931002,79.51099684593707,140541486.37110612,0.635762843245976,36.4237156754024,False,T_0p025N,N,25,T_0p025N
lognormal,42,25,1000,6,250,1.0,1.0,75.0,25.0,25,460.4097529167851,1988.5500902445062,182173150315.25177,112.60484368634829,183189334585.5686,0.994452819687261,0.5547180312739042,False,T_0p025N,N,25,T_0p025N
lognormal,42,26,1000,6,250,1.0,1.0,75.0,25.0,25,523.6243601743129,3602.7493756483523,366152179348.35974,115.63661623413878,597236103050.9081,0.6130777718860528,38.692222811394714,False,T_0p025N,N,25,T_0p025N
lognormal,42,27,1000,6,250,1.0,1.0,75.0,25.0,25,364.2342252806953,1497.1900511359825,43376746309.829,106.37256972466497,43376746309.829,1.0,0.0,True,T_0p025N,N,25,T_0p025N
lognormal,42,28,1000,6,250,1.0,1.0,75.0,25.0,25,593.8938291544234,5924.4611097111165,737509649614.0854,118.67767707018652,1152730371744.5913,0.6397937173268948,36.020628267310514,False,T_0p025N,N,25,T_0p025N
lognormal,42,29,1000,6,250,1.0,1.0,75.0,25.0,25,503.6075241826408,1760.1630123919049,305965563598.3313,114.85672549420102,456878465548.3582,0.669686988269633,33.031301173036695,False,T_0p025N,N,25,T_0p025N
lognormal,42,30,1000,6,250,1.0,1.0,75.0,25.0,25,450.5978988780366,3436.2434681959326,127749077289.63857,111.06357771981187,436565903152.5336,0.2926226633072711,70.7377336692729,False,T_0p025N,N,25,T_0p025N
lognormal,42,31,1000,6,250,1.0,1.0,75.0,25.0,25,413.5243807345144,1447.9162564802862,98036870980.05536,109.91389441525557,141555800914.74158,0.6925669619085588,30.743303809144116,False,T_0p025N,N,25,T_0p025N
lognormal,42,32,1000,6,250,1.0,1.0,75.0,25.0,25,289.8615482841104,1262.9502282727594,10466916159.233559,100.19818745451039,18313980357.91662,0.5715260120779263,42.84739879220737,False,T_0p025N,N,25,T_0p025N
lognormal,42,33,1000,6,250,1.0,1.0,75.0,25.0,25,367.7894343199377,2641.57645628222,39415239093.610794,105.9566416534571,48627782567.141,0.8105497929951807,18.94502070048193,False,T_0p025N,N,25,T_0p025N
lognormal,42,34,1000,6,250,1.0,1.0,75.0,25.0,25,322.49705209942476,2280.813276796278,17621068825.56221,102.46032247490653,27878201682.006744,0.6320733678074819,36.79266321925181,False,T_0p025N,N,25,T_0p025N
lognormal,42,35,1000,6,250,1.0,1.0,75.0,25.0,25,297.9526350631482,1965.9181473062445,11599205161.807339,100.64428230117605,12981375956.126577,0.893526633926127,10.647336607387302,False,T_0p025N,N,25,T_0p025N
lognormal,42,36,1000,6,250,1.0,1.0,75.0,25.0,25,141.55449694051563,289.53248917159226,152785107.58501655,81.84081024338808,167455885.36189857,0.9123901931235432,8.76098068764568,False,T_0p025N,N,25,T_0p025N
lognormal,42,37,1000,6,250,1.0,1.0,75.0,25.0,25,367.80323267774446,1217.7363734669282,49092123909.25184,106.91011821713121,49117391701.55773,0.9994855632306491,0.05144367693509233,False,T_0p025N,N,25,T_0p025N
lognormal,42,38,1000,6,250,1.0,1.0,75.0,25.0,25,193.51691214169045,399.61810172226615,1073215871.0397307,90.3068708652507,1357873635.972586,0.7903650550450763,20.963494495492373,False,T_0p025N,N,25,T_0p025N
lognormal,42,39,1000,6,250,1.0,1.0,75.0,25.0,25,256.3335895422156,1484.9690620929955,4505299656.103815,96.53723682033032,7690712593.793659,0.5858104305886498,41.41895694113502,False,T_0p025N,N,25,T_0p025N
lognormal,42,40,1000,6,250,1.0,1.0,75.0,25.0,25,582.0875823490776,5719.729280847822,623815461916.6141,117.95056134996061,1339391200006.401,0.46574552820238996,53.42544717976101,False,T_0p025N,N,25,T_0p025N
lognormal,42,41,1000,6,250,1.0,1.0,75.0,25.0,25,367.8459927225229,1149.2374180978597,48926500814.85313,106.89544156468251,107493276831.65909,0.45515870626471794,54.4841293735282,False,T_0p025N,N,25,T_0p025N
lognormal,42,42,1000,6,250,1.0,1.0,75.0,25.0,25,468.7669524075682,3680.645035925004,179091844362.26392,112.53075809025403,291276741484.2883,0.6148511667963859,38.51488332036141,False,T_0p025N,N,25,T_0p025N
lognormal,42,43,1000,6,250,1.0,1.0,75.0,25.0,25,298.0090839292853,1005.1239151071402,13347327237.64945,101.2539430823599,17376843065.455322,0.7681100178768123,23.18899821231877,False,T_0p025N,N,25,T_0p025N
lognormal,42,44,1000,6,250,1.0,1.0,75.0,25.0,25,359.16913758959055,1360.9147602588787,37533082596.87669,105.74414234539273,41707436175.857666,0.899913445617228,10.008655438277202,False,T_0p025N,N,25,T_0p025N
lognormal,42,45,1000,6,250,1.0,1.0,75.0,25.0,25,263.17528859473975,645.6351985845379,6228504012.793371,97.9438374858433,12096610060.872875,0.514896651330425,48.51033486695751,False,T_0p025N,N,25,T_0p025N
lognormal,42,46,1000,6,250,1.0,1.0,75.0,25.0,25,308.94745378755124,1778.6710948324048,15353935796.10683,101.8621972023235,22843437446.772705,0.6721377127187143,32.78622872812858,False,T_0p025N,N,25,T_0p025N
lognormal,42,47,1000,6,250,1.0,1.0,75.0,25.0,25,281.5470618172192,1260.8434516337813,8237660053.152731,99.15803865784254,11831082951.31162,0.6962726985393577,30.37273014606423,False,T_0p025N,N,25,T_0p025N
lognormal,42,48,1000,6,250,1.0,1.0,75.0,25.0,25,317.268728290076,1681.9771325504294,17515125646.613182,102.43413257122455,24301744952.244766,0.7207353085563224,27.92646914436776,False,T_0p025N,N,25,T_0p025N
lognormal,42,49,1000,6,250,1.0,1.0,75.0,25.0,25,378.42579056838207,1964.02580902504,52859957051.39463,107.23126805932469,87604539816.20737,0.6033928967870136,39.660710321298644,False,T_0p025N,N,25,T_0p025N
lognormal,42,50,1000,6,250,1.0,1.0,75.0,25.0,25,521.1705254613876,3440.9337919540326,353641658177.6954,115.48563418250154,571611075220.6785,0.6186753082787402,38.13246917212598,False,T_0p025N,N,25,T_0p025N
lognormal,42,51,1000,6,250,1.0,1.0,75.0,25.0,25,659.5714208490459,3911.278234692012,1546067057443.3787,121.89228326610801,1563506837051.3206,0.9888457285925066,1.1154271407493366,False,T_0p025N,N,25,T_0p025N
lognormal,42,52,1000,6,250,1.0,1.0,75.0,25.0,25,304.16851024415485,1223.8896720061023,14095946563.854567,101.49094244709637,21628614024.378124,0.6517267610382566,34.82732389617434,False,T_0p025N,N,25,T_0p025N
lognormal,42,53,1000,6,250,1.0,1.0,75.0,25.0,25,455.0583948135464,2847.3659777180324,156755432659.19458,111.95222601069105,198217111389.42355,0.7908269450624167,20.91730549375833,False,T_0p025N,N,25,T_0p025N
lognormal,42,54,1000,6,250,1.0,1.0,75.0,25.0,25,608.8248969500582,6169.283420316583,820273467236.1779,119.13958663983888,2030199926195.382,0.40403580782971443,59.59641921702856,False,T_0p025N,N,25,T_0p025N
lognormal,42,55,1000,6,250,1.0,1.0,75.0,25.0,25,257.9481389919681,1089.4114423200554,5316803084.031392,97.25650575848837,13869941550.171627,0.38333276782738873,61.66672321726112,False,T_0p025N,N,25,T_0p025N
lognormal,42,56,1000,6,250,1.0,1.0,75.0,25.0,25,180.31057232278675,460.26626274559095,685090245.289698,88.35747783827927,805951585.1543916,0.8500389575615254,14.996104243847464,False,T_0p025N,N,25,T_0p025N
lognormal,42,57,1000,6,250,1.0,1.0,75.0,25.0,25,405.12961829369885,1879.2135012701704,83729062598.05089,109.22876229023024,88129566191.97263,0.9500677946793007,4.99322053206993,False,T_0p025N,N,25,T_0p025N
lognormal,42,58,1000,6,250,1.0,1.0,75.0,25.0,25,184.2518111581661,500.3051626208626,779565943.3157786,88.91852857955715,1078686512.1269588,0.7226992592858392,27.730074071416077,False,T_0p025N,N,25,T_0p025N
lognormal,42,59,1000,6,250,1.0,1.0,75.0,25.0,25,457.8014941639395,3580.8173796399587,151334124263.61148,111.79936867933196,190537487044.7942,0.7942485576501477,20.57514423498523,False,T_0p025N,N,25,T_0p025N
lognormal,42,60,1000,6,250,1.0,1.0,75.0,25.0,25,248.48899586068083,908.3936354075621,4322458890.281813,96.3573087151018,4831412831.2904215,0.8946573272082252,10.534267279177477,False,T_0p025N,N,25,T_0p025N
lognormal,42,61,1000,6,250,1.0,1.0,75.0,25.0,25,401.4759666217628,2330.1455954292737,72591541528.07892,108.60886019023906,109794455044.77501,0.6611585393677262,33.884146063227384,False,T_0p025N,N,25,T_0p025N
lognormal,42,62,1000,6,250,1.0,1.0,75.0,25.0,25,454.5145562339409,1942.2208682126954,166924275138.45978,112.22519499004363,441159131284.1842,0.3783765614293295,62.16234385706705,False,T_0p025N,N,25,T_0p025N
lognormal,42,63,1000,6,250,1.0,1.0,75.0,25.0,25,336.30334839267294,1856.5405913998231,25282090723.810574,104.02812985443796,54649530113.01052,0.46262228918582443,53.73777108141755,False,T_0p025N,N,25,T_0p025N
lognormal,42,64,1000,6,250,1.0,1.0,75.0,25.0,25,419.7490744832137,2832.7909880846087,89062152039.2902,109.49693184928336,296794318848.9832,0.3000803801928816,69.99196198071185,False,T_0p025N,N,25,T_0p025N
lognormal,42,65,1000,6,250,1.0,1.0,75.0,25.0,25,458.5411723750503,3596.076378217328,157626013830.25552,111.97627892916394,261252793445.04605,0.6033467116339631,39.665328836603685,False,T_0p025N,N,25,T_0p025N
lognormal,42,66,1000,6,250,1.0,1.0,75.0,25.0,25,473.40473537650274,4162.30724249893,188761822881.9007,112.75914162693627,240816530906.03717,0.7838408026712775,21.615919732872246,False,T_0p025N,N,25,T_0p025N
lognormal,42,67,1000,6,250,1.0,1.0,75.0,25.0,25,727.6827788895723,4571.83438443102,2833824270648.2104,124.5237291554657,3465302840347.4937,0.8177710293176109,18.222897068238908,False,T_0p025N,N,25,T_0p025N
lognormal,42,68,1000,6,250,1.0,1.0,75.0,25.0,25,338.9364073653241,1281.0632020783191,29282620078.606167,104.66609932863568,38043048198.25146,0.7697232862626413,23.02767137373587,False,T_0p025N,N,25,T_0p025N
