data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
lognormal,1000,6,250,75.0,25.0,100,8,16.95,27.0,35.5,44.25,66.0,82,37.16,14.70773863507153,17.25,0.3957949040654341,0.037160000000000006,0.14864000000000002
lognormal,1000,6,500,50.0,50.0,100,20,30.95,42.75,56.0,74.0,89.14999999999999,101,58.66,18.796206365577437,31.25,0.3204262933102188,0.058660000000000004,0.11732000000000001
