data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
gaussian,2000,2,500,75.0,25.0,100,26,38.0,58.75,73.5,88.25,114.1,135,74.52,22.697608114984583,29.5,0.30458411319088274,0.03726,0.14904
gaussian,2000,2,1000,50.0,50.0,100,36,52.9,79.75,97.5,116.0,148.2,172,99.46,28.691117127435138,36.25,0.2884689033524547,0.04973000000000001,0.09946000000000002
