data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
gaussian,42,0,2000,2,500,1.0,1.0,75.0,25.0,750,18581.120462134924,917638.0994893035,85829963.7072022,79.33638928885578,267068652.33068943,0.3213779039889935,67.86220960110066,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,1,2000,2,500,1.0,1.0,75.0,25.0,750,12222.578422395236,165164.6411372289,37277488.99324657,75.71446650648019,118261851.6484966,0.3152114437041326,68.47885562958673,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,2,2000,2,500,1.0,1.0,75.0,25.0,750,16986.25353522769,60009.140678331016,70887047.22784343,78.50566886362444,210181403.71374303,0.33726602818005813,66.27339718199418,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,3,2000,2,500,1.0,1.0,75.0,25.0,750,18107.984348976115,116549.86121987258,81892902.16734497,79.13246262161672,250703199.556078,0.32665280025286214,67.33471997471379,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,4,2000,2,500,1.0,1.0,75.0,25.0,750,15509.780068344033,856736.2479208186,59156415.713497914,77.72001852224673,158693967.19486544,0.3727704131364858,62.722958686351426,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,5,2000,2,500,1.0,1.0,75.0,25.0,750,10947.18431744718,116243.30102757747,29405899.41202109,74.68434467319217,87463544.19320548,0.3362074986015197,66.37925013984803,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,6,2000,2,500,1.0,1.0,75.0,25.0,750,16130.0491193455,188020.8089698347,64934663.09239271,78.12476591577172,212197624.98839924,0.30601031984190524,69.39896801580947,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,7,2000,2,500,1.0,1.0,75.0,25.0,750,18479.776694804565,1276019.5270352275,84666534.19751573,79.27711782404218,275950122.6450236,0.3068182517404747,69.31817482595252,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,8,2000,2,500,1.0,1.0,75.0,25.0,750,19849.799263339002,314280.5738617469,98334318.38160463,79.92705111755646,275634170.0515806,0.3567566327614711,64.3243367238529,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,9,2000,2,500,1.0,1.0,75.0,25.0,750,15678.557576494128,1121445.095773026,60905449.74321087,77.84656154496788,189377108.97447383,0.32160935433553545,67.83906456644647,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,10,2000,2,500,1.0,1.0,75.0,25.0,750,14601.064604189836,507786.49661690765,53054508.27879994,77.24722293749456,165427411.31517315,0.3207117119043846,67.92882880956155,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,11,2000,2,500,1.0,1.0,75.0,25.0,750,17820.685208581395,2229432.896105936,77887735.13002436,78.91469075327083,241570479.78709224,0.32242240524864874,67.75775947513513,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,12,2000,2,500,1.0,1.0,75.0,25.0,750,16972.763738934897,78157.65610022549,71430838.71394202,78.53885749476333,219377628.52894425,0.32560675941721,67.439324058279,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,13,2000,2,500,1.0,1.0,75.0,25.0,750,16491.066299871403,2122828.52216294,66493096.20848492,78.22776556066935,194283929.46008927,0.3422470216310107,65.77529783689893,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,14,2000,2,500,1.0,1.0,75.0,25.0,750,14612.14105350076,1398382.2475452197,52693589.6744364,77.21757785262803,170991185.6791077,0.30816553183814016,69.18344681618598,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
gaussian,42,15,2000,2,500,1.0,1.0,75.0,25.0,750,16681.291856434287,587295.7453928307,69260222.44997324,78.40483882082641,211777778.58576968,0.32704197254540074,67.29580274545992,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
