data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
twdp,5000,8,1250,75.0,25.0,100,144,162.85,191.0,223.0,263.5,322.65,380,230.49,50.15903898520377,72.5,0.21761915477983326,0.04609800000000001,0.18439200000000003
twdp,5000,8,2500,50.0,50.0,100,167,231.45,271.75,306.0,347.5,415.34999999999997,476,313.52,59.17692698061202,75.75,0.18875008605706822,0.06270400000000001,0.12540800000000002
