data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,1000,6,250,75.0,25.0,100,21,28.95,37.0,46.0,58.25,79.29999999999998,92,48.89,16.430997436786264,21.25,0.33608094573095243,0.04889000000000001,0.19556000000000004
nakagami,1000,6,500,50.0,50.0,100,36,41.0,56.75,72.5,87.25,100.14999999999999,133,71.88,19.664499110135637,30.5,0.27357399986276626,0.07188,0.14376
