data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rician,42,0,1000,4,250,1.0,1.0,75.0,25.0,157,0.157,0.628,14426.005564389488,140109862.522783,80328313241.49425,109.04868647610704,156,77917203173.54195,158,78887939407.0656,0.36706669796826497,0.6704054848328657,1.7613914793314835,2.1093291038163993,1.5265557141402388,0.28552908925025067,999,0.999,0.3123954453476368,0.1732950443033467,0.09450408235729855,0.02219301708733984
rician,42,1,1000,4,250,1.0,1.0,75.0,25.0,198,0.198,0.792,10996.34918676879,82578540.0779605,20260217478.36555,103.06644102877527,197,20150809388.29616,199,20247897554.362583,0.4019622120991428,0.8918337922453252,1.9143854307069175,2.2204459737073003,1.8734825223183185,0.30439015072013254,999,0.999,0.32377616404472587,0.18234650615781184,0.10047966010091941,0.023860160517526114
rician,42,2,1000,4,250,1.0,1.0,75.0,25.0,135,0.135,0.54,17764.284737997117,217529850.55105063,100488583498.8399,110.0211672439241,134,99264632141.6001,136,98930263661.39229,0.3658074575090993,0.5121079178175565,1.7390055953367072,2.051546595075709,1.329771717939471,0.3510355948111372,998,0.998,0.31048822236541573,0.1723562925030954,0.09336722460477279,0.02082060499843904
rician,42,3,1000,4,250,1.0,1.0,75.0,25.0,105,0.105,0.42,16918.036149821877,196537571.8252538,91314108732.76425,109.605378845595,104,90949192284.55597,106,89368926796.2513,0.37001443705493464,0.6486690982401089,1.770016287410041,2.1303768395017264,1.4347111934008523,0.09899562711491905,996,0.996,0.31346079938287585,0.1731927539964507,0.09467251789357528,0.02188608150703679
rician,42,4,1000,4,250,1.0,1.0,75.0,25.0,210,0.21,0.84,14751.684022895415,148378185.4391983,68775094285.5943,108.37431194447913,209,66789616957.811806,211,68001906574.23619,0.3823010532966251,0.5218436619374972,1.7607223078840044,2.095168068480282,1.4856603920665488,0.861407459183618,998,0.998,0.31526897899371387,0.17443642462406048,0.09473088184109307,0.021620926307474992
rician,42,5,1000,4,250,1.0,1.0,75.0,25.0,226,0.226,0.904,15305.024235211136,159790548.60925117,82313639623.04419,109.15471805105537,225,81714319069.32259,227,80207177562.62593,0.36406027162823373,0.5199896407552407,1.695396424320719,2.057005039452287,1.4386503183429633,0.29415291402414256,999,0.999,0.3080147262740779,0.17060446251284428,0.09314270505696372,0.02176636612063905
rician,42,6,1000,4,250,1.0,1.0,75.0,25.0,246,0.246,0.984,14418.377023401457,141797716.1221651,63755660241.78225,108.04518747578913,245,62801200635.24924,247,62644035024.585556,0.3658415301165708,0.5502495978739859,1.7080907434324673,2.0703906958133906,1.4965429314662801,0.1299941305479151,997,0.997,0.3101979646014703,0.17067770786494849,0.09262697136677553,0.02147067387531887
rician,42,7,1000,4,250,1.0,1.0,75.0,25.0,190,0.19,0.76,13541.895746317696,123349968.0106084,68878107457.10426,108.38081205631602,189,66168880858.55328,191,67763346932.946785,0.383599153013678,0.6896713981346426,1.707213238788002,2.082455163103567,1.6236559880066106,0.20866693015471283,995,0.995,0.3156754090106624,0.17576746054199371,0.0964938840589431,0.023350329929770677
rician,42,8,1000,4,250,1.0,1.0,75.0,25.0,99,0.099,0.396,19434.36193621279,263190523.05076241,90868139522.2047,109.58411636190388,98,90848062588.4054,100,88794539127.32597,0.36046585365006656,0.47225796438711815,1.7043712079586537,2.0267325999248955,1.3002302440653275,0.24027262282154416,999,0.999,0.3089500049012748,0.17039556343378226,0.09190148400798182,0.020699559492461016
rician,42,9,1000,4,250,1.0,1.0,75.0,25.0,152,0.152,0.608,14934.226968715568,149356577.4448074,118703967367.90958,110.74465234347996,151,111787452765.1561,153,116927996491.31996,0.36853724062066917,0.6488859012129324,1.7348180906347683,2.151781484521999,1.4934346174607078,0.19492540339150555,999,0.999,0.3103680337859695,0.17311056213695175,0.09534899782442129,0.02253234365211515
rician,42,10,1000,4,250,1.0,1.0,75.0,25.0,43,0.043,0.172,18554.959351068934,240237244.20645535,79244958509.36746,108.98971642357202,42,77606656136.82611,44,76837904966.06488,0.3596276338715857,0.6278192103086715,1.7304459889063075,2.08784409384673,1.4542212302388005,0.3445875385650141,999,0.999,0.31033017854638856,0.17069154162883154,0.09237768254880428,0.021658035497139783
rician,42,11,1000,4,250,1.0,1.0,75.0,25.0,80,0.08,0.32,17111.205422355903,201453380.8886548,94479596018.67361,109.7533802762794,79,92975436562.90819,81,94208507200.34819,0.3653543653596018,0.5033076274039129,1.6682893219630943,2.001179966609266,1.4941698848004705,0.7069108743247328,999,0.999,0.3089586981309368,0.17011726558507362,0.09224718386340516,0.022002686435979513
rician,42,12,1000,4,250,1.0,1.0,75.0,25.0,103,0.103,0.412,16506.884893101374,187847511.392077,76169745293.84174,108.81782503346253,102,75115923597.87865,104,74739371322.85094,0.36900317054075515,0.6178874642547628,1.712450982634114,2.1069056023818673,1.5214555279508888,0.32939678485126844,999,0.999,0.3102449879324418,0.17230549696226946,0.09491459737760544,0.022139588143455523
rician,42,13,1000,4,250,1.0,1.0,75.0,25.0,89,0.089,0.356,15614.09679762855,168989947.6829092,49603918999.76938,106.95515989650252,88,48924035858.94537,90,47170517056.21791,0.36921316017667133,0.6044867753378321,1.692184763852668,2.1437131549919397,1.6909993613774086,0.13186259152678437,998,0.998,0.30889348517040943,0.17015690881384818,0.09249720431723994,0.022767951457879885
rician,42,14,1000,4,250,1.0,1.0,75.0,25.0,42,0.042,0.168,15130.69890449684,158457126.27557757,44430954623.32557,106.47685644395241,41,41391269614.09475,43,43176501463.84109,0.3937076863237602,0.7935009432794328,1.7952139608105604,2.232995869085146,1.7233980211670923,0.21957576231173848,999,0.999,0.3201832102158528,0.17852894725524215,0.09812293528695608,0.023991678757602126
rician,42,15,1000,4,250,1.0,1.0,75.0,25.0,84,0.084,0.336,14072.895767577087,137087807.16147095,34794001210.75253,105.41504374244325,83,34592621627.47707,85,34361738027.262764,0.3747164483683274,0.7823969149566625,1.7131117312878807,2.0761378592303594,1.817409664916018,0.2088437108944312,997,0.997,0.3128996524244749,0.17380387920498666,0.09600658813124208,0.02352134803652652
rician,42,16,1000,4,250,1.0,1.0,75.0,25.0,128,0.128,0.512,15522.017989381207,163559344.42388567,95620963728.14937,109.80553116474476,127,93754224842.0785,129,93342679640.53008,0.38312925729254027,0.5954489524420756,1.7426908392537037,2.1429439616794825,1.505178433996262,0.13282792190656378,992,0.992,0.3146127363365725,0.17491491540620985,0.0955656761518418,0.023030924593760636
rician,42,17,1000,4,250,1.0,1.0,75.0,25.0,223,0.223,0.892,15717.128297390609,167503711.52202225,102518147049.68958,110.10800747986578,222,102116234300.11328,224,100857360685.85364,0.3797019568971806,0.5808462649394727,1.7985286102987985,2.147860304652516,1.352286485635746,0.406061787844612,999,0.999,0.31467617727179703,0.17539803002069548,0.09524631584682426,0.02141372575929225
rician,42,18,1000,4,250,1.0,1.0,75.0,25.0,150,0.15,0.6,15261.66658382889,158882244.2159719,78032189971.87,108.92273795552627,149,77943514367.54062,151,77057030441.00966,0.3646936192680362,0.6889375303604913,1.7663860936901163,2.1313405424679,1.492692327158909,0.2580284711160168,996,0.996,0.31189826995868214,0.17338440558733365,0.09465384381410175,0.022001337548241677
rician,42,19,1000,4,250,1.0,1.0,75.0,25.0,246,0.246,0.984,13424.74500262713,120181896.48034568,85329926346.77852,109.31101370767978,245,84303542690.38997,247,83153465057.36139,0.3660591063104517,0.5226106788839037,1.7369535480361586,2.058241903192704,1.531050821394021,0.8869125079013851,999,0.999,0.3097343859371497,0.17090398645569335,0.09290127173833249,0.02146115491994058
rician,42,20,1000,4,250,1.0,1.0,75.0,25.0,100,0.1,0.4,16671.571513536743,191053810.63436675,82097809280.45828,109.14331568445846,99,80660079683.27678,101,80876801824.20029,0.3623686693803464,0.6141658525575743,1.7339513193344924,2.093934152682175,1.5476859542463928,0.2242844443793448,999,0.999,0.30891235191314165,0.17047624002268075,0.09344302979623885,0.021553613946015737
rician,42,21,1000,4,250,1.0,1.0,75.0,25.0,136,0.136,0.544,13870.553591456104,131470550.54301281,51623055998.76284,107.12843710477406,135,49925841969.11817,137,49995896290.69052,0.37726490730710244,0.677854107934387,1.7686722616112591,2.0627545143285957,1.6489675173978657,0.1859850695356116,1,0.001,0.31590692399154424,0.17520530701414502,0.09527830936608453,0.022360494087182717
rician,42,22,1000,4,250,1.0,1.0,75.0,25.0,142,0.142,0.568,15553.36745173622,165130314.6451305,79423646768.18443,108.99949823988743,141,76263791675.00818,143,78183211492.9093,0.38822539246035465,0.7102268163939693,1.8131787881095087,2.247383191752717,1.4465338255672815,0.29282840942482213,998,0.998,0.31793785581235073,0.17875678799812936,0.09848318893421353,0.022743034158796683
rician,42,23,1000,4,250,1.0,1.0,75.0,25.0,139,0.139,0.556,17832.435595514544,219588808.69474062,95184560834.72105,109.78566510484771,138,94483438230.95146,140,92797548536.58798,0.375321612092961,0.4482232928425515,1.7603075453389654,2.0355470792699886,1.337410181440794,0.1541014856152847,996,0.996,0.3138587779164273,0.17230003000797242,0.09231529485103881,0.020598422914691657
rician,42,24,1000,4,250,1.0,1.0,75.0,25.0,116,0.116,0.464,16221.010556429825,178198847.93313152,122846060576.68982,110.89361234098662,115,119853654354.16632,117,121785173406.06557,0.37671779686443807,0.5352621353861924,1.760349080848139,2.0544794903696864,1.4066043743267242,1.3050905636619512,999,0.999,0.31497451697060186,0.17363100895153386,0.0940313334073493,0.0213285112323846
rician,42,25,1000,4,250,1.0,1.0,75.0,25.0,139,0.139,0.556,13797.935483693791,131013747.75984886,39710733494.79687,105.98907908967705,138,38934633440.030655,140,38955771563.539276,0.3930160388516632,0.818440496750241,1.7458649095404286,2.2666485261995546,1.7207982439473692,0.24959170657880403,998,0.998,0.31746057836302394,0.17959360817865058,0.10003405995832229,0.024019398095124652
rician,42,26,1000,4,250,1.0,1.0,75.0,25.0,106,0.106,0.424,15515.011184695773,165296841.1107101,69125729995.88005,108.39639730663691,105,67882955568.052925,107,67664433782.51345,0.38269526570750567,0.6395166104437401,1.7891641030014616,2.1167100840626407,1.536419434840565,0.21833088343328733,999,0.999,0.31599479753578186,0.175561760146042,0.09589176874276323,0.022371629804804612
rician,42,27,1000,4,250,1.0,1.0,75.0,25.0,148,0.148,0.592,15425.375291153221,163888771.6114091,59329465885.61491,107.73270438612622,147,57870201722.248245,149,59061819769.66647,0.3799384487393724,0.6201671538419367,1.777519653360334,2.099948656902549,1.4959617715507663,0.4243378266604987,999,0.999,0.31418850035347334,0.17591599361306262,0.09641681441073228,0.0222352617127049
rician,42,28,1000,4,250,1.0,1.0,75.0,25.0,104,0.104,0.416,17260.681013573412,207097989.6654275,67745891526.3571,108.30882962402009,103,65442728798.11381,105,66785993431.66726,0.3770592130477193,0.6420665881423534,1.7554865265076478,2.140201095088444,1.458910588287416,0.08511572566921277,998,0.998,0.31372595023136285,0.1752086461308698,0.09587600419298187,0.022373891346199232
rician,42,29,1000,4,250,1.0,1.0,75.0,25.0,91,0.091,0.364,16245.519695090376,182251843.97296754,65337475766.7091,108.15162352028531,90,63918463622.75506,92,64490430990.78718,0.3923916255936529,0.7161128828904619,1.7598805128445156,2.241660044083105,1.5251623216883419,0.16943487626648812,994,0.994,0.3186901833648056,0.1780639986190536,0.09796994165323349,0.023566077762931376
rician,42,30,1000,4,250,1.0,1.0,75.0,25.0,133,0.133,0.532,15757.08562704521,170752976.35548165,68166566796.117256,108.3357142134115,132,68078951884.27773,134,67458075457.4594,0.3765472601897872,0.7336735373439985,1.7714477779188356,2.1737846579347377,1.481027522248032,0.21995159621328808,998,0.998,0.314751751744959,0.17627944411732094,0.09735379884741284,0.02269216529638598
rician,42,31,1000,4,250,1.0,1.0,75.0,25.0,162,0.162,0.648,16095.620713531052,177152681.46620205,87721441492.90431,109.43105759659274,161,86645915316.37448,163,87266995522.19656,0.3552205057162898,0.48704511046143034,1.709812141125277,1.9704279285728985,1.4473004246377146,0.1618201142634117,997,0.997,0.30782307538294607,0.1684450809535389,0.0904642619791234,0.020408190056788907
rician,42,32,1000,4,250,1.0,1.0,75.0,25.0,220,0.22,0.88,15302.247555253429,159955993.85990384,70211550596.76105,108.46408564377515,219,68682836901.132355,221,69763513150.1274,0.37526354733622996,0.6272175657595828,1.794814053402589,2.0860324360791136,1.3898339723281172,0.09333544665749027,998,0.998,0.3155378487971765,0.17497092630620917,0.09454707301636933,0.021851816562690696
rician,42,33,1000,4,250,1.0,1.0,75.0,25.0,81,0.081,0.324,16169.882340296197,178716024.99546272,91221766972.04016,109.60098480301043,80,89292268745.80058,82,89898466102.09163,0.3786675358914914,0.7547131855771861,1.783180594633147,2.192592834897065,1.5069123267241806,0.25632914701652787,998,0.998,0.315685195216013,0.1758486520822091,0.0968451952263059,0.02336993421934683
rician,42,34,1000,4,250,1.0,1.0,75.0,25.0,204,0.204,0.816,15848.610943760988,172440706.13825977,69746118788.02997,108.43520045123552,203,68526909264.19484,205,69449405653.27893,0.37428966905855626,0.7195399055530928,1.7305181427965644,2.252936477270391,1.4050409426608208,0.24813918444778116,999,0.999,0.3139016694198358,0.17558902720818884,0.09686301320772761,0.02259443312030643
rician,42,35,1000,4,250,1.0,1.0,75.0,25.0,80,0.08,0.32,15257.25110495396,161546863.93449634,43659112372.745575,106.40074901883033,79,43204035199.67002,81,41734762816.727036,0.3863988439084649,0.7392463424884292,1.7722313947489918,2.178991701382084,1.663216416237967,0.26882683678672814,998,0.998,0.3168636829984096,0.17725518014135871,0.09813435441915426,0.02314737781983404
rician,42,36,1000,4,250,1.0,1.0,75.0,25.0,80,0.08,0.32,16423.919825945046,184856880.8205906,87587188833.54509,109.42440587608931,79,87508715955.14717,81,86137314670.24394,0.38189959782500454,0.623601560052845,1.7802322355075393,2.17435286910087,1.4379257131898358,0.30187733614717116,998,0.998,0.3153888908472594,0.17651727272567763,0.09649386702837663,0.022289617249078405
rician,42,37,1000,4,250,1.0,1.0,75.0,25.0,135,0.135,0.54,15225.44698311455,159310036.28700438,61269297373.82443,107.87242899943173,134,60525473022.66477,136,61172118118.81693,0.36526268719037436,0.5907762814117081,1.7547230105410974,2.0018310043912484,1.5450007417724245,0.20688623952194568,2,0.002,0.3105754921702541,0.1724732646948805,0.09290288910157674,0.02111857891606643
rician,42,38,1000,4,250,1.0,1.0,75.0,25.0,87,0.087,0.348,17450.481810040437,208036693.96179226,126126230261.64575,111.00805415464893,86,123592926594.3695,88,125300359009.98117,0.3614224670395241,0.5942011668097402,1.6873757272586904,2.116768626324734,1.4407260658157706,0.09250647709363458,998,0.998,0.3082494561083239,0.1704791173749474,0.09311449461239976,0.02195645320540625
rician,42,39,1000,4,250,1.0,1.0,75.0,25.0,182,0.182,0.728,14508.702533319329,143227477.25198275,66129464152.13492,108.20395003624685,181,64980011986.50926,183,65065469504.03859,0.37252351111726595,0.5318487932160785,1.7523224970197053,2.0239556668481016,1.499275243173161,0.2908921717533932,999,0.999,0.3141425220085217,0.17346737970180565,0.09290241503008809,0.02097368577661182
rician,42,40,1000,4,250,1.0,1.0,75.0,25.0,76,0.076,0.304,14827.703036062505,151009736.08095357,56569916869.974884,107.5258554054105,75,54983536085.136505,77,55570366464.485214,0.4005995338655917,0.6547778447953394,1.8074568883275206,2.20114684710105,1.6353493542451825,0.24701539760034308,998,0.998,0.3216137442826958,0.17963223491663194,0.0985202497584438,0.022620350604880025
rician,42,41,1000,4,250,1.0,1.0,75.0,25.0,56,0.056,0.224,15478.41093773042,166216901.60811803,45780988566.596344,106.60685166328528,55,45679827077.703255,57,44301927893.11943,0.3756782129959028,0.6244756184713448,1.7055193110761124,2.1435591096712376,1.671671033133208,0.33656774227993136,998,0.998,0.31163268587772597,0.17357552119761485,0.09553483262775712,0.022582573743730072
rician,42,42,1000,4,250,1.0,1.0,75.0,25.0,37,0.037,0.148,16662.496231694473,191493136.70408309,75582898847.07675,108.78423544489523,36,75383437187.26297,38,72400508454.90172,0.3787899441852997,0.6564714489795062,1.7322236346583577,2.193630588742427,1.516229408191089,0.12236369390699942,997,0.997,0.3141361869246967,0.17484213116596234,0.09601307824747933,0.023078490222791077
rician,42,43,1000,4,250,1.0,1.0,75.0,25.0,121,0.121,0.484,19210.970762871762,257312453.67368805,90962442278.49599,109.5886211234189,120,88851910443.62508,122,90665335659.33806,0.37636232434473194,0.4251094439155879,1.7487638124820695,1.9877701379680959,1.2966539672102386,0.17169224265444427,999,0.999,0.31380104114748986,0.17186154373186,0.09247935223953374,0.020042100689911836
rician,42,44,1000,4,250,1.0,1.0,75.0,25.0,209,0.209,0.836,14158.874186062545,137460531.38427025,50537161948.20802,107.03610849280759,208,49056502578.20013,210,50278695882.36488,0.38646935676401817,0.809631531513411,1.8308704814085421,2.215609568350653,1.4863054745736515,0.11447568658285112,996,0.996,0.31937623155374356,0.17994460302459306,0.099206419934472,0.023090195539793874
rician,42,45,1000,4,250,1.0,1.0,75.0,25.0,226,0.226,0.904,13067.174646981639,115405231.43549839,54578619373.60211,107.37022545514716,225,54101315612.29166,227,53667457283.92665,0.3728432597899063,0.6397665345340078,1.7027762708682692,2.0864134694530185,1.6455187755448986,0.5990045847706646,999,0.999,0.3127610479342603,0.173898172244273,0.09493687495451177,0.02229354338772192
rician,42,46,1000,4,250,1.0,1.0,75.0,25.0,125,0.125,0.5,15058.094874257473,155460917.80517855,62227902097.04449,107.93985159765845,124,60655278396.81672,126,61909955066.08754,0.3752824472244361,0.5939113300645174,1.780125684067534,2.081234117619307,1.5373190951298856,0.21385073442145108,997,0.997,0.31283981400231103,0.1754677434195377,0.0950905473705504,0.02212375122087159
rician,42,47,1000,4,250,1.0,1.0,75.0,25.0,118,0.118,0.472,17552.417463180653,211928830.65320805,95955774161.65448,109.82071113632118,117,95163181319.14447,119,93987586568.06055,0.3557369989371206,0.5291526610935222,1.7026254480860872,2.0407665109495383,1.4052159244358509,0.564761047459208,999,0.999,0.30609981160643335,0.1698630200734849,0.09211165614948216,0.021305005980734655
rician,42,48,1000,4,250,1.0,1.0,75.0,25.0,128,0.128,0.512,16890.843507370653,194689912.029731,116825397591.43262,110.67537267731629,127,114747590465.02737,129,115922278487.8923,0.36407366644097533,0.6097864854260595,1.723710436025654,2.0844972057220703,1.4063198716623968,0.22717000760190542,998,0.998,0.30858896271861996,0.1726561973030135,0.0941958639447266,0.02187446715784054
rician,42,49,1000,4,250,1.0,1.0,75.0,25.0,214,0.214,0.856,14185.639204580984,136050975.24698532,74229381908.46404,108.70575844294285,213,73419484563.3938,215,72078831868.32207,0.38303791618754574,0.5533405786118051,1.7443821867499558,2.0577485409976157,1.5206831525742444,0.5976179942080533,998,0.998,0.3147671806220666,0.1742033945684644,0.09522668911264687,0.022402580280915952
rician,42,50,1000,4,250,1.0,1.0,75.0,25.0,138,0.138,0.552,15381.132727542474,161832814.25787526,75052480422.12415,108.75365049888288,137,73364876410.1335,139,73979705478.87483,0.38360807762384674,0.7029699322726786,1.7423961206257021,2.2294307433766574,1.5346302065345572,1.055194693137341,999,0.999,0.3152644547958774,0.1764419604038123,0.09781389519122996,0.022984021851571338
rician,42,51,1000,4,250,1.0,1.0,75.0,25.0,34,0.034,0.136,18461.704551433177,236983652.7036032,86121656616.34099,109.35112375220373,33,84031221695.74173,35,85328479499.05855,0.36774026135595894,0.5318704701681086,1.723544086601276,2.0931698393758777,1.4255894746351012,0.1980418542890221,998,0.998,0.30943392139191184,0.1710650524312601,0.09315622144888798,0.021795681972929654
rician,42,52,1000,4,250,1.0,1.0,75.0,25.0,141,0.141,0.564,14143.416324736529,137435693.81804478,46436458448.20483,106.66859090156707,140,44871965879.43228,142,46266624836.02268,0.3833453869505174,0.7938955955434757,1.7784551694928759,2.212603382484542,1.6451718615150948,0.4164268199342285,999,0.999,0.31595859097782214,0.17720766695756668,0.09790300518498408,0.02394402602375557
rician,42,53,1000,4,250,1.0,1.0,75.0,25.0,228,0.228,0.912,14446.52489762103,141805771.73773652,70190138364.24911,108.46276098528051,227,68739038275.09972,229,69743926221.655,0.3800815053618859,0.7102940871746295,1.7401481275433832,2.209306515235767,1.4811024851639825,0.11809993857244505,997,0.997,0.3141949978254026,0.17635001294053074,0.0972838127088403,0.023034534072382443
rician,42,54,1000,4,250,1.0,1.0,75.0,25.0,199,0.199,0.796,14149.089676167767,137020742.25417274,52217028624.55288,107.17812154950046,198,51469855037.00496,200,51082953447.87404,0.3751934266947117,0.656667484430454,1.7274996762317074,2.0852307857628105,1.5731390498984006,0.26428837026604546,998,0.998,0.3138078385778348,0.17426003991919747,0.09521536107791792,0.02231092882426764
rician,42,55,1000,4,250,1.0,1.0,75.0,25.0,94,0.094,0.376,18157.40185040662,226975035.99939647,115338545542.32967,110.61974470510607,93,114418775691.50761,95,112638479865.5657,0.3711143697116583,0.5557407129961142,1.7952213872477187,2.0385769784899908,1.3422738664184604,0.3621038464821873,998,0.998,0.3115468041833874,0.17304610543258472,0.09415095241902521,0.021421196674670386
rician,42,56,1000,4,250,1.0,1.0,75.0,25.0,207,0.207,0.828,12687.684342013452,109235155.30179635,43717449577.08896,106.40654817804078,206,43420035914.05922,208,43459138839.75682,0.3673633271866424,0.6898288521209206,1.7314399459203822,2.0206915569417814,1.6897069250743144,0.18912217137602028,998,0.998,0.31074572977315607,0.17315428886396306,0.0945500525799608,0.022824481450005936
rician,42,57,1000,4,250,1.0,1.0,75.0,25.0,246,0.246,0.984,15278.544847009169,158832472.21255368,83014554625.63237,109.19154242248942,245,81034219135.19524,247,81933367914.59671,0.35145219478315376,0.5368350963272177,1.687890093612737,1.9968141365962186,1.4226955148695113,0.2367093761876049,999,0.999,0.30514675065355934,0.1691201609315211,0.09167321682847539,0.020863262728749353
