data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rician,1000,4,250,75.0,25.0,100,34,43.95,92.5,135.0,188.5,228.89999999999995,250,137.91,57.499423800362884,96.0,0.41693440504940094,0.13790999999999998,0.5516399999999999
rician,1000,4,500,50.0,50.0,100,43,77.95,99.75,136.0,162.0,210.49999999999997,251,136.33,43.52058725651017,62.25,0.31922971654448884,0.13633,0.27266
