data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
gaussian,1000,8,250,75.0,25.0,100,15,22.95,31.0,43.0,54.25,75.05,81,44.07,15.967931878764027,23.25,0.3623311068473798,0.04406999999999999,0.17627999999999996
gaussian,1000,8,500,50.0,50.0,100,22,37.95,50.0,64.0,77.0,99.05,105,64.36,18.6777672621486,27.0,0.2902076951856526,0.06435999999999999,0.12871999999999997
