data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
lognormal,500,10,125,75.0,25.0,100,3,6.95,13.0,18.0,28.0,37.05,56,20.06,9.713907555664713,15.0,0.4842426498337345,0.040119999999999996,0.16047999999999998
lognormal,500,10,250,50.0,50.0,100,3,12.0,18.75,27.5,34.0,48.0,57,27.47,11.418976762522563,15.25,0.41568899754359534,0.05494000000000001,0.10988000000000002
