data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
lognormal,42,0,500,10,125,1.0,1.0,75.0,25.0,13,0.026,0.104,34.00927683177747,38.833466170283536,970389.1267749162,59.869459216094334,12,867418.710591951,14,923680.5299748486,2.254472280746907,10.90206975461128,8.133139830975173,16.97520414492054,10.772181537656245,1.0383643962581255,499,0.998,0.674863464968365,0.5129566391072052,0.3702386701281331,0.1674738276061534
lognormal,42,1,500,10,125,1.0,1.0,75.0,25.0,21,0.042,0.168,119.25085373122714,384.5232071594229,39510490396.19181,105.96712420089908,20,34614802488.55139,22,34833353397.32492,1.4642900107777674,3.9482025699933585,7.005146751646422,13.078074860743445,3.8363475892866976,0.3221198006435486,498,0.996,0.6296091006636086,0.44124246552735336,0.29551223938623206,0.10225057633454201
lognormal,42,2,500,10,125,1.0,1.0,75.0,25.0,13,0.026,0.104,128.1453020360316,627.2840024871927,49876243234.80448,106.97893734224348,12,44580370822.1028,14,42821759622.85178,1.5559225791808355,3.7522241370780436,8.763197764834628,19.806583292172828,3.6153261904531764,0.2641030736383989,499,0.998,0.6676601428596083,0.4663520411543858,0.3148433796185334,0.10887561777992794
lognormal,42,3,500,10,125,1.0,1.0,75.0,25.0,24,0.048,0.192,138.59865519268072,716.5662365576742,85383581236.31567,109.31374366426616,23,42190328972.68228,25,72860595163.1389,1.4188000869242179,3.3603016043075993,6.9168141705514925,14.004076492528995,3.3555002549249706,0.527549099731301,498,0.996,0.625762903915518,0.44641612551332954,0.29572110279735303,0.09272304733280051
lognormal,42,4,500,10,125,1.0,1.0,75.0,25.0,13,0.026,0.104,72.84082619934057,188.9161744512426,401273357.1172639,86.03440325342923,12,362662652.7213513,14,382731107.52927643,1.7629184028982605,5.734565794298013,8.071351854494425,15.980310984455231,5.371656050345273,0.4489646600235888,498,0.996,0.6593813182365391,0.48341906643196586,0.3403136876679132,0.1380676271963953
lognormal,42,5,500,10,125,1.0,1.0,75.0,25.0,20,0.04,0.16,40.100102444416535,50.72884367673756,3404682.846479186,65.32076662669039,19,3230159.6054334342,21,2905631.149708724,2.2177063631170397,10.350580750998247,8.357272925288395,16.681539945956725,10.661456588977934,0.7736488071243716,1,0.002,0.6820231360285156,0.5096663251060997,0.3626144990091992,0.16324618432668797
lognormal,42,6,500,10,125,1.0,1.0,75.0,25.0,18,0.036,0.144,93.97804117341032,284.80251492101354,3858918051.5820804,95.8646555594284,17,3803052070.364567,19,3294017619.8324647,1.6622623192534536,4.3904319147293664,7.953739717410223,20.382162920534103,4.181319239382278,0.5324653745380532,499,0.998,0.6617210175165994,0.48899244323086,0.3354438056279316,0.12083145562311534
lognormal,42,7,500,10,125,1.0,1.0,75.0,25.0,14,0.028,0.112,69.56497749954235,117.41477209021905,335039250.9422829,85.25095689034097,13,218024613.7743744,15,314402529.610464,1.65027914551381,5.899463241419434,7.24763858152489,16.956790738696075,6.24884754703969,0.6434217714151086,1,0.002,0.6333455531396806,0.4618322558963653,0.3186715988469546,0.11917778875907292
lognormal,42,8,500,10,125,1.0,1.0,75.0,25.0,15,0.03,0.12,83.09543395314682,209.79559565927056,1268774872.4524329,91.03384569040905,14,512927050.2914809,16,1059897001.5576878,1.727026679215185,4.8167857737874575,8.246100476752211,19.376711427038796,4.69358663964652,0.3329776493264385,489,0.978,0.6680471199659856,0.4914204261892535,0.3476185477168545,0.12697472975421856
lognormal,42,9,500,10,125,1.0,1.0,75.0,25.0,18,0.036,0.144,78.60890434910975,175.78016396917775,794942722.247897,89.00335837703236,17,763646212.3870229,19,774419232.3292242,1.720233796044049,6.431931542405904,6.053979552011002,15.377565189847319,6.122516587001982,0.4808316233922453,2,0.004,0.6231410212488058,0.4509182027058356,0.3197399356953505,0.13997150131980907
lognormal,42,10,500,10,125,1.0,1.0,75.0,25.0,17,0.034,0.136,80.07391201331653,224.36491125559186,821524339.3878192,89.14620434849881,16,505870793.63628715,18,747169794.1479816,1.59792406225152,6.737191926206852,5.438838630572296,14.776883217434971,7.232303212302878,0.605094197841165,498,0.996,0.6005197236059611,0.4200790052672056,0.29323021964942614,0.12678036807794058
lognormal,42,11,500,10,125,1.0,1.0,75.0,25.0,24,0.048,0.192,43.765614117533836,50.478219194264284,6831609.241464203,68.34523017351735,23,6503201.453272567,25,6015734.274964608,2.0470354515061593,7.76037741876445,7.796765226796947,20.600167340707983,8.601054791582554,0.6661386316037898,1,0.002,0.668107431443035,0.5065716578497252,0.37227951522503466,0.1631905584249559
lognormal,42,12,500,10,125,1.0,1.0,75.0,25.0,12,0.024,0.096,36.83164011357828,46.274300475997165,1695547.1315369837,62.29309866471488,11,1431990.8410990145,13,1553598.5147718354,2.301496454898397,8.553474896673238,8.48389430306396,24.631152261895856,9.46714778644187,0.528267927485038,1,0.002,0.6881856423500176,0.5330101406893195,0.39914462998409456,0.19177774038151435
lognormal,42,13,500,10,125,1.0,1.0,75.0,25.0,12,0.024,0.096,145.77923950805865,702.4032555892594,161057216508.28278,112.06980189071948,11,89581633170.57442,13,136834217672.24481,1.45985537303243,3.373832378745481,7.531216928959782,14.865833845311466,3.0829413366312863,0.8285907015803184,499,0.998,0.6401987994074294,0.4572582425972427,0.300460827636347,0.09407808745019343
lognormal,42,14,500,10,125,1.0,1.0,75.0,25.0,22,0.044,0.176,65.05400834577314,128.25836627454274,170276250.11048183,82.31154077409153,21,148006413.79456314,23,150672638.23936373,1.6760554371342875,5.507921230036608,7.712649211656332,16.299645738247705,5.936969470746657,0.7270301897005791,1,0.002,0.6521325111719921,0.47888511620079316,0.33341989773512765,0.11560326124259904
lognormal,42,15,500,10,125,1.0,1.0,75.0,25.0,18,0.036,0.144,98.78185236573475,306.2594733540931,5802621774.158083,97.63624263352851,17,3916146501.0387864,19,5365086389.669976,1.6684394865565266,4.110988882540368,8.29897607211652,19.801882050064386,3.978109931264294,0.8609342117912124,499,0.998,0.6722741723354073,0.49403640692216033,0.3428280665503085,0.11693802908584836
lognormal,42,16,500,10,125,1.0,1.0,75.0,25.0,12,0.024,0.096,75.86271800377702,115.46957611563202,809976962.2552512,89.08472666646915,11,708657661.8730118,13,690576783.2686414,1.7978872921888067,5.7339473046775105,9.075318763124072,15.92949435437203,5.556009379493599,0.5465688875529273,4,0.008,0.674509700454435,0.4951517196968586,0.3401750609719082,0.14090874028950204
lognormal,42,17,500,10,125,1.0,1.0,75.0,25.0,10,0.02,0.08,63.87056875977567,145.2453865689541,116650178.23808403,80.66885406719632,9,95039347.71951629,11,102157948.85612673,1.8590004687692783,6.942798302702955,7.627303695682764,14.499197406948625,6.826110303388999,0.7901205029666623,3,0.006,0.6528287987443426,0.48316502783538007,0.3390490383018313,0.1454873805224855
lognormal,42,18,500,10,125,1.0,1.0,75.0,25.0,38,0.076,0.304,55.61546570563361,104.11099685098436,37944431.79991264,75.79148053854766,37,33276181.097964402,39,33544591.28718745,1.85713866684838,7.788839474460965,7.13153414764983,17.036606914156557,8.055602192696385,0.5230527090757613,2,0.004,0.634724727286867,0.46712965598430867,0.33525621928542343,0.14260005060890524
lognormal,42,19,500,10,125,1.0,1.0,75.0,25.0,15,0.03,0.12,43.16129706424814,52.058869290628365,6366856.857624763,68.03925085980929,14,3163334.921211185,16,5859044.179175256,2.066246113863173,7.038767660139666,9.71012892452294,23.982595741799617,7.560541775249433,0.707244010211599,1,0.002,0.6941009123196692,0.5377130283425284,0.38772271947044623,0.15644569625645505
lognormal,42,20,500,10,125,1.0,1.0,75.0,25.0,32,0.064,0.256,35.51700772106059,38.72047258693638,1505479.4168321516,61.77674822142152,31,1350663.1036000648,33,1310102.1640664802,2.4590749051010397,10.588444609572862,7.403602398109468,15.394326654447688,11.060627554376499,1.0639742096285862,2,0.004,0.6659926013335614,0.5109034439549431,0.3873509429450782,0.19754863040427564
lognormal,42,21,500,10,125,1.0,1.0,75.0,25.0,17,0.034,0.136,45.05422482372268,58.411114319812995,8425284.84061806,69.25584592346644,16,5532225.009066112,18,7194826.123287755,2.2842390101490007,8.433131098461315,8.484149558918357,17.736996847331717,9.225272581846765,0.7226307569172183,499,0.998,0.6890884793174061,0.5213336553050985,0.38674013771970034,0.19158711286020996
lognormal,42,22,500,10,125,1.0,1.0,75.0,25.0,16,0.032,0.128,83.95776554501894,182.94801007692303,1868024799.6151443,92.71382637560305,15,1319805620.0903876,17,1754873299.68843,1.6719334866277349,5.224258271643426,7.540445454155788,17.05923519955306,5.519505813915474,0.6101507978813752,498,0.996,0.6609951314438454,0.46599945515632096,0.3215546859411079,0.12515646212422604
lognormal,42,23,500,10,125,1.0,1.0,75.0,25.0,25,0.05,0.2,79.66141754051947,165.24162396454574,1147165160.3885818,90.59625948922793,24,754970032.7053462,26,918189273.853276,1.7587232024397226,4.762120827239941,7.951866908219871,20.721019894264305,4.664422623485318,0.4326377456289521,499,0.998,0.6622815431666393,0.5015897996682498,0.36009487529286954,0.13051650625996786
lognormal,42,24,500,10,125,1.0,1.0,75.0,25.0,25,0.05,0.2,106.28067915275493,221.48462561284524,16927384181.974134,102.28589851014632,24,16562120612.127832,26,14466865339.294325,1.5823757479088805,4.158704551498359,7.6250889837877756,15.511886222092459,4.174007776517396,0.495046953498643,498,0.996,0.6565942343650313,0.4690415599597782,0.31998334825574465,0.11358956421145988
lognormal,42,25,500,10,125,1.0,1.0,75.0,25.0,9,0.018,0.072,34.24612049798576,37.993616714272534,1082943.2560583653,60.34605701106984,8,918052.8577607316,10,1044130.7179903886,2.333868695617541,13.383496950014829,8.432038392547964,15.283542865745753,12.263861641203153,1.5268363452604856,1,0.002,0.6692225282458282,0.49707213783893156,0.348458427659625,0.1565947941616576
lognormal,42,26,500,10,125,1.0,1.0,75.0,25.0,18,0.036,0.144,44.54348665636182,53.17667445371713,8464497.277978115,69.27601169664871,17,6808478.96479418,19,7597394.780495692,2.1250278432421843,10.600286160613113,6.8626109833237985,19.42008086429156,11.591162849000515,0.9471779776976218,1,0.002,0.654322712566219,0.47859864405141145,0.3400155881539118,0.1638330014697219
lognormal,42,27,500,10,125,1.0,1.0,75.0,25.0,19,0.038,0.152,48.48029641586419,74.16821114484051,14386347.02214762,71.57950531982154,18,9664678.285132833,20,13319608.180227265,2.0265698067405733,7.643496447794683,7.02809571234964,16.469531616346234,8.206858947853233,0.5096645884010922,494,0.988,0.6496613792674834,0.49356417487622517,0.36427878168297007,0.17063215334438858
lognormal,42,28,500,10,125,1.0,1.0,75.0,25.0,36,0.072,0.288,66.79035471974804,115.43240549698864,233037316.64847207,83.6742547088381,35,181638227.12277055,37,200359880.72745866,1.916681591094461,6.341445581420466,7.816382876624611,21.39637535192943,6.78064938203513,0.5626313577033333,496,0.992,0.6625419497406762,0.49277230127814725,0.3625205144627016,0.1521319995897374
lognormal,42,29,500,10,125,1.0,1.0,75.0,25.0,11,0.022,0.088,39.5312628984316,49.71184548125494,3067015.1269474803,64.86715917988882,10,2912777.363962073,12,2809513.372348036,2.1483914685463676,10.678808984109926,7.939616827679146,15.82794503436768,10.350917884294395,1.1193270642299264,1,0.002,0.6727839254827391,0.4961059129920464,0.35230615049098074,0.15780846510530702
lognormal,42,30,500,10,125,1.0,1.0,75.0,25.0,15,0.03,0.12,112.84274188076779,415.68155884984964,18514338747.31602,102.67508205528313,14,13868164026.817581,16,16001234492.202497,1.5883468066136148,4.041335526445368,8.0555113216389,16.460856560903594,3.631034046085965,0.2636931171833101,492,0.984,0.653895782183704,0.4742555963096559,0.32484208116635943,0.11366070973090199
