data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rayleigh,42,0,1000,10,250,1.0,1.0,75.0,25.0,31,0.031,0.124,2975.4879427506044,128291.66467810239,2.633159003538861e+24,244.20477084808522,30,2.561560684579851e+24,32,2.5778599553440466e+24,0.3045055688899077,0.6900410266918675,1.6080641626658656,1.8918485783153016,1.5319367274953624,0.25708586554398916,999,0.999,0.29226531703501857,0.16051817382000436,0.08664911622868017,0.020166250575247652
rayleigh,42,1,1000,10,250,1.0,1.0,75.0,25.0,36,0.036,0.144,2802.750176847124,86046.55380489025,1.6626685128931313e+24,242.20805672327532,35,1.5195965899958393e+24,37,1.6291745790135388e+24,0.32065065227555456,0.7379154124352721,1.6630733693361008,1.950288597123853,1.546611752367928,0.1946596900858335,999,0.999,0.29657802296959196,0.16448724289632397,0.08943865998657065,0.021070534104236083
rayleigh,42,2,1000,10,250,1.0,1.0,75.0,25.0,12,0.012,0.048,3397.443199962786,125330.56114596057,1.1754939740295453e+25,250.70220407129676,11,1.1035357683894017e+25,13,1.142774918469021e+25,0.3285382936698601,0.6065850450511348,1.6994304538979386,1.9124118547024993,1.2527939099759164,0.0693583104634472,991,0.991,0.30125535602163445,0.16635034736778723,0.08942400871261166,0.019635655539153113
rayleigh,42,3,1000,10,250,1.0,1.0,75.0,25.0,53,0.053,0.212,3132.9894691491554,158118.16810696377,4.116497758303989e+24,246.14527883246512,52,3.8875483374785776e+24,54,4.0144879038520127e+24,0.3124007513697262,0.6546947938270559,1.6098249037161083,1.9643943322146498,1.4492078307954963,0.0693120438493453,993,0.993,0.29405149397381536,0.1621559026361149,0.08810230199848512,0.02044102894651428
rayleigh,42,4,1000,10,250,1.0,1.0,75.0,25.0,29,0.029,0.116,2616.82122152327,72072.7417173967,8.698434601087684e+23,239.394411025865,28,8.04437157824148e+23,30,8.485613367323453e+23,0.3038340195829077,0.66299478476047,1.598306096258407,1.9248916535822187,1.7275941515080488,0.2788490971158659,1,0.001,0.2906272310211404,0.16012825672911343,0.08659078889028349,0.020199565155078685
rayleigh,42,5,1000,10,250,1.0,1.0,75.0,25.0,36,0.036,0.144,2980.1395876313773,131817.35571828127,2.639295926735543e+24,244.2148808750804,35,2.479499856705499e+24,37,2.591364752228905e+24,0.3090640010916555,0.6467219849624182,1.6020348219785412,1.9066572250747993,1.5423997397025409,0.2507196301510848,999,0.999,0.2931706285375886,0.1612163507014027,0.08730872427400015,0.019906971673097913
rayleigh,42,6,1000,10,250,1.0,1.0,75.0,25.0,24,0.024,0.096,3351.3068016831176,125100.44302146045,9.52241401704091e+24,249.78747059873993,23,9.343218686872041e+24,25,9.365104187738074e+24,0.3156333753571537,0.5038768374324059,1.6568053020067213,1.8425305343123888,1.352678172787621,0.16434008981840442,999,0.999,0.2961999872179933,0.16149344723746412,0.08575954147807517,0.01917515432453243
rayleigh,42,7,1000,10,250,1.0,1.0,75.0,25.0,36,0.036,0.144,2986.4888178268143,105691.65577933822,3.0950939749018503e+24,244.90673839838112,35,2.845536146108981e+24,37,2.985235730375438e+24,0.3247119250840613,0.6843860023930872,1.6611294665458542,1.987778532540865,1.451313742083041,0.1276890139601139,998,0.998,0.2987934976524437,0.16563719186292253,0.0896778311389322,0.020918782584352234
rayleigh,42,8,1000,10,250,1.0,1.0,75.0,25.0,37,0.037,0.148,3224.137858725111,125748.3843776406,6.578164783735217e+24,248.18104748406373,36,6.215175510927582e+24,38,6.409310455413935e+24,0.3218126465922628,0.6443079070789564,1.6322621147560292,1.9970186010291595,1.3929939544565721,0.1167711698047611,999,0.999,0.2990065020939869,0.16431453363851428,0.08871948566484977,0.020297990547136453
rayleigh,42,9,1000,10,250,1.0,1.0,75.0,25.0,43,0.043,0.172,2969.7087234076016,104964.40094751374,2.9735007410448065e+24,244.73268051068567,42,2.8028736721861275e+24,44,2.902980832389011e+24,0.31777203208715565,0.747041854830368,1.5923409921268339,2.0471860934535906,1.5641666599851396,0.17823408163446053,998,0.998,0.2960573726711904,0.1635237031299677,0.089453630301883,0.020981459463244086
rayleigh,42,10,1000,10,250,1.0,1.0,75.0,25.0,56,0.056,0.224,2790.8738649098473,88269.41087234802,1.5805991648122205e+24,241.98821748122288,55,1.5402867281526888e+24,57,1.5226049922035116e+24,0.3234417668196768,0.723242310089433,1.6094340298573393,1.9880397158759997,1.6138320005561375,0.11883966275448962,1,0.001,0.29581946722806896,0.16452436628147596,0.09023338519037691,0.02144467612908674
