data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
twdp,42,0,500,10,125,1.0,1.0,75.0,25.0,29,0.058,0.232,1019.1282314952095,22920.121379503664,3.989520873777328e+19,196.0092074170954,28,3.850165681427939e+19,30,3.942752486662899e+19,0.23176492094011908,0.2151694093181092,1.4131593951516643,1.5655776977874456,1.2701622110943234,0.2747552412703307,499,0.998,0.26699120946659566,0.14249525401183588,0.07497903907289218,0.01660424323140706
twdp,42,1,500,10,125,1.0,1.0,75.0,25.0,18,0.036,0.144,1078.0465899874578,30191.254909532217,5.56841974552051e+19,197.45731964801607,17,5.47834626459321e+19,19,5.464221019333371e+19,0.22596020515749274,0.13243431687646523,1.3615484892680898,1.5311864347141226,1.2585387791460818,0.48742232400080976,499,0.998,0.26370671087065867,0.13978448608285113,0.07360607898537468,0.01686383408187646
twdp,42,2,500,10,125,1.0,1.0,75.0,25.0,36,0.072,0.288,907.8032258089854,15779.879853467784,1.5878670884933523e+19,192.00814147241158,35,1.532278293055451e+19,37,1.5223520465857307e+19,0.23677234672676425,0.3274554573397429,1.4223430103697494,1.6486591417311625,1.3989986543746071,0.3985989306781679,499,0.998,0.26841574559848214,0.14378137212611575,0.07655408481317887,0.017369589640600407
twdp,42,3,500,10,125,1.0,1.0,75.0,25.0,26,0.052,0.208,999.4562429616456,20206.850818052233,3.712212300004047e+19,195.69632805392666,25,3.267207883805675e+19,27,3.587367206359218e+19,0.22583993662507132,0.145954825234733,1.3807074206507124,1.583372959875218,1.3369067979135372,0.1721347478180979,498,0.996,0.2639296525689556,0.14013368495759773,0.07399832246957207,0.016310735606484685
twdp,42,4,500,10,125,1.0,1.0,75.0,25.0,20,0.04,0.16,1070.387613965666,33824.801915203396,4.882215001655268e+19,196.88616900844477,19,3.918493122113084e+19,21,4.844621472992622e+19,0.22749370703270227,0.18166517212249367,1.4003255308973717,1.5727686140678094,1.20564137843453,0.1595262497832728,499,0.998,0.2650319363598604,0.14202325257914863,0.07520158801439912,0.01605315752553934
twdp,42,5,500,10,125,1.0,1.0,75.0,25.0,16,0.032,0.128,1034.846019538423,33487.45391370274,2.906363191171743e+19,194.63349884588962,15,2.599427652382106e+19,17,2.7593445607621153e+19,0.22476148176781388,0.23719754664463616,1.3903129628988986,1.5454258358527622,1.287257795456914,0.1583518568008604,497,0.994,0.26415507596475407,0.14126780975569384,0.07435350814657915,0.01658800657560271
twdp,42,6,500,10,125,1.0,1.0,75.0,25.0,60,0.12,0.48,986.0945811249684,22651.132676475572,2.8120077377327768e+19,194.49016511386912,59,2.751029832905614e+19,61,2.710782292069541e+19,0.23401299423880936,0.2946186691208776,1.4404070529094761,1.6054674199816028,1.267999966362322,0.11922503646425087,499,0.998,0.267764828877088,0.14391114053560236,0.07647547648265463,0.016922889215178982
twdp,42,7,500,10,125,1.0,1.0,75.0,25.0,23,0.046,0.184,966.7028577553474,20102.633090049152,2.7410281885071823e+19,194.37913501810996,22,2.4525123678777577e+19,24,2.6491781652179624e+19,0.23741382537636768,0.2804880456782138,1.4039851087689426,1.6444118025296062,1.3468098895273726,0.09068795030705101,496,0.992,0.26894855264540435,0.14371163601304712,0.0763436698218992,0.01719172547498763
twdp,42,8,500,10,125,1.0,1.0,75.0,25.0,31,0.062,0.248,1116.2267575596275,33074.19163086722,7.281968862373924e+19,198.6224881756303,30,6.916005827931623e+19,32,7.227387971489095e+19,0.2291427394465577,0.1823537506479045,1.3961671750998579,1.5894763518670998,1.2011637960039603,0.15659502204863762,498,0.996,0.26563740579833306,0.14099503206854724,0.0749622758630825,0.01637617645335345
twdp,42,9,500,10,125,1.0,1.0,75.0,25.0,8,0.016,0.064,1065.9085444471955,22330.13151377392,6.647180393376651e+19,198.2263746496114,7,6.047546959266537e+19,9,6.449854721706472e+19,0.22636573785793146,0.18776874708131705,1.4142128893131085,1.547270013869347,1.1957897062837495,0.07603682386518229,497,0.994,0.2654477310078742,0.14195813017045414,0.0744107463257432,0.015917913018136724
twdp,42,10,500,10,125,1.0,1.0,75.0,25.0,13,0.026,0.104,1038.4263486122188,23577.355004560726,4.794252379837577e+19,196.80720892502342,12,4.735325444475104e+19,14,4.788397579664984e+19,0.23629890913765303,0.2248885418523163,1.4410891095974665,1.611220485000268,1.2740192515774516,0.08549717339643245,1,0.002,0.26958781374283525,0.14321668276552632,0.07462501413343473,0.0165323454087412
twdp,42,11,500,10,125,1.0,1.0,75.0,25.0,35,0.07,0.28,1037.2536581868064,22651.88437924791,5.384929794536952e+19,197.31180045601695,34,5.298956762572775e+19,36,5.239235256838321e+19,0.22362189324549775,0.1479833038060827,1.3818776658431917,1.5225164813604422,1.2628702439552262,0.4568996398284344,498,0.996,0.2643211307640217,0.1402498768260374,0.07400137677040854,0.016183570460635746
twdp,42,12,500,10,125,1.0,1.0,75.0,25.0,41,0.082,0.328,1108.2760255952933,31548.07904256172,7.95130134016806e+19,199.00438212757481,40,7.561468494717515e+19,42,7.7720292910138e+19,0.21678596478341014,0.13788785595721548,1.3646733107833817,1.5320084646986014,1.1970260255816274,0.06971982494456808,499,0.998,0.2618390882385207,0.13872498289611948,0.07282463552303517,0.01572111869349225
twdp,42,13,500,10,125,1.0,1.0,75.0,25.0,51,0.102,0.408,1071.2402289123702,24702.349269857037,6.836990929137381e+19,198.3486500370753,50,6.6490375751499284e+19,52,6.710405278803097e+19,0.2329426000007831,0.13936633428974785,1.3966517282604132,1.5481950749359192,1.211393914202659,0.0994471057485955,497,0.994,0.2657860724466725,0.1418372003829014,0.0748770863296948,0.015854479482196312
