data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
twdp,500,10,125,75.0,25.0,100,4,7.95,17.0,24.5,32.25,44.19999999999999,60,25.3,11.171301616104536,15.25,0.4415534235614441,0.050600000000000006,0.20240000000000002
twdp,500,10,250,50.0,50.0,100,13,16.0,25.0,30.5,41.25,57.0,65,33.67,12.175530187779724,16.25,0.361613608190666,0.06734000000000001,0.13468000000000002
