data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,exact_completed,exact_timed_out,exact_candidate_count,exact_evaluated_count,exact_elapsed_seconds,exact_subset,exact_window_T,exact_is_threshold_window,exact_u_bf,exact_u_i,exact_u_g,exact_u_g_db,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g,best_tested_u_g_db,best_tested_subset,best_tested_fraction_exact_u_g,best_tested_gap_to_exact_pct
gaussian,42,12,8,2,4,55.0,45.0,1.0,1.0,True,False,70,70,0.00016644399147480726,1 4 5 6,,False,4.470350981123043,8.773124103295393,5.920866938828658,7.723853011796519,0,3.6386957572643683,4.082511084674707,5.901158996958132,7.709373161423559,0 1 4 6,0.9966714432068583,0.33285567931417015
gaussian,42,12,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0001470270217396319,1 4 5 6,,False,4.470350981123043,8.773124103295393,5.920866938828658,7.723853011796519,0,3.6386957572643683,4.082511084674707,5.901158996958132,7.709373161423559,0 1 4 6,0.9966714432068583,0.33285567931417015
gaussian,42,13,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.0001059570349752903,2 6,,False,2.046537807481503,1.9561625724120897,3.0875590913491635,4.896152781061972,0,1.8244714017909183,1.028677831435388,3.0014614988475734,4.773327768288947,2 7,0.9721146737748854,2.7885326225114637
gaussian,42,13,8,2,2,70.0,30.0,1.0,1.0,True,False,28,28,0.00010833196574822068,2 6,,False,2.046537807481503,1.9561625724120897,3.0875590913491635,4.896152781061972,0,1.8244714017909183,1.028677831435388,3.0014614988475734,4.773327768288947,2 7,0.9721146737748854,2.7885326225114637
gaussian,42,13,8,2,3,65.0,35.0,1.0,1.0,True,False,56,56,0.00013445498188957572,2 6 7,0.0,True,3.051877840944588,2.1017135658425863,4.8453870893826725,6.853284777887827,0,3.051877840944588,2.1017135658425854,4.845387089382672,6.853284777887826,2 6 7,0.9999999999999998,2.220446049250313e-14
gaussian,42,13,8,2,3,60.0,40.0,1.0,1.0,True,False,56,56,0.00013605999993160367,2 6 7,0.0,True,3.051877840944588,2.1017135658425863,4.8453870893826725,6.853284777887827,0,3.051877840944588,2.1017135658425854,4.845387089382672,6.853284777887826,2 6 7,0.9999999999999998,2.220446049250313e-14
gaussian,42,13,8,2,4,55.0,45.0,1.0,1.0,True,False,70,70,0.00015254400204867125,2 5 6 7,0.0,True,3.6829510359043187,1.5278724279765576,7.134630327679791,8.533714755854977,0,3.6829510359043196,1.5278724279765576,7.134630327679792,8.533714755854978,2 5 6 7,1.0000000000000002,-2.220446049250313e-14
gaussian,42,13,8,2,4,50.0,50.0,1.0,1.0,True,False,70,70,0.0001636499655432999,2 5 6 7,0.0,True,3.6829510359043187,1.5278724279765576,7.134630327679791,8.533714755854977,0,3.6829510359043196,1.5278724279765576,7.134630327679792,8.533714755854978,2 5 6 7,1.0000000000000002,-2.220446049250313e-14
gaussian,42,14,8,2,2,75.0,25.0,1.0,1.0,True,False,28,28,0.00011859997175633907,3 7,0.0,True,1.9347824689559265,1.2155598874069553,3.2627260876622377,5.1358061543357465,0,1.9347824689559265,1.2155598874069553,3.2627260876622377,5.1358061543357465,3 7,1.0,0.0
gaussian,42,14,8,2,2,70.0,30.0,1.0,1.0,True,False,28,28,0.00012202200014144182,3 7,0.0,True,1.9347824689559265,1.2155598874069553,3.2627260876622377,5.1358061543357465,0,1.9347824689559265,1.2155598874069553,3.2627260876622377,5.1358061543357465,3 7,1.0,0.0
