data_profile,generator_seed,sample,N,L,K,off_pct,active_pct,sigma,P,formula,formula_label,formula_T,u_g,fraction_exact_u_g,gap_to_exact_pct,is_exact_best,active_pct_actual,T_over_N,T_over_K
gaussian,42,71,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,3.6545539216712464,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,72,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,7.103360623713225,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,73,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,1.0,6.5926356712466365,1.0,0.0,True,25.0,0.08333333333333333,0.3333333333333333
gaussian,42,74,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,8.915672512111058,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,75,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,7.063636282742907,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,76,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,8.773666492470484,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,77,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,3.832538804422554,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,78,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,5.98852163148097,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,79,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,6.946336276633425,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,80,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,,6.803814529891648,1.0,0.0,True,25.0,,
gaussian,42,81,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,6.295251073644057,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,82,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,5.151882368368927,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,83,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,8.560452309391698,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,84,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,4.623673800870389,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,85,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,6.49355209589955,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,86,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,1.0,3.4894280205675723,1.0,0.0,True,25.0,0.08333333333333333,0.3333333333333333
gaussian,42,87,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,8.002392569858648,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,88,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,,8.87730099994223,1.0,0.0,True,25.0,,
gaussian,42,89,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,,3.89366154460566,1.0,0.0,True,25.0,,
gaussian,42,90,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,8.87207377885213,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,91,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,4.784676379519865,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,92,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,5.8460831089468135,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,93,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,7.063279103809939,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,94,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,7.477554283351687,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,95,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,6.807241116785143,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,96,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,6.243004063821601,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,97,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,6.881874866314341,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,98,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,3.4156291835921877,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,99,12,2,3,75.0,25.0,1.0,1.0,exact_best,exact best,0.0,5.454016282696185,1.0,0.0,True,25.0,0.0,0.0
gaussian,42,0,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.509468096954189,0.3994253390595021,60.057466094049786,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,1,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.593189762243495,0.5715553553364419,42.84446446635582,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,2,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.430036124100948,0.3980323792235266,60.19676207764735,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,3,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.4308779854974163,0.4542750345310794,54.57249654689205,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,4,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.1922773262027864,0.3858943021199678,61.41056978800321,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,5,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.0928380124258097,0.4259345796381794,57.40654203618206,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,6,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.7183465358945136,0.6197359869619268,38.02640130380732,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,7,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,1.9278574005587448,0.3180693169116554,68.19306830883446,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,8,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.812565997599993,0.5915248896920157,40.84751103079844,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,9,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.156795072281348,0.4252559167992504,57.47440832007496,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,10,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.660016789372938,0.7571689878195504,24.283101218044955,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,11,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.7792551316682528,0.5570855388891365,44.29144611108635,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,12,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.975793285169229,0.3721542136359823,62.78457863640177,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,13,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.265683122176741,0.5469749040521845,45.30250959478155,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,14,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.217652776419457,0.4162050453913706,58.37949546086294,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,15,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.6695858066476044,0.4865499518729357,51.34500481270643,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,16,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.4530346836448813,0.4601822764162281,53.98177235837718,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,17,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.241037979540691,0.4748628454405962,52.51371545594038,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,18,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.1021277365052926,0.3683206323617183,63.167936763828166,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,19,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.8613178176668552,0.4394161903903101,56.058380960968975,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,20,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.3927989026397904,0.5285116170874414,47.148838291255856,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,21,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.911660181276466,0.352749105941298,64.7250894058702,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,22,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.800544948954334,0.4302757288868902,56.97242711131098,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,23,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.772178927031064,0.3480398249248614,65.19601750751384,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,24,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.17806365954336,0.7369818499396017,26.30181500603983,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,25,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.968982430194365,0.5499739163240461,45.002608367595386,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,26,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.8776015383476894,0.4315363220869789,56.8463677913021,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,27,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.528741924624607,0.5275791212240961,47.24208787759039,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,28,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.684716777421577,0.3635573626188135,63.644263738118646,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,29,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.2162138018111674,0.4053759585436343,59.46240414563657,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,30,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.5348560604314283,0.3910498441969751,60.89501558030248,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,31,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.3204379865372324,0.4948478921290953,50.51521078709047,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,32,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.5158526460336583,0.7575267199934794,24.247328000652058,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,33,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.008644768306427,0.3278086628872879,67.21913371127121,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,34,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.024940756476109,0.5195980416349488,48.04019583650512,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,35,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.546722615480006,0.5450272235970188,45.49727764029812,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,36,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.795556437920742,0.5176282248500222,48.237177514997775,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,37,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.689752475740725,0.5700630045933324,42.99369954066676,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,38,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.97937744769479,0.513463624525813,48.653637547418704,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,39,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.367302653809654,0.4870208189731226,51.29791810268773,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,40,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.015319943168886,0.4292405716609033,57.075942833909664,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,41,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.437394227506489,0.5058893852823813,49.41106147176188,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,42,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.76151496119009,0.4353533006269989,56.4646699373001,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,43,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.9886185905356117,0.5448148165155334,45.518518348446655,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,44,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.045268448997342,0.5220250169781337,47.79749830218663,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,45,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.650895926647432,0.6263862132456275,37.36137867543725,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,46,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.820132454522496,0.6076729152960895,39.23270847039105,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,47,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.4663102726437707,0.5315951672742789,46.84048327257211,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,48,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,1.7747416460603973,0.5381305740682159,46.186942593178415,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,49,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.96288277944804,0.7104103180994377,28.958968190056236,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,50,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.329538957359142,0.619037373689332,38.0962626310668,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,51,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.578834201027782,0.4503672762984433,54.96327237015567,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,52,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.073419033925553,0.3700130754942056,62.99869245057943,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,53,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.814355436214,0.6821334298024212,31.78665701975788,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,54,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.09640790833713,0.4512224057021992,54.877759429780085,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,55,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.602165967441898,0.6495067687398004,35.04932312601996,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,56,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.047423980155978,0.4905634799998765,50.94365200001234,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,57,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.831617927711395,0.3902362774779023,60.97637225220978,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,58,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.20406892114269,0.622532708707481,37.7467291292519,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,59,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.017435066753829,0.4609890936754202,53.90109063245798,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,60,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,1.7920773137619803,0.2157154908280639,78.4284509171936,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,61,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.7580444896066147,0.5294794910743527,47.052050892564736,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,62,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.2126128399903613,0.4043872276508938,59.56127723491061,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,63,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.283306442372204,0.3250746908095536,67.49253091904464,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,64,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,5.016532886563855,0.697668710262025,30.23312897379749,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,65,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,1.848691458731363,0.3218493212882574,67.81506787117426,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,66,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.0862640459348785,0.506118007326876,49.3881992673124,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,67,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.194419555300457,0.627605914740867,37.2394085259133,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,68,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.2939902767598777,0.5707762462663711,42.92237537336289,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,69,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.811515792300999,0.4505153467759277,54.94846532240722,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,70,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.9941135431458514,0.5465537785860187,45.344622141398126,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,71,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.2084211062246677,0.6042929324777194,39.570706752228055,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,72,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.2407607531684954,0.4562292307601319,54.37707692398681,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,73,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.717394887185904,0.7155552228921922,28.44447771078078,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,74,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.983618508204818,0.4468107708973683,55.31892291026317,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,75,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.183699953880546,0.5922870015407925,40.77129984592075,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,76,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.619542523013012,0.4125461716739842,58.74538283260158,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,77,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.4399788246723784,0.6366481721872633,36.33518278127367,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,78,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.04107920454955,0.5078180211561641,49.21819788438359,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,79,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.737148442443989,0.5380028109228272,46.19971890771728,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,80,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.85177100227458,0.5661193416358338,43.38806583641662,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,81,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.321772395011795,0.5276632109112942,47.23367890887058,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,82,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,1.9902345647460395,0.3863121132123485,61.36878867876514,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,83,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.203215607514588,0.4910039161018662,50.89960838981338,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,84,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.269970115397777,0.4909451257072815,50.90548742927186,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,85,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.409050347205597,0.5249900665859434,47.50099334140566,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,86,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,1.7930385052891038,0.5138488298713947,48.61511701286053,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,87,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.7060408789603296,0.463116605016266,53.6883394983734,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,88,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,6.480335251121905,0.7299893572566792,27.00106427433208,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,89,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.400342160571181,0.8733019348541141,12.669806514588588,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,90,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.467301033787378,0.5035238823684983,49.64761176315017,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,91,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,1.8820747350213265,0.3933546567699506,60.664534323004936,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,92,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.2221480282609942,0.5511635685318665,44.88364314681335,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,93,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.6275952266267977,0.5135851455551388,48.64148544448612,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,94,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.1722613466292517,0.4242378224778783,57.57621775221218,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,95,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.398184150803865,0.4992013787237092,50.079862127629085,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,96,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,3.631594285245608,0.5817062183718265,41.82937816281736,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,97,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,4.661325947965878,0.6773337264213145,32.26662735786855,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,98,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,1.9191270221116303,0.5618663265118555,43.813367348814445,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,99,12,2,3,75.0,25.0,1.0,1.0,strong_weak,strong/weak H3,5.0,2.4470707241511924,0.4486731607155171,55.13268392844829,False,25.0,0.4166666666666667,1.6666666666666667
gaussian,42,0,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,15.22310445649558,0.8565832760590762,14.341672394092376,False,25.0,0.0625,0.25
gaussian,42,1,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,5.901110697942378,0.931389016427424,6.861098357257611,False,25.0,0.0625,0.25
gaussian,42,2,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,7.51277505266625,0.8540333297534606,14.596667024653945,False,25.0,0.0625,0.25
gaussian,42,3,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,5.149545558710417,0.6019895574567077,39.801044254329234,False,25.0,0.0625,0.25
gaussian,42,4,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,7.656514987505721,0.834400929679221,16.559907032077902,False,25.0,0.0625,0.25
gaussian,42,5,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,8.30544036311854,0.8781473804484046,12.185261955159543,False,25.0,0.0625,0.25
gaussian,42,6,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,14.25861268606606,0.8716189621439961,12.838103785600383,False,25.0,0.0625,0.25
gaussian,42,7,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,6.5621458004223925,0.794990628111352,20.5009371888648,False,25.0,0.0625,0.25
gaussian,42,8,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,9.047601874026444,0.671472174657953,32.85278253420471,False,25.0,0.0625,0.25
gaussian,42,9,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,8.24917535761388,1.0,0.0,True,25.0,0.0625,0.25
gaussian,42,10,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,10.461626856946522,0.7516459218416913,24.83540781583087,False,25.0,0.0625,0.25
gaussian,42,11,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,8.10235776154279,0.7403983327503901,25.960166724960988,False,25.0,0.0625,0.25
gaussian,42,12,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,10.273984304022548,0.9579942352079877,4.200576479201246,False,25.0,0.0625,0.25
gaussian,42,13,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,12.775917855683373,0.7206341636505765,27.936583634942348,False,25.0,0.0625,0.25
gaussian,42,14,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,15.75343311040003,0.7657045802886695,23.429541971133048,False,25.0,0.0625,0.25
gaussian,42,15,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,13.532439193104592,0.8538695627869181,14.613043721308197,False,25.0,0.0625,0.25
gaussian,42,16,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,10.12944621832543,1.0000000000000004,-4.440892098500626e-14,True,25.0,0.0625,0.25
gaussian,42,17,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,6.823535004894293,0.765900124047633,23.409987595236704,False,25.0,0.0625,0.25
gaussian,42,18,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,8.56129331457053,1.0,0.0,True,25.0,0.0625,0.25
gaussian,42,19,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,11.740520911158582,0.7920491051731366,20.795089482686336,False,25.0,0.0625,0.25
gaussian,42,20,16,2,4,75.0,25.0,1.0,1.0,T_0p05N,T=0.05N,1.0,14.674368023904533,0.8582164435697478,14.17835564302522,False,25.0,0.0625,0.25
