data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
lognormal,500,2,125,75.0,25.0,T_0p025N,N,12,100,21350.356114170063,0.8169122755033669,0.5912298065905306,18.308772449663312,0.03
lognormal,500,2,125,75.0,25.0,T_0p05K,K,6,100,17992.75476022056,0.6725762107101736,0.4312218766367916,32.742378928982625,0.01
lognormal,500,2,125,75.0,25.0,T_0p05N,N,25,100,21942.879595444432,0.865990904462295,0.7058175138573264,13.400909553770505,0.06
lognormal,500,2,125,75.0,25.0,T_0p05NL_over_Lp2,N_L,12,100,21350.356114170063,0.8169122755033669,0.5912298065905306,18.308772449663312,0.03
lognormal,500,2,125,75.0,25.0,T_0p075N,N,38,100,19287.61390679815,0.7691954546435888,0.607776055444645,23.080454535641117,0.01
lognormal,500,2,125,75.0,25.0,T_0p075NL_over_Lp2,N_L,19,100,22405.376743587698,0.8711119256998547,0.7138687284383352,12.888807430014506,0.05
lognormal,500,2,125,75.0,25.0,T_0p10K,K,12,100,21350.356114170063,0.8169122755033669,0.5912298065905306,18.308772449663312,0.03
lognormal,500,2,125,75.0,25.0,T_0p10N,N,50,100,16504.04482991506,0.6623638137743244,0.47631797369795653,33.76361862256756,0.0
lognormal,500,2,125,75.0,25.0,T_0p10NL_over_Lp2,N_L,25,100,21942.879595444432,0.865990904462295,0.7058175138573264,13.400909553770505,0.06
lognormal,500,2,125,75.0,25.0,T_0p125NL_over_Lp2,N_L,31,100,20704.589418473122,0.8203306116779204,0.6593424226278856,17.966938832207962,0.01
lognormal,500,2,125,75.0,25.0,T_0p15K,K,19,100,22405.376743587698,0.8711119256998547,0.7138687284383352,12.888807430014506,0.05
lognormal,500,2,125,75.0,25.0,T_0p15NL_over_Lp2,N_L,38,100,19287.61390679815,0.7691954546435888,0.607776055444645,23.080454535641117,0.01
lognormal,500,2,125,75.0,25.0,T_0p20K,K,25,100,21942.879595444432,0.865990904462295,0.7058175138573264,13.400909553770505,0.06
lognormal,500,2,125,75.0,25.0,legacy_T100,legacy,100,100,8550.498963816362,0.35187591092906795,0.25591313066641275,64.8124089070932,0.0
lognormal,500,2,125,75.0,25.0,legacy_T25,legacy,25,100,21942.879595444432,0.865990904462295,0.7058175138573264,13.400909553770505,0.06
lognormal,500,2,125,75.0,25.0,legacy_T50,legacy,50,100,16504.04482991506,0.6623638137743244,0.47631797369795653,33.76361862256756,0.0
lognormal,500,2,250,50.0,50.0,T_0p025N,N,12,100,58031.118694819364,0.7613076311451147,0.5323366458869884,23.869236885488558,0.04
lognormal,500,2,250,50.0,50.0,T_0p05K,K,12,100,58031.118694819364,0.7613076311451147,0.5323366458869884,23.869236885488558,0.04
lognormal,500,2,250,50.0,50.0,T_0p05N,N,25,100,65593.56011369007,0.8870980118694779,0.7439399381896323,11.290198813052216,0.07
lognormal,500,2,250,50.0,50.0,T_0p05NL_over_Lp2,N_L,12,100,58031.118694819364,0.7613076311451147,0.5323366458869884,23.869236885488558,0.04
lognormal,500,2,250,50.0,50.0,T_0p075N,N,38,100,61638.20699519575,0.8414030110023282,0.6872092246441559,15.859698899767182,0.03
lognormal,500,2,250,50.0,50.0,T_0p075NL_over_Lp2,N_L,19,100,64493.71738193988,0.8592332441324281,0.7181701247845801,14.076675586757194,0.04
lognormal,500,2,250,50.0,50.0,T_0p10K,K,25,100,65593.56011369007,0.8870980118694779,0.7439399381896323,11.290198813052216,0.07
lognormal,500,2,250,50.0,50.0,T_0p10N,N,50,100,55407.511854054035,0.7598719844946292,0.6033060851272083,24.012801550537073,0.0
lognormal,500,2,250,50.0,50.0,T_0p10NL_over_Lp2,N_L,25,100,65593.56011369007,0.8870980118694779,0.7439399381896323,11.290198813052216,0.07
lognormal,500,2,250,50.0,50.0,T_0p125NL_over_Lp2,N_L,31,100,64056.456785981965,0.8685715886348382,0.7505634124167236,13.142841136516205,0.03
lognormal,500,2,250,50.0,50.0,T_0p15K,K,38,100,61638.20699519575,0.8414030110023282,0.6872092246441559,15.859698899767182,0.03
lognormal,500,2,250,50.0,50.0,T_0p15NL_over_Lp2,N_L,38,100,61638.20699519575,0.8414030110023282,0.6872092246441559,15.859698899767182,0.03
lognormal,500,2,250,50.0,50.0,T_0p20K,K,50,100,55407.511854054035,0.7598719844946292,0.6033060851272083,24.012801550537073,0.0
lognormal,500,2,250,50.0,50.0,legacy_T100,legacy,100,100,31820.409505403415,0.4464132877722608,0.33694578089744287,55.35867122277391,0.0
lognormal,500,2,250,50.0,50.0,legacy_T25,legacy,25,100,65593.56011369007,0.8870980118694779,0.7439399381896323,11.290198813052216,0.07
lognormal,500,2,250,50.0,50.0,legacy_T50,legacy,50,100,55407.511854054035,0.7598719844946292,0.6033060851272083,24.012801550537073,0.0
