data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rician,42,0,500,8,125,1.0,1.0,75.0,25.0,51,0.102,0.408,4469.076577223083,16420955.679189192,1096844158609.5444,120.40144926696118,50,1094469432333.991,52,1092440201316.7825,0.26661004235534835,0.4078630262348153,1.4718622366280674,1.6897230158001613,1.28663757071182,0.12368015696695789,499,0.998,0.27715181733965416,0.15166480983992262,0.08155258860540238,0.018381948457197404
rician,42,1,500,8,125,1.0,1.0,75.0,25.0,65,0.13,0.52,4758.903078971877,18804076.7033292,733195458798.2799,118.65219766403442,64,698827237200.4286,66,682701589185.9099,0.26292008217247664,0.40935187258847117,1.5143121823529277,1.688370561137779,1.2159302416849826,0.0638985627489872,493,0.986,0.2796692438335251,0.15025863608803655,0.07954263602953224,0.017336814562973805
rician,42,2,500,8,125,1.0,1.0,75.0,25.0,13,0.026,0.104,4926.554993406032,20295118.1185882,333082903646.9481,115.22552341960653,12,313719951003.335,14,316059812511.6567,0.2600109213310989,0.4793597153892604,1.5115587863418682,1.6903715410105773,1.2690598494883305,0.10623936118715971,499,0.998,0.2787214362222648,0.1506407294495269,0.08013196527655322,0.017682064683845953
rician,42,3,500,8,125,1.0,1.0,75.0,25.0,48,0.096,0.384,4272.847308984031,15124805.628490837,448520108432.74243,116.51781918474012,47,435769104723.9732,49,434410048881.12616,0.274731956823283,0.4678414716884194,1.4963353508555848,1.749261123041112,1.3938363245147174,0.19579130990263516,499,0.998,0.2803574595959731,0.1527049473168843,0.08271840577516058,0.0189126264065976
rician,42,4,500,8,125,1.0,1.0,75.0,25.0,116,0.232,0.928,4147.344393562755,14131229.092363495,913486379873.467,119.60702076384896,115,868574014191.7965,117,836754704639.8152,0.2545762361404628,0.4050595678157063,1.4820173359030355,1.6991446071009189,1.2909246110129022,0.3954188893631161,499,0.998,0.2750307824505805,0.148816003731092,0.07956461443198733,0.017957413962238045
rician,42,5,500,8,125,1.0,1.0,75.0,25.0,67,0.134,0.536,4034.9314403082917,13455263.23889381,318916631595.03107,115.03677168417005,66,314401540885.7646,68,301916947120.21277,0.2696635483275773,0.4345486087881461,1.4829680364406588,1.7810889616410854,1.4874495241683587,0.12837129555786653,1,0.002,0.2784778722179614,0.15085033370275935,0.08098028020923598,0.01860622371009391
rician,42,6,500,8,125,1.0,1.0,75.0,25.0,39,0.078,0.312,4789.905284996052,18942844.80751918,1378328997917.3467,121.393528931349,38,1268882877435.0808,40,1345235400145.57,0.24940020522971545,0.39351227428696917,1.4723083361625564,1.6812977364037993,1.2481647918281287,0.052740160211948606,497,0.994,0.27325584385839924,0.1479485050813874,0.0789882949090179,0.017274588676904824
rician,42,7,500,8,125,1.0,1.0,75.0,25.0,109,0.218,0.872,4065.576378176476,13621708.053240733,551505948052.148,117.41550200715096,108,487152611761.78156,110,530263094009.98395,0.2795456094768876,0.4996329827283726,1.5541300981548687,1.7850211825661435,1.317550688098676,0.2828183618465492,499,0.998,0.2840349221839428,0.1548193546917752,0.08263828293824271,0.018340081631972902
rician,42,8,500,8,125,1.0,1.0,75.0,25.0,97,0.194,0.776,4792.102339284703,19139232.84659361,479346799710.2139,116.80649832212501,96,463268586646.37146,98,432285143871.1637,0.25758318070791597,0.2883441386989951,1.4683311409605164,1.6758500596063837,1.243059990922567,0.09297584410055681,499,0.998,0.2747511969291042,0.1488600881228967,0.07869256821958225,0.017607103157625426
rician,42,9,500,8,125,1.0,1.0,75.0,25.0,118,0.236,0.944,3360.2300049324094,9281457.963879656,169297793348.04373,112.28651297488653,117,168056594338.7449,119,159588710675.9908,0.27254630590155837,0.4723080680270383,1.4737308971744856,1.703055107178251,1.605316367045301,0.22459108782310205,1,0.002,0.27786237131927977,0.15100379120570956,0.08168302296829501,0.019150390078165526
