data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
rician,500,8,125,75.0,25.0,T_0p025N,N,12,100,295891788927.06964,0.5018898261845659,0.24009138478570705,49.811017381543394,0.0
rician,500,8,125,75.0,25.0,T_0p05K,K,6,100,241357996589.04605,0.4009793837073098,0.18442437407488668,59.90206162926902,0.0
rician,500,8,125,75.0,25.0,T_0p05N,N,25,100,380289984555.4242,0.6461923564206699,0.3931197366043774,35.380764357933025,0.02
rician,500,8,125,75.0,25.0,T_0p05NL_over_Lp2,N_L,20,100,349284231939.19604,0.5927689674164914,0.3487896030252503,40.72310325835087,0.0
rician,500,8,125,75.0,25.0,T_0p075N,N,38,100,403899818452.6946,0.6886513527812985,0.4518587351329829,31.13486472187014,0.0
rician,500,8,125,75.0,25.0,T_0p075NL_over_Lp2,N_L,30,100,392576974087.4433,0.6688756456249975,0.4165681774248499,33.112435437500245,0.01
rician,500,8,125,75.0,25.0,T_0p10K,K,12,100,295891788927.06964,0.5018898261845659,0.24009138478570705,49.811017381543394,0.0
rician,500,8,125,75.0,25.0,T_0p10N,N,50,100,420224435538.76373,0.7118164860231189,0.47052903061438905,28.818351397688115,0.01
rician,500,8,125,75.0,25.0,T_0p10NL_over_Lp2,N_L,40,100,409821742105.0309,0.6984122074574255,0.4418896584029995,30.158779254257446,0.0
rician,500,8,125,75.0,25.0,T_0p125NL_over_Lp2,N_L,50,100,420224435538.76373,0.7118164860231189,0.47052903061438905,28.818351397688115,0.01
rician,500,8,125,75.0,25.0,T_0p15K,K,19,100,342239192894.0139,0.5808701818482866,0.34324731725288,41.912981815171335,0.0
rician,500,8,125,75.0,25.0,T_0p15NL_over_Lp2,N_L,60,100,420625520113.9126,0.719601654400565,0.4900567120337528,28.03983455994351,0.0
rician,500,8,125,75.0,25.0,T_0p20K,K,25,100,380289984555.4242,0.6461923564206699,0.3931197366043774,35.380764357933025,0.02
rician,500,8,125,75.0,25.0,legacy_T100,legacy,100,100,417304643891.35046,0.714987572639539,0.4641184919567897,28.501242736046088,0.0
rician,500,8,125,75.0,25.0,legacy_T25,legacy,25,100,380289984555.4242,0.6461923564206699,0.3931197366043774,35.380764357933025,0.02
rician,500,8,125,75.0,25.0,legacy_T50,legacy,50,100,420224435538.76373,0.7118164860231189,0.47052903061438905,28.818351397688115,0.01
rician,500,8,250,50.0,50.0,T_0p025N,N,12,100,5430446229813080.0,0.47587220943812414,0.3026350382048002,52.41277905618761,0.0
rician,500,8,250,50.0,50.0,T_0p05K,K,12,100,5430446229813080.0,0.47587220943812414,0.3026350382048002,52.41277905618761,0.0
rician,500,8,250,50.0,50.0,T_0p05N,N,25,100,7355816309225740.0,0.6475299517420209,0.44925769919893666,35.247004825797916,0.01
rician,500,8,250,50.0,50.0,T_0p05NL_over_Lp2,N_L,20,100,6720335983914499.0,0.590410947223801,0.4128988856867315,40.95890527761989,0.0
rician,500,8,250,50.0,50.0,T_0p075N,N,38,100,8503929893793713.0,0.7478197781634032,0.555471226329318,25.218022183659688,0.0
rician,500,8,250,50.0,50.0,T_0p075NL_over_Lp2,N_L,30,100,7817528775376517.0,0.6877032939359737,0.49157315111602823,31.229670606402628,0.0
rician,500,8,250,50.0,50.0,T_0p10K,K,25,100,7355816309225740.0,0.6475299517420209,0.44925769919893666,35.247004825797916,0.01
rician,500,8,250,50.0,50.0,T_0p10N,N,50,100,9140603623352572.0,0.8034709261468066,0.5919285155717985,19.65290738531934,0.03
rician,500,8,250,50.0,50.0,T_0p10NL_over_Lp2,N_L,40,100,8649316436820771.0,0.765815507665044,0.5617125347096207,23.418449233495608,0.0
rician,500,8,250,50.0,50.0,T_0p125NL_over_Lp2,N_L,50,100,9140603623352572.0,0.8034709261468066,0.5919285155717985,19.65290738531934,0.03
rician,500,8,250,50.0,50.0,T_0p15K,K,38,100,8503929893793713.0,0.7478197781634032,0.555471226329318,25.218022183659688,0.0
rician,500,8,250,50.0,50.0,T_0p15NL_over_Lp2,N_L,60,100,9325043724740912.0,0.8234303818633596,0.6261887935170733,17.656961813664036,0.01
rician,500,8,250,50.0,50.0,T_0p20K,K,50,100,9140603623352572.0,0.8034709261468066,0.5919285155717985,19.65290738531934,0.03
rician,500,8,250,50.0,50.0,legacy_T100,legacy,100,100,9399490977188962.0,0.832631117143292,0.661492631913199,16.73688828567079,0.02
rician,500,8,250,50.0,50.0,legacy_T25,legacy,25,100,7355816309225740.0,0.6475299517420209,0.44925769919893666,35.247004825797916,0.01
rician,500,8,250,50.0,50.0,legacy_T50,legacy,50,100,9140603623352572.0,0.8034709261468066,0.5919285155717985,19.65290738531934,0.03
