scope,formula,formula_family,contexts,fraction_mean,fraction_p05_mean,gap_pct_mean,winner_rate_mean,N,L,active_pct,data_profile
by_L,T_0p05NL_over_Lp2,N_L,56,0.9110412958823594,0.8299587344595363,8.895870411764067,0.01107142857142857,,2.0,,
by_L,T_0p10NL_over_Lp2,N_L,56,0.9100708179061658,0.8257086280000615,8.992918209383417,0.009285714285714286,,4.0,,
by_L,T_0p20K,K,56,0.9006516431505228,0.8153738910363156,9.934835684947727,0.007857142857142858,,4.0,,
by_L,T_0p075N,N,56,0.8970174307789576,0.8093803600179174,10.298256922104235,0.005535714285714285,,4.0,,
by_L,T_0p10K,K,56,0.8904224606284287,0.7879999887172797,10.95775393715714,0.015,,4.0,,
by_L,T_0p15K,K,56,0.8870686187312494,0.7783153212680609,11.293138126875064,0.015535714285714286,,6.0,,
by_L,T_0p075NL_over_Lp2,N_L,56,0.8844768769847875,0.7758569417591286,11.552312301521251,0.015357142857142857,,6.0,,
by_L,T_0p10N,N,56,0.8829760847305254,0.8182842213279476,11.70239152694746,0.0010714285714285715,,2.0,,
by_L,T_0p125NL_over_Lp2,N_L,56,0.8826319940574291,0.791531008657431,11.736800594257096,0.004285714285714286,,4.0,,
by_L,T_0p05N,N,56,0.8809002954384091,0.7664391807309755,11.909970456159101,0.018392857142857145,,6.0,,
by_L,T_0p05NL_over_Lp2,N_L,56,0.8791756040117285,0.770714726514439,12.082439598827161,0.010892857142857143,,4.0,,
by_L,legacy_T50,legacy,56,0.8768975328527219,0.8041100529319648,12.310246714727812,0.007678571428571429,,2.0,,
by_L,T_0p20K,K,56,0.8698642978223401,0.7576598865768489,13.013570217765993,0.011964285714285715,,6.0,,
by_L,T_0p10NL_over_Lp2,N_L,56,0.8669933095220009,0.7516693223599359,13.30066904779991,0.007321428571428572,,6.0,,
by_L,T_0p075N,N,56,0.8669933095220009,0.7516693223599359,13.30066904779991,0.007321428571428572,,6.0,,
by_L,T_0p05K,K,56,0.8669421341882305,0.7711385284193154,13.305786581176946,0.0060714285714285705,,2.0,,
by_L,T_0p15K,K,56,0.863921553101365,0.7406231446276884,13.607844689863498,0.01625,,8.0,,
by_L,T_0p075NL_over_Lp2,N_L,56,0.8637301849913538,0.737200600986463,13.626981500864622,0.013571428571428571,,8.0,,
by_L,T_0p05N,N,56,0.8564797222159032,0.7239446755040576,14.352027778409692,0.014642857142857141,,8.0,,
by_L,T_0p05NL_over_Lp2,N_L,56,0.8517609346104883,0.7227964301687512,14.823906538951173,0.01625,,6.0,,
by_L,T_0p20K,K,56,0.8487600788730582,0.7242832503200286,15.123992112694182,0.01,,8.0,,
by_L,legacy_T100,legacy,56,0.8478803216870278,0.7831315607953676,15.211967831297228,0.0016071428571428573,,2.0,,
by_L,T_0p10K,K,56,0.846698246244542,0.7138204987110696,15.330175375545798,0.014285714285714287,,6.0,,
by_L,T_0p075N,N,56,0.8452486405698182,0.7209792264656143,15.475135943018179,0.010357142857142856,,8.0,,
by_L,T_0p15K,K,56,0.8444441269099713,0.6992061499431507,15.555587309002885,0.01375,,10.0,,
by_L,T_0p15NL_over_Lp2,N_L,56,0.844348751923072,0.7517268267707101,15.565124807692802,0.0032142857142857142,,4.0,,
by_L,T_0p10N,N,56,0.844348751923072,0.7517268267707101,15.565124807692802,0.0032142857142857142,,4.0,,
by_L,T_0p075NL_over_Lp2,N_L,56,0.8415741675902598,0.7021029922191822,15.842583240974008,0.01232142857142857,,10.0,,
by_L,T_0p05N,N,56,0.8356778666806214,0.6894234973691358,16.432213331937852,0.01375,,10.0,,
by_L,T_0p10NL_over_Lp2,N_L,56,0.8338769350967855,0.7075142035880357,16.61230649032145,0.0064285714285714285,,8.0,,
by_L,legacy_T25,legacy,56,0.8330051194010679,0.7530388173203895,16.699488059893202,0.011607142857142858,,2.0,,
by_L,T_0p20K,K,56,0.8298041597769662,0.6905425899707716,17.019584022303384,0.009107142857142857,,10.0,,
by_L,T_0p025N,N,56,0.8276439839403223,0.7073914486634305,17.235601605967755,0.0064285714285714285,,4.0,,
