data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
rayleigh,2000,2,500,75.0,25.0,T_0p025N,N,50,100,178061003.52518663,0.9542491375434495,0.9039196603472427,4.575086245655034,0.02
rayleigh,2000,2,500,75.0,25.0,T_0p05K,K,25,100,163764940.82169962,0.8772277947094139,0.8005339292686876,12.277220529058598,0.0
rayleigh,2000,2,500,75.0,25.0,T_0p05N,N,100,100,180277012.3549427,0.9679033672955994,0.9211807818553683,3.2096632704400694,0.02
rayleigh,2000,2,500,75.0,25.0,T_0p05NL_over_Lp2,N_L,50,100,178061003.52518663,0.9542491375434495,0.9039196603472427,4.575086245655034,0.02
rayleigh,2000,2,500,75.0,25.0,T_0p075N,N,150,100,172115862.26701468,0.9247141473580087,0.8682441637260516,7.528585264199125,0.0
rayleigh,2000,2,500,75.0,25.0,T_0p075NL_over_Lp2,N_L,75,100,181544913.0112523,0.9735129929196331,0.9397249701859984,2.6487007080366967,0.0
rayleigh,2000,2,500,75.0,25.0,T_0p10K,K,50,100,178061003.52518663,0.9542491375434495,0.9039196603472427,4.575086245655034,0.02
rayleigh,2000,2,500,75.0,25.0,T_0p10N,N,200,100,161389596.1659495,0.8671264427966588,0.8155268309565579,13.287355720334135,0.0
rayleigh,2000,2,500,75.0,25.0,T_0p10NL_over_Lp2,N_L,100,100,180277012.3549427,0.9679033672955994,0.9211807818553683,3.2096632704400694,0.02
rayleigh,2000,2,500,75.0,25.0,T_0p125NL_over_Lp2,N_L,125,100,176768506.8754385,0.9496880659458599,0.9030967383749596,5.031193405414018,0.0
rayleigh,2000,2,500,75.0,25.0,T_0p15K,K,75,100,181544913.0112523,0.9735129929196331,0.9397249701859984,2.6487007080366967,0.0
rayleigh,2000,2,500,75.0,25.0,T_0p15NL_over_Lp2,N_L,150,100,172115862.26701468,0.9247141473580087,0.8682441637260516,7.528585264199125,0.0
rayleigh,2000,2,500,75.0,25.0,T_0p20K,K,100,100,180277012.3549427,0.9679033672955994,0.9211807818553683,3.2096632704400694,0.02
rayleigh,2000,2,500,75.0,25.0,legacy_T100,legacy,100,100,180277012.3549427,0.9679033672955994,0.9211807818553683,3.2096632704400694,0.02
rayleigh,2000,2,500,75.0,25.0,legacy_T25,legacy,25,100,163764940.82169962,0.8772277947094139,0.8005339292686876,12.277220529058598,0.0
rayleigh,2000,2,500,75.0,25.0,legacy_T50,legacy,50,100,178061003.52518663,0.9542491375434495,0.9039196603472427,4.575086245655034,0.02
rayleigh,2000,2,1000,50.0,50.0,T_0p025N,N,50,100,1094242086.3674755,0.9208702010715554,0.8694967291158852,7.912979892844463,0.01
rayleigh,2000,2,1000,50.0,50.0,T_0p05K,K,50,100,1094242086.3674755,0.9208702010715554,0.8694967291158852,7.912979892844463,0.01
rayleigh,2000,2,1000,50.0,50.0,T_0p05N,N,100,100,1156726041.9371157,0.975033001462122,0.9450791594772797,2.4966998537878013,0.0
rayleigh,2000,2,1000,50.0,50.0,T_0p05NL_over_Lp2,N_L,50,100,1094242086.3674755,0.9208702010715554,0.8694967291158852,7.912979892844463,0.01
rayleigh,2000,2,1000,50.0,50.0,T_0p075N,N,150,100,1135943226.6040254,0.9579341491817513,0.9191693579072452,4.206585081824866,0.01
rayleigh,2000,2,1000,50.0,50.0,T_0p075NL_over_Lp2,N_L,75,100,1142925859.7732317,0.9623616362513396,0.921278683974059,3.763836374866035,0.01
rayleigh,2000,2,1000,50.0,50.0,T_0p10K,K,100,100,1156726041.9371157,0.975033001462122,0.9450791594772797,2.4966998537878013,0.0
rayleigh,2000,2,1000,50.0,50.0,T_0p10N,N,200,100,1085362303.4760966,0.9154693873080488,0.8729192745267776,8.453061269195123,0.0
rayleigh,2000,2,1000,50.0,50.0,T_0p10NL_over_Lp2,N_L,100,100,1156726041.9371157,0.975033001462122,0.9450791594772797,2.4966998537878013,0.0
rayleigh,2000,2,1000,50.0,50.0,T_0p125NL_over_Lp2,N_L,125,100,1151901789.256585,0.9714540671291012,0.9371145043560726,2.854593287089878,0.03
rayleigh,2000,2,1000,50.0,50.0,T_0p15K,K,150,100,1135943226.6040254,0.9579341491817513,0.9191693579072452,4.206585081824866,0.01
rayleigh,2000,2,1000,50.0,50.0,T_0p15NL_over_Lp2,N_L,150,100,1135943226.6040254,0.9579341491817513,0.9191693579072452,4.206585081824866,0.01
rayleigh,2000,2,1000,50.0,50.0,T_0p20K,K,200,100,1085362303.4760966,0.9154693873080488,0.8729192745267776,8.453061269195123,0.0
rayleigh,2000,2,1000,50.0,50.0,legacy_T100,legacy,100,100,1156726041.9371157,0.975033001462122,0.9450791594772797,2.4966998537878013,0.0
rayleigh,2000,2,1000,50.0,50.0,legacy_T25,legacy,25,100,974554565.9021251,0.8195935804031019,0.7456950209760239,18.040641959689808,0.0
rayleigh,2000,2,1000,50.0,50.0,legacy_T50,legacy,50,100,1094242086.3674755,0.9208702010715554,0.8694967291158852,7.912979892844463,0.01
