data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
rician,42,0,5000,8,1250,1.0,1.0,75.0,25.0,125,393218.34348374413,129364001036.7492,6.606217392267629e+26,268.19952861015827,1.0533402251635613e+27,0.6271684337548036,37.28315662451964,False,T_0p025N,N,125,T_0p025N
rician,42,1,5000,8,1250,1.0,1.0,75.0,25.0,125,377585.7110669305,119664869812.67314,2.8760427537455916e+26,264.5879533775319,5.072119994099167e+26,0.5670297148118616,43.29702851881384,False,T_0p025N,N,125,T_0p025N
rician,42,2,5000,8,1250,1.0,1.0,75.0,25.0,125,396154.16058364813,131757790098.54967,3.965812994371985e+26,265.98332231445903,7.147589637734871e+26,0.5548462062560132,44.51537937439868,False,T_0p025N,N,125,T_0p025N
rician,42,3,5000,8,1250,1.0,1.0,75.0,25.0,125,396068.23894570145,131229999468.06857,7.008763237006683e+26,268.45641389331774,9.755910310982015e+26,0.7184120203644216,28.158797963557834,False,T_0p025N,N,125,T_0p025N
rician,42,4,5000,8,1250,1.0,1.0,75.0,25.0,125,443048.7742436936,164909743966.74908,8.553061023988799e+26,269.32121570624594,1.541064655928679e+27,0.5550098752238619,44.49901247761381,False,T_0p025N,N,125,T_0p025N
rician,42,5,5000,8,1250,1.0,1.0,75.0,25.0,125,413286.8006247382,143221145943.2262,6.686287386723449e+26,268.2518503929003,1.0624791793131204e+27,0.6293099683182546,37.06900316817454,False,T_0p025N,N,125,T_0p025N
rician,42,6,5000,8,1250,1.0,1.0,75.0,25.0,125,441053.0920035456,163082390605.91016,1.163814300212808e+27,270.6588368922563,1.976135898444195e+27,0.588934344611155,41.106565538884496,False,T_0p025N,N,125,T_0p025N
rician,42,7,5000,8,1250,1.0,1.0,75.0,25.0,125,468044.9719851509,183896124408.83542,1.535028561399853e+27,271.86116460557804,2.7151776456082937e+27,0.5653510605034292,43.46489394965708,False,T_0p025N,N,125,T_0p025N
rician,42,8,5000,8,1250,1.0,1.0,75.0,25.0,125,461077.3372737048,178506780984.6464,1.2985611444461532e+27,271.1346240376923,2.226847111284711e+27,0.5831388863050361,41.686111369496395,False,T_0p025N,N,125,T_0p025N
rician,42,9,5000,8,1250,1.0,1.0,75.0,25.0,125,402907.67034836987,136325581030.50256,4.2280254847721184e+26,266.26137596389066,8.04374429150996e+26,0.5256290269240321,47.43709730759679,False,T_0p025N,N,125,T_0p025N
rician,42,10,5000,8,1250,1.0,1.0,75.0,25.0,125,398197.852544789,132758975540.84618,6.31357455909103e+26,268.00275313561224,8.779468340371651e+26,0.7191294864699934,28.087051353000657,False,T_0p025N,N,125,T_0p025N
rician,42,11,5000,8,1250,1.0,1.0,75.0,25.0,125,419579.6667965452,147799145701.42285,6.250093936618228e+26,267.95886544679814,1.0266529142553972e+27,0.6087835382176116,39.12164617823885,False,T_0p025N,N,125,T_0p025N
rician,42,12,5000,8,1250,1.0,1.0,75.0,25.0,125,421155.5719080759,149025779434.60315,5.706260756539559e+26,267.5635161354236,9.714333018423722e+26,0.5874063351253604,41.25936648746396,False,T_0p025N,N,125,T_0p025N
rician,42,13,5000,8,1250,1.0,1.0,75.0,25.0,125,401794.0703671611,135375338863.81563,5.496145492200319e+26,267.4005822070786,9.030051286717788e+26,0.6086505289603996,39.13494710396004,False,T_0p025N,N,125,T_0p025N
rician,42,14,5000,8,1250,1.0,1.0,75.0,25.0,125,410618.7546418478,141462379336.7877,5.867449112126601e+26,267.68449331688873,8.495507353139114e+26,0.6906531732867681,30.934682671323188,False,T_0p025N,N,125,T_0p025N
rician,42,15,5000,8,1250,1.0,1.0,75.0,25.0,125,442411.4221738968,164202253260.17978,1.1017696741882166e+27,270.42090814403275,1.7144450115643297e+27,0.6426392603766958,35.736073962330416,False,T_0p025N,N,125,T_0p025N
rician,42,16,5000,8,1250,1.0,1.0,75.0,25.0,125,451205.4578336148,170813967780.76456,1.2419590375092285e+27,270.94107272107004,2.0758692714567017e+27,0.5982838392504878,40.171616074951224,False,T_0p025N,N,125,T_0p025N
rician,42,17,5000,8,1250,1.0,1.0,75.0,25.0,125,421313.0622629506,148895263299.07007,7.461355366177578e+26,268.72817724870265,1.226641495281224e+27,0.6082751476189839,39.17248523810161,False,T_0p025N,N,125,T_0p025N
rician,42,18,5000,8,1250,1.0,1.0,75.0,25.0,125,426171.85548372986,152688843284.98636,5.619928161362936e+26,267.4973076408809,1.1039930742099072e+27,0.5090546573749967,49.09453426250033,False,T_0p025N,N,125,T_0p025N
rician,42,19,5000,8,1250,1.0,1.0,75.0,25.0,125,381375.7769261116,122044302123.68285,3.1357143481987275e+26,264.9633649321794,5.2955374202581145e+26,0.5921427986143637,40.78572013856363,False,T_0p025N,N,125,T_0p025N
rician,42,20,5000,8,1250,1.0,1.0,75.0,25.0,125,449872.56988972804,169682412987.1968,1.34530863710513e+27,271.2882193044624,2.0380640816130008e+27,0.6600914314923808,33.99085685076192,False,T_0p025N,N,125,T_0p025N
rician,42,21,5000,8,1250,1.0,1.0,75.0,25.0,125,448661.1518000216,169070670419.58887,9.838186084607811e+26,269.9291503277444,1.9735592022390556e+27,0.49849966869228585,50.15003313077142,False,T_0p025N,N,125,T_0p025N
rician,42,22,5000,8,1250,1.0,1.0,75.0,25.0,125,397633.2694478583,132696564552.4574,4.306862765247223e+26,266.341610335352,1.0421169132890659e+27,0.4132801905742193,58.671980942578074,False,T_0p025N,N,125,T_0p025N
rician,42,23,5000,8,1250,1.0,1.0,75.0,25.0,125,409443.66404029785,140726182557.5606,5.288025402873968e+26,267.23293532767576,9.620866078342947e+26,0.5496413066987367,45.03586933012633,False,T_0p025N,N,125,T_0p025N
rician,42,24,5000,8,1250,1.0,1.0,75.0,25.0,125,409436.4085100081,140630024578.2882,5.789623801170953e+26,267.6265034500835,9.523489157184347e+26,0.6079309490055298,39.20690509944702,False,T_0p025N,N,125,T_0p025N
rician,42,25,5000,8,1250,1.0,1.0,75.0,25.0,125,425426.1225316477,151933386769.11063,7.134872594584617e+26,268.53386222445357,1.276019512846274e+27,0.5591507436018478,44.08492563981522,False,T_0p025N,N,125,T_0p025N
rician,42,26,5000,8,1250,1.0,1.0,75.0,25.0,125,392197.7512748366,128972686385.11559,4.536175085908827e+26,266.56689808974926,7.478801588928056e+26,0.6065376961764006,39.346230382359934,False,T_0p025N,N,125,T_0p025N
