data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
rician,42,0,5000,8,1250,1.0,1.0,75.0,25.0,1875,312182.5386540355,80473243594.69104,5.936413625025981e+26,267.73524153188777,1.0533402251635611e+27,0.5635798845623866,43.64201154376134,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,1,5000,8,1250,1.0,1.0,75.0,25.0,1875,295662.9253617197,72103067779.0777,4.3725894748329864e+26,266.40738705064075,5.072119994099167e+26,0.8620832077947674,13.791679220523257,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,2,5000,8,1250,1.0,1.0,75.0,25.0,1875,310261.47720064793,79603201946.63509,4.737572132474787e+26,266.75555835429384,7.147589637734871e+26,0.6628209470033539,33.71790529966461,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,3,5000,8,1250,1.0,1.0,75.0,25.0,1875,311915.7554937454,80374294423.34735,5.697018141777992e+26,267.55647602440973,9.755910310982015e+26,0.5839555674640615,41.60444325359385,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,4,5000,8,1250,1.0,1.0,75.0,25.0,1875,334479.9924937467,92412187219.4418,9.74092607688798e+26,269.8860024753194,1.541064655928679e+27,0.6320906809077317,36.790931909226835,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,5,5000,8,1250,1.0,1.0,75.0,25.0,1875,326411.762786592,88106871819.3945,7.09640123308993e+26,268.5103816268481,1.0624791793131204e+27,0.6679096749620699,33.20903250379301,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,6,5000,8,1250,1.0,1.0,75.0,25.0,1875,346030.8862862744,98915946009.34787,1.3060338054551308e+27,271.1595441838822,1.976135898444195e+27,0.6609028288405502,33.90971711594498,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,7,5000,8,1250,1.0,1.0,75.0,25.0,1875,364812.17499512684,110162844383.79173,1.549929851502482e+27,271.9031204281881,2.7151776456082937e+27,0.5708392060495342,42.91607939504658,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,8,5000,8,1250,1.0,1.0,75.0,25.0,1875,355113.41114017233,104207520304.8617,1.535573704976142e+27,271.8627066669,2.226847111284711e+27,0.6895730277999372,31.042697220006275,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,9,5000,8,1250,1.0,1.0,75.0,25.0,1875,315195.7673786857,81952078386.68828,7.269769786406571e+26,268.61520658166285,8.04374429150996e+26,0.903779325019033,9.622067498096698,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,10,5000,8,1250,1.0,1.0,75.0,25.0,1875,310895.93244967866,79772709805.4924,6.0631831610729254e+26,267.82700687918583,8.779468340371651e+26,0.6906093770156769,30.939062298432308,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,11,5000,8,1250,1.0,1.0,75.0,25.0,1875,318316.66044750984,83585220595.08574,7.89745716439711e+26,268.97487278981566,1.0266529142553972e+27,0.769243144858252,23.075685514174804,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,12,5000,8,1250,1.0,1.0,75.0,25.0,1875,324542.15162586345,87034941380.25883,7.566419481271954e+26,268.78890414851463,9.714333018423722e+26,0.7788923302219368,22.110766977806318,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,13,5000,8,1250,1.0,1.0,75.0,25.0,1875,313072.1437955234,80988718552.7555,5.764614244672924e+26,267.6077025056997,9.030051286717788e+26,0.6383811189590958,36.16188810409042,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,14,5000,8,1250,1.0,1.0,75.0,25.0,1875,313302.8006739655,80956736250.90475,7.161055718104529e+26,268.54977052859385,8.495507353139114e+26,0.8429226672917303,15.707733270826974,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,15,5000,8,1250,1.0,1.0,75.0,25.0,1875,346305.6599059706,99158758139.15782,1.1792006099473223e+27,270.71587695155995,1.7144450115643297e+27,0.6878031094571948,31.21968905428052,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,16,5000,8,1250,1.0,1.0,75.0,25.0,1875,352935.85157918907,102966339757.46355,1.370402359270638e+27,271.3684809763502,2.0758692714567017e+27,0.660158314453484,33.984168554651596,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,17,5000,8,1250,1.0,1.0,75.0,25.0,1875,330680.0927112223,90310456398.88406,9.302169843696752e+26,269.68584264815024,1.226641495281224e+27,0.7583446246911861,24.165537530881387,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,18,5000,8,1250,1.0,1.0,75.0,25.0,1875,327694.86223464104,88623743355.4177,9.307965947542545e+26,269.6885478578557,1.1039930742099072e+27,0.8431181467514152,15.688185324858484,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,19,5000,8,1250,1.0,1.0,75.0,25.0,1875,293708.7952984203,71111945758.20097,4.433617625283613e+26,266.4675823492413,5.2955374202581145e+26,0.8372365774100243,16.276342258997566,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,20,5000,8,1250,1.0,1.0,75.0,25.0,1875,355023.00066049927,104389813871.43344,1.1305214580123461e+27,270.5327880994357,2.0380640816130008e+27,0.5547035876897496,44.52964123102504,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,21,5000,8,1250,1.0,1.0,75.0,25.0,1875,335572.0224217827,92726878917.31508,1.446743133786608e+27,271.60391429887727,1.973559202239056e+27,0.7330629515168529,26.693704848314713,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,22,5000,8,1250,1.0,1.0,75.0,25.0,1875,301552.73655142536,74791849943.42929,7.198112750821917e+26,268.5721864513382,1.042116913289066e+27,0.6907202693893213,30.92797306106787,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,23,5000,8,1250,1.0,1.0,75.0,25.0,1875,322251.0566834728,85969459851.50668,5.712618881829619e+26,267.568352510097,9.620866078342948e+26,0.593773869765115,40.6226130234885,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,24,5000,8,1250,1.0,1.0,75.0,25.0,1875,312984.28232874133,80753938144.00308,7.637218440064576e+26,268.8293521249051,9.523489157184347e+26,0.8019349120908272,19.806508790917277,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,25,5000,8,1250,1.0,1.0,75.0,25.0,1875,338160.86412984226,94648747497.51544,8.58657187234998e+26,269.3381980945617,1.276019512846274e+27,0.6729185397170669,32.70814602829331,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,26,5000,8,1250,1.0,1.0,75.0,25.0,1875,306110.04081299575,77399837111.684,5.032080578592805e+26,267.01747586840634,7.478801588928056e+26,0.6728458455218971,32.715415447810294,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,27,5000,8,1250,1.0,1.0,75.0,25.0,1875,324196.99454043934,86647329045.8022,9.999727232480817e+26,269.9998815369559,1.1244057270763408e+27,0.889334427216226,11.066557278377399,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,28,5000,8,1250,1.0,1.0,75.0,25.0,1875,356132.84822294157,105082334982.4435,1.1369784380716683e+27,270.55752228702437,2.374998433196516e+27,0.47872807921873295,52.127192078126704,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,29,5000,8,1250,1.0,1.0,75.0,25.0,1875,346951.16053018067,99560939451.1742,1.1741932112742777e+27,270.69739565128134,2.0648130270084707e+27,0.5686680565820843,43.13319434179157,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
rician,42,30,5000,8,1250,1.0,1.0,75.0,25.0,1875,330580.83337783394,90405801746.61118,7.54838159690461e+26,268.77853847142194,1.049632289186246e+27,0.7191453306716282,28.08546693283718,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
