data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
gaussian,5000,2,1250,75.0,25.0,T_0p025N,N,125,100,6154278457.025956,0.9665178859239667,0.932389328075251,3.3482114076033382,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p05K,K,62,100,5622432841.358718,0.8829952829571803,0.8289239966604663,11.700471704281977,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p05N,N,250,100,6229259164.231701,0.9789676902891611,0.9550821124516455,2.103230971083887,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p05NL_over_Lp2,N_L,125,100,6154278457.025956,0.9665178859239667,0.932389328075251,3.3482114076033382,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p075N,N,375,100,5947439948.0965395,0.9356201693835443,0.9055291040134447,6.4379830616455545,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p075NL_over_Lp2,N_L,188,100,6255612490.673799,0.982241648397235,0.9662275503913499,1.775835160276514,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p10K,K,125,100,6154278457.025956,0.9665178859239667,0.932389328075251,3.3482114076033382,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p10N,N,500,100,5584966164.69246,0.879078708669111,0.8503744859502491,12.092129133088918,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p10NL_over_Lp2,N_L,250,100,6229259164.231701,0.9789676902891611,0.9550821124516455,2.103230971083887,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p125NL_over_Lp2,N_L,312,100,6100063656.584972,0.9591125305882771,0.9287278890481183,4.088746941172299,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p15K,K,188,100,6255612490.673799,0.982241648397235,0.9662275503913499,1.775835160276514,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p15NL_over_Lp2,N_L,375,100,5947439948.0965395,0.9356201693835443,0.9055291040134447,6.4379830616455545,0.0
gaussian,5000,2,1250,75.0,25.0,T_0p20K,K,250,100,6229259164.231701,0.9789676902891611,0.9550821124516455,2.103230971083887,0.0
gaussian,5000,2,1250,75.0,25.0,legacy_T100,legacy,100,100,6014184609.262554,0.9438323041523744,0.895574905398604,5.616769584762563,0.0
gaussian,5000,2,1250,75.0,25.0,legacy_T25,legacy,25,100,4750471457.640711,0.7465426837432078,0.6798827805624011,25.345731625679228,0.0
gaussian,5000,2,1250,75.0,25.0,legacy_T50,legacy,50,100,5424071563.191233,0.8521085396374728,0.7909135053494005,14.789146036252708,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p025N,N,125,100,37830223577.80023,0.9331394153513543,0.896216845141468,6.68605846486458,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p05K,K,125,100,37830223577.80023,0.9331394153513543,0.896216845141468,6.68605846486458,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p05N,N,250,100,39982531303.248695,0.9868740090823681,0.972043378773159,1.3125990917631816,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p05NL_over_Lp2,N_L,125,100,37830223577.80023,0.9331394153513543,0.896216845141468,6.68605846486458,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p075N,N,375,100,39274626799.37366,0.9703412758146815,0.9494028183941838,2.9658724185318452,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p075NL_over_Lp2,N_L,188,100,39397450124.48085,0.9716689327487199,0.9459533734677281,2.833106725128024,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p10K,K,250,100,39982531303.248695,0.9868740090823681,0.972043378773159,1.3125990917631816,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p10N,N,500,100,37601224952.78964,0.9294588584426084,0.897914606132662,7.054114155739175,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p10NL_over_Lp2,N_L,250,100,39982531303.248695,0.9868740090823681,0.972043378773159,1.3125990917631816,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p125NL_over_Lp2,N_L,312,100,39762958507.7653,0.9818999763933682,0.9627800119769688,1.8100023606631948,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p15K,K,375,100,39274626799.37366,0.9703412758146815,0.9494028183941838,2.9658724185318452,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p15NL_over_Lp2,N_L,375,100,39274626799.37366,0.9703412758146815,0.9494028183941838,2.9658724185318452,0.0
gaussian,5000,2,2500,50.0,50.0,T_0p20K,K,500,100,37601224952.78964,0.9294588584426084,0.897914606132662,7.054114155739175,0.0
gaussian,5000,2,2500,50.0,50.0,legacy_T100,legacy,100,100,36541882269.76027,0.9006213312238533,0.8546952571178598,9.937866877614676,0.0
gaussian,5000,2,2500,50.0,50.0,legacy_T25,legacy,25,100,27521929021.216408,0.6789802473477071,0.6188394719975613,32.101975265229306,0.0
gaussian,5000,2,2500,50.0,50.0,legacy_T50,legacy,50,100,32028462396.476547,0.7900487866406999,0.7386668353282037,20.99512133593,0.0
