data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rayleigh,42,0,2000,8,500,1.0,1.0,75.0,25.0,93,0.0465,0.186,12149.168926660048,1385968.2914219475,2.072982463480818e+25,253.16595628169244,92,2.061441844073527e+25,94,2.06465666374324e+25,0.3548943688390495,0.7190745540929058,1.7121446198565695,2.0565680522875325,1.7589501395265414,0.1670363612049539,1999,0.9995,0.307177483199931,0.17053286712899055,0.09300564681040951,0.02215524094202325
rayleigh,42,1,2000,8,500,1.0,1.0,75.0,25.0,86,0.043,0.172,13041.618798098838,1077758.6673945014,4.017286993198694e+25,256.03932858644873,85,3.925398079181519e+25,87,3.956658996303253e+25,0.35175605848442093,0.7219426910224758,1.703121093859703,2.0740125148643354,1.6340447978413912,0.1960959210423754,1999,0.9995,0.3070733876247434,0.17038808342451398,0.09304486464286531,0.022110806899418026
rayleigh,42,2,2000,8,500,1.0,1.0,75.0,25.0,70,0.035,0.14,13736.80983297789,1412268.4848420613,5.7503284237282894e+25,257.59692649653056,69,5.6041467714354e+25,71,5.6685239233709945e+25,0.3526700230321771,0.7007780586355651,1.7194348730615157,2.1022695715884927,1.5581563889834331,0.08508352852918044,1999,0.9995,0.30728400108158604,0.1702608325356528,0.09284561678365727,0.02204693992652407
rayleigh,42,3,2000,8,500,1.0,1.0,75.0,25.0,66,0.033,0.132,11459.23160032615,661703.7692604461,1.4915696685612591e+25,251.73643543293178,65,1.479022375461777e+25,67,1.467632711660226e+25,0.3469498085514446,0.764644850733419,1.720789203034097,2.066659349001898,1.8487489808378903,0.18883587904124344,1996,0.998,0.30508573282005746,0.16933375035062295,0.09232256646488579,0.022201734251485597
rayleigh,42,4,2000,8,500,1.0,1.0,75.0,25.0,70,0.035,0.14,14295.708837676344,1129312.4222565652,8.69163788229199e+25,259.39101624114386,69,8.205882236182486e+25,71,8.60509718808934e+25,0.3518124170851195,0.6728482199418571,1.7033170323415827,2.042993431341832,1.4935386952645282,0.09932373103608283,1999,0.9995,0.3063830433258593,0.17002601607095771,0.09258705845653697,0.022067475382605194
rayleigh,42,5,2000,8,500,1.0,1.0,75.0,25.0,101,0.0505,0.202,13986.75729237388,1226584.77604478,7.054252511850124e+25,258.48451001481226,100,7.005525331130512e+25,102,7.0158735889652065e+25,0.3508656373826665,0.7259029654944928,1.7133590558588139,2.0938273607965066,1.4980999015084175,0.16683621960299577,1999,0.9995,0.30678334927175405,0.17095021430847307,0.09343984072714326,0.02178301985917774
rayleigh,42,6,2000,8,500,1.0,1.0,75.0,25.0,80,0.04,0.16,13903.91033045611,1078907.191752023,6.857962937525152e+25,258.361951337285,79,6.639654143084021e+25,81,6.776249039270359e+25,0.35413420191935824,0.7285858217830541,1.7139621380282375,2.1275018416303055,1.5212851359992383,0.06863689026548325,1995,0.9975,0.3063409388733865,0.1707716087295233,0.09361315100382168,0.022664616697434498
rayleigh,42,7,2000,8,500,1.0,1.0,75.0,25.0,90,0.045,0.18,11234.056642105194,790956.7823516158,1.239203829215669e+25,250.93142746749749,89,1.2361990933573518e+25,91,1.2340932614177866e+25,0.3550713226043835,0.7836794619520402,1.7082288627405013,2.0790839112211454,1.877839384232572,0.183590276210841,1999,0.9995,0.3067420379452675,0.17110023121515416,0.09390311319182179,0.022566927269481535
rayleigh,42,8,2000,8,500,1.0,1.0,75.0,25.0,137,0.0685,0.274,12839.931572112537,687292.1772252219,3.8442126077994507e+25,255.8480739872615,136,3.8424462537821188e+25,138,3.824732460543853e+25,0.35595653019627693,0.7710228441778746,1.6939485344675411,2.1147026910381572,1.6504904429153981,0.13268820453859576,1997,0.9985,0.30713949457655393,0.17112828599535065,0.0941206007372477,0.022775145419231837
rayleigh,42,9,2000,8,500,1.0,1.0,75.0,25.0,105,0.0525,0.21,13748.99465761946,927203.2970217047,6.3851316682264015e+25,258.05169857307277,104,6.3347873745052e+25,106,6.334930184387708e+25,0.34869012535453686,0.6859074259198987,1.685312188865454,2.0635613283678342,1.5691975584524782,0.32523571531628237,1999,0.9995,0.3058283653963492,0.1693473536709747,0.09269055824637967,0.021752253252901057
