data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
rayleigh,42,0,2000,8,500,1.0,1.0,75.0,25.0,750,9423.66837087454,609597.2958749571,2.9679171022588816e+24,244.72451766373055,2.072982463480818e+25,0.14317135598317351,85.68286440168265,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,1,2000,8,500,1.0,1.0,75.0,25.0,750,10186.739347343977,649854.3176900459,5.609173581945716e+24,247.4889887993013,4.017286993198694e+25,0.13962591150301437,86.03740884969856,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,2,2000,8,500,1.0,1.0,75.0,25.0,750,10678.506369664763,576272.6839026891,8.227003042827195e+24,249.1524165793374,5.7503284237282894e+25,0.14307014202665533,85.69298579733446,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,3,2000,8,500,1.0,1.0,75.0,25.0,750,8954.767888738623,636374.9682703719,1.905752773077842e+24,242.80066560388298,1.4915696685612591e+25,0.12776827078523903,87.2231729214761,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,4,2000,8,500,1.0,1.0,75.0,25.0,750,11095.75457122034,539178.4512768547,1.1760457117527882e+25,250.70424202672234,8.69163788229199e+25,0.13530772078629952,86.46922792137005,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,5,2000,8,500,1.0,1.0,75.0,25.0,750,11065.116067796875,652368.2404277837,1.1269037718759637e+25,250.51886832525665,7.054252511850124e+25,0.15974814765744894,84.0251852342551,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,6,2000,8,500,1.0,1.0,75.0,25.0,750,10818.976760529073,815591.481246914,8.853528549025183e+24,249.47116392048952,6.857962937525152e+25,0.12909851846210435,87.09014815378957,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,7,2000,8,500,1.0,1.0,75.0,25.0,750,8812.092322242634,415332.49234629737,1.8401812240544749e+24,242.64860595146078,1.239203829215669e+25,0.14849705760021603,85.1502942399784,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,8,2000,8,500,1.0,1.0,75.0,25.0,750,10103.964500694796,629685.2844678382,5.226837989825604e+24,247.18239038989051,3.8442126077994503e+25,0.13596641297156592,86.40335870284342,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,9,2000,8,500,1.0,1.0,75.0,25.0,750,10788.102584113716,701880.3541211191,8.752985087620132e+24,249.4215618856462,6.3851316682264015e+25,0.13708386204745954,86.29161379525405,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,10,2000,8,500,1.0,1.0,75.0,25.0,750,9940.549070584628,419235.33138397,4.894842426149115e+24,246.89738715637537,3.2185521585305303e+25,0.15208212217955527,84.79178778204447,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,11,2000,8,500,1.0,1.0,75.0,25.0,750,10089.208029673784,552018.9387929388,5.20904921978457e+24,247.16758461057165,3.77655144989612e+25,0.1379313717526039,86.20686282473962,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,12,2000,8,500,1.0,1.0,75.0,25.0,750,10061.890928212702,535981.0957212814,5.248599933339027e+24,247.20043470583937,4.158183958419359e+25,0.12622337024584565,87.37766297541543,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,13,2000,8,500,1.0,1.0,75.0,25.0,750,10169.562999121112,759471.3896720186,5.424913064241322e+24,247.34392782885027,4.404403808897165e+25,0.12317020190752415,87.68297980924758,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,14,2000,8,500,1.0,1.0,75.0,25.0,750,9823.803891406887,342990.8800721295,4.499024098879158e+24,246.53118319456343,2.983683399871032e+25,0.15078758353093447,84.92124164690655,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,15,2000,8,500,1.0,1.0,75.0,25.0,750,9208.603834110054,434116.15155402495,2.5638645700241095e+24,244.08895080891784,2.03831826533772e+25,0.12578332901311237,87.42166709868876,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,16,2000,8,500,1.0,1.0,75.0,25.0,750,9694.825490447494,614904.8977829496,3.747963029069145e+24,245.737952982375,2.254275280692466e+25,0.16626021946697872,83.37397805330214,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,17,2000,8,500,1.0,1.0,75.0,25.0,750,9520.61208069957,543713.7122877456,3.279702732208641e+24,245.1583448163483,2.5290082904503927e+25,0.12968335234775197,87.0316647652248,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,18,2000,8,500,1.0,1.0,75.0,25.0,750,10154.515220815903,537914.979181504,5.634559680636217e+24,247.50859983249623,4.649482993610241e+25,0.12118680051910635,87.88131994808937,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,19,2000,8,500,1.0,1.0,75.0,25.0,750,11287.487284760155,580637.51541289,1.3563142222881658e+25,251.3236031578248,9.94199679585954e+25,0.1364227177032504,86.35772822967496,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,20,2000,8,500,1.0,1.0,75.0,25.0,750,11094.618053660904,621614.0251603718,1.1339482150845493e+25,250.5459322173806,8.724923251284813e+25,0.12996655471067514,87.00334452893247,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,21,2000,8,500,1.0,1.0,75.0,25.0,750,11073.556527240191,798447.6137826964,1.048963204757547e+25,250.20760254398493,7.586719257310483e+25,0.13826308436901458,86.17369156309854,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,22,2000,8,500,1.0,1.0,75.0,25.0,750,11993.038928817814,826067.0619607584,2.0982246302511678e+25,253.2185198073854,1.2026073925435818e+26,0.17447295295709978,82.55270470429002,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,23,2000,8,500,1.0,1.0,75.0,25.0,750,10745.5797772804,840672.9211322272,8.315012940625912e+24,249.19862929447066,5.686596184202225e+25,0.14622126613677297,85.3778733863227,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,24,2000,8,500,1.0,1.0,75.0,25.0,750,9134.746063457505,440177.5870357346,2.443323750738795e+24,243.87981016643394,1.7487215262308746e+25,0.1397205738071423,86.02794261928577,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,25,2000,8,500,1.0,1.0,75.0,25.0,750,10419.648626478716,610083.915899889,6.800230714695198e+24,248.32523647473775,4.845479521117171e+25,0.140341749151121,85.96582508488791,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,26,2000,8,500,1.0,1.0,75.0,25.0,750,11446.673124686415,711683.7339286912,1.437701485089405e+25,251.57668721348216,1.0322657303778613e+26,0.13927629705997638,86.07237029400237,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,27,2000,8,500,1.0,1.0,75.0,25.0,750,10865.573572528796,598386.8513804765,9.582506330254322e+24,249.81479114823713,6.3937743259062286e+25,0.14987245157258713,85.01275484274129,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,28,2000,8,500,1.0,1.0,75.0,25.0,750,10445.41754692411,544964.7060936642,7.04244527336967e+24,248.4772348078157,5.5993120385008e+25,0.1257734026063542,87.42265973936458,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,29,2000,8,500,1.0,1.0,75.0,25.0,750,12020.41585981881,1029966.8423249559,2.0480113055568025e+25,253.11332349729273,1.429547108873148e+26,0.1432629462047714,85.67370537952286,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,30,2000,8,500,1.0,1.0,75.0,25.0,750,9576.955851100389,577970.8144907411,3.463877027770483e+24,245.3956246558876,2.117342855733121e+25,0.16359547148405165,83.64045285159484,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,31,2000,8,500,1.0,1.0,75.0,25.0,750,11192.67361226069,1415000.5275815187,1.0152954722527877e+25,250.06592449436366,7.769380008928948e+25,0.130679085214774,86.9320914785226,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,32,2000,8,500,1.0,1.0,75.0,25.0,750,10292.808041206023,751906.5435783989,5.829284063336897e+24,247.65615219178392,3.810037520729336e+25,0.15299807499588686,84.70019250041132,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,33,2000,8,500,1.0,1.0,75.0,25.0,750,10738.264206815125,911507.9124485663,7.748489051204856e+24,248.8921702370645,5.569786339437609e+25,0.13911645041643078,86.08835495835692,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,34,2000,8,500,1.0,1.0,75.0,25.0,750,9451.01064191287,473418.45061771997,3.1479008929751494e+24,244.98021050779926,2.53346477806508e+25,0.12425279878488549,87.57472012151145,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,35,2000,8,500,1.0,1.0,75.0,25.0,750,10414.553732307735,1034647.0619100962,5.995354935969196e+24,247.77814899223003,4.750351351498544e+25,0.12620866315662954,87.37913368433705,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
