data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
lognormal,42,0,5000,4,1250,1.0,1.0,75.0,25.0,1875,794.352689227477,2062.5053672516115,1531815209.8592138,91.85206377451331,76259904983.67033,0.020086770501316832,97.99132294986832,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,1,5000,4,1250,1.0,1.0,75.0,25.0,1875,2832.376715236515,12411.629825947564,248253911606.58862,113.94896100171542,9025942919848.455,0.02750448499520943,97.24955150047906,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,2,5000,4,1250,1.0,1.0,75.0,25.0,1875,2613.083658758772,19748.456473213486,177793419817.33978,112.49915683575132,8799564652495.678,0.02020479726425047,97.97952027357495,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,3,5000,4,1250,1.0,1.0,75.0,25.0,1875,3090.138369597013,11188.733983231652,352746657551.5865,115.47462907291646,19408287740902.047,0.018175052959885255,98.18249470401148,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,4,5000,4,1250,1.0,1.0,75.0,25.0,1875,4622.698697826088,59611.237611858014,1746946626702.4111,122.42279636475365,71907745562852.69,0.024294276131567087,97.5705723868433,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,5,5000,4,1250,1.0,1.0,75.0,25.0,1875,2757.48300812866,23332.569961266934,221347034510.08664,113.4507370790722,10928676989024.195,0.02025378138016049,97.97462186198395,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,6,5000,4,1250,1.0,1.0,75.0,25.0,1875,2856.7549453108827,11345.623909165528,258427917931.64874,114.1233942862927,14703849717794.14,0.017575527694553852,98.24244723054461,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,7,5000,4,1250,1.0,1.0,75.0,25.0,1875,3043.4012143135787,13690.222395834091,332467557560.52,115.21749272917744,15227763476436.564,0.02183298670714056,97.81670132928595,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,8,5000,4,1250,1.0,1.0,75.0,25.0,1875,4151.557292449402,32054.129610986005,1147482399899.6091,120.59746033045813,60592047781191.6,0.018937838246420837,98.10621617535791,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,9,5000,4,1250,1.0,1.0,75.0,25.0,1875,3212.195460055433,15291.25215756076,410575985471.3007,116.13393543957369,24101800199935.902,0.0170350754742541,98.2964924525746,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,10,5000,4,1250,1.0,1.0,75.0,25.0,1875,1447.4972680628173,5789.823036280413,16931377602.305843,102.2869229542374,909455834192.3408,0.018617042153940402,98.13829578460596,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,11,5000,4,1250,1.0,1.0,75.0,25.0,1875,2188.814178173292,10153.249006079268,87460616680.89894,109.41812535210614,3544098651004.649,0.02467781664489119,97.53221833551088,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,12,5000,4,1250,1.0,1.0,75.0,25.0,1875,3742.2638013208793,20879.394556850533,750597906550.7927,118.75407348813133,40548509394469.56,0.018511109724126316,98.14888902758737,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,13,5000,4,1250,1.0,1.0,75.0,25.0,1875,1966.1017230851935,9629.510278088132,57413246799.7617,107.59012107525152,3047914315106.1245,0.018836896600146927,98.1163103399853,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,14,5000,4,1250,1.0,1.0,75.0,25.0,1875,1871.212493448149,5578.125477010089,47549645470.062775,106.77147283187851,1635863997564.1296,0.029066991840926995,97.0933008159073,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
lognormal,42,15,5000,4,1250,1.0,1.0,75.0,25.0,1875,2724.7868876554503,23859.74778828169,210740148411.86853,113.2374728156313,11093768316957.914,0.018996263703265872,98.10037362967341,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
