data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
lognormal,5000,8,1250,75.0,25.0,0,100,0.0,953.1333476183519,6606.809466504919,1.5181274730525438e+19,36934389605.60517,1.1480278361560232e+16,1.435951379321672e+19,156.2637435529312,7.671362331667457e-05,1.334911147289977e-08,99.99232863766832,0.0001419880596222356
lognormal,5000,8,1250,75.0,25.0,1,100,0.0,1208.1945372882553,9087.912348783237,3.1330338911357166e+19,17563242917814.168,1.0733356521507104e+17,2.835610017380876e+19,167.8346324599019,0.0002961133399072181,1.0132535098691942e-06,99.97038866600927,3.792881005210802e-05
lognormal,5000,8,1250,75.0,25.0,2,100,0.0,1349.8031345859367,10506.34547627426,4.181173965266807e+19,271891311845005.4,3.203717156478455e+17,6.0101413704105525e+19,172.7956033432383,0.0005744903096201048,9.331419374479379e-06,99.94255096903798,3.310219850391149e-05
lognormal,5000,8,1250,75.0,25.0,3,100,0.0,1459.8055492780923,11757.894378974994,5.9153191937987355e+19,551871028451664.06,6.764511873302205e+17,8.414684398489366e+19,175.95576138699255,0.0010206835613906983,2.4741881051574734e-05,99.89793164386094,3.160352847771719e-05
lognormal,5000,8,1250,75.0,25.0,4,100,0.0,1584.338208504235,13269.683410461903,7.593584916474932e+19,1206466825730405.0,1.342167710805883e+18,1.756631223132336e+20,179.31384231597937,0.0018446087925056956,9.180221209125741e-05,99.81553912074943,3.13178708893247e-05
lognormal,5000,8,1250,75.0,25.0,5,100,0.0,1664.8773767164669,14279.335514451168,9.171279635311038e+19,4339616379722322.0,1.5436777314395566e+18,2.3026268044796458e+20,181.1396960368034,0.0027581444366066394,0.0001590618736481279,99.72418555633935,3.131438017589971e-05
lognormal,5000,8,1250,75.0,25.0,6,100,0.0,1747.341551578566,15373.00452945059,1.081904611417308e+20,4236310901956351.5,3.054138124313505e+18,4.442597968455498e+20,182.9916387184294,0.003741274001781994,0.0005032469987819807,99.62587259982179,3.0537010461557655e-05
lognormal,5000,8,1250,75.0,25.0,7,100,0.0,1833.3507210824316,16599.213230475398,1.6241386527298322e+20,7146185788290260.0,4.813200197376148e+18,5.611479016123913e+20,184.78527693363841,0.0052732888780001015,0.0006223195573760061,99.47267111219999,3.069767728447914e-05
lognormal,5000,8,1250,75.0,25.0,8,100,0.0,1898.8905036060523,17379.141242334175,1.942745294342299e+20,8983730198347366.0,5.940471181533268e+18,7.932895233059045e+20,186.10627126763904,0.006868129239739438,0.0009563935347949326,99.31318707602605,3.0223511857911943e-05
lognormal,5000,8,1250,75.0,25.0,9,100,0.0,1939.7105938145012,17883.1177353587,2.0986789107217236e+20,9422671561907500.0,6.58901321893169e+18,1.0005348966802341e+21,186.98883221618806,0.008169819607457086,0.001297328895612945,99.18301803925429,3.0544708133675156e-05
lognormal,5000,8,1250,75.0,25.0,10,100,0.0,1986.3307783203584,18489.210923065653,2.59351193224661e+20,1.786346235337257e+16,8.755088005971567e+18,1.0174753405255525e+21,187.8649929780622,0.0101565752743276,0.0017351191455405662,98.98434247256723,3.0229799158405512e-05
lognormal,5000,8,1250,75.0,25.0,11,100,0.0,2051.648653662578,19475.567167000732,3.0450469725187e+20,1.7713811110594194e+16,1.2044836435469812e+19,1.5373479518149765e+21,189.07920953991456,0.01293753383071527,0.0027117398122850933,98.70624661692847,3.013273933902383e-05
lognormal,5000,8,1250,75.0,25.0,12,100,0.0,2088.2825525447465,20096.04220585551,3.596093364200653e+20,1.8859435982418748e+16,1.3126489348918366e+19,1.5253137208000402e+21,189.70196139305278,0.015039429207844776,0.003052016571557617,98.49605707921552,2.9266658530104905e-05
lognormal,5000,8,1250,75.0,25.0,13,100,0.0,2137.295775077597,20882.76948780127,4.345175042639524e+20,2.022351878101916e+16,1.6352863639407067e+19,2.1179888065510624e+21,190.47691630653523,0.01749272033190405,0.0035137373730772647,98.25072796680959,3.000834840349853e-05
lognormal,5000,8,1250,75.0,25.0,14,100,0.0,2177.268871179141,21597.61746287344,4.9350798242869215e+20,3.250128039522033e+16,1.6843153527771316e+19,2.1093883711317187e+21,191.15875729582592,0.019841774086146145,0.004042960626732506,98.01582259138539,2.9782120254822075e-05
lognormal,5000,8,1250,75.0,25.0,15,100,0.0,2218.5423160323394,22185.639004860037,5.837433297345562e+20,3.2409050280775004e+16,1.9164000568013324e+19,2.5120792051999074e+21,191.82001942722863,0.02297063714593596,0.005550735611179451,97.7029362854064,3.0541240703314544e-05
lognormal,5000,8,1250,75.0,25.0,16,100,0.0,2268.9372508270662,22951.600666728948,7.202060613154286e+20,3.5065748111955068e+16,2.65398726923209e+19,3.313112469400899e+21,192.61339456746737,0.027538144554217502,0.006175727922964683,97.24618554457825,3.0053761729504913e-05
lognormal,5000,8,1250,75.0,25.0,17,100,0.0,2301.1156597320705,23372.52217592209,7.428636869118331e+20,4.837841783391244e+16,2.601360463452288e+19,3.454820572666213e+21,193.15340813541067,0.030745925236624137,0.006476417961340348,96.92540747633758,3.066554985707626e-05
lognormal,5000,8,1250,75.0,25.0,18,100,0.0,2333.3279700796174,23792.278029447403,7.942363217191316e+20,5.399197565546188e+16,3.4347661423092728e+19,3.530837500874501e+21,193.70091816603338,0.03420224371942099,0.008705715339399117,96.5797756280579,2.9530639876611532e-05
lognormal,5000,8,1250,75.0,25.0,19,100,0.0,2361.655638548412,24216.460617180313,8.355534015993134e+20,5.656199160040468e+16,3.5157151666787717e+19,3.7913411465743423e+21,194.14629397027073,0.03741764375134525,0.009770287495597255,96.25823562486548,2.9688569193240254e-05
lognormal,5000,8,1250,75.0,25.0,20,100,0.0,2392.9251031196613,24676.795348582644,9.199450874562853e+20,5.972760754611988e+16,3.905603073872031e+19,3.750735702245479e+21,194.60889691452002,0.041008010874499956,0.01104567610621722,95.89919891255,2.995114919031039e-05
