data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
lognormal,1000,10,250,75.0,25.0,100,9,24.8,32.0,41.0,49.25,65.05,94,41.73,14.536512718675068,17.25,0.3483468180847129,0.04173000000000002,0.16692000000000007
lognormal,1000,10,500,50.0,50.0,100,26,32.0,44.75,58.5,68.0,92.0,101,58.71,18.327158739825098,23.25,0.3121641754356174,0.058710000000000005,0.11742000000000001
