data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
rayleigh,42,0,2000,10,500,1.0,1.0,75.0,25.0,750,9162.578069848629,550030.7567426184,2.9327584053924488e+29,294.6727628816757,3.007849446307289e+30,0.0975034973573219,90.24965026426781,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,1,2000,10,500,1.0,1.0,75.0,25.0,750,10321.34398539102,851311.3672255722,8.996480496286425e+29,299.5407264277438,7.460452827129051e+30,0.1205889334702552,87.94110665297448,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,2,2000,10,500,1.0,1.0,75.0,25.0,750,8247.09416782452,449913.37802344613,1.0123506404074381e+29,290.0533096192945,9.674431293220296e+29,0.10464187606736937,89.53581239326306,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,3,2000,10,500,1.0,1.0,75.0,25.0,750,7813.958185729012,424168.7227128459,5.763536624591613e+28,287.606890572439,7.692447848796757e+29,0.07492461096753666,92.50753890324633,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,4,2000,10,500,1.0,1.0,75.0,25.0,750,10144.012561706664,681271.6038852079,8.14606767143325e+29,299.1094801355847,6.974296243463514e+30,0.11680128556437432,88.31987144356258,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,5,2000,10,500,1.0,1.0,75.0,25.0,750,9069.603218270096,541190.8091034009,2.621566155220126e+29,294.1856082160898,1.9451905026169149e+30,0.13477169211412793,86.5228307885872,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,6,2000,10,500,1.0,1.0,75.0,25.0,750,8531.241261160054,430016.40897319536,1.5270087826524934e+29,291.83841534925807,1.703472686670319e+30,0.08964093141036798,91.0359068589632,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,7,2000,10,500,1.0,1.0,75.0,25.0,750,9041.632622145531,634496.7406307769,2.4468358781360967e+29,293.88604839964677,1.7233085291630605e+30,0.14198478314991125,85.80152168500888,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,8,2000,10,500,1.0,1.0,75.0,25.0,750,8577.332924247008,534128.6181642477,1.479168022424888e+29,291.70017509404136,1.584860999181499e+30,0.09333108854270525,90.66689114572948,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,9,2000,10,500,1.0,1.0,75.0,25.0,750,9629.43773560056,621043.3402620701,4.782615462552866e+29,296.79665463622337,4.231132185983405e+30,0.11303394109019746,88.69660589098025,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
