data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rayleigh,2000,10,500,75.0,25.0,100,38,53.85,76.0,95.5,115.25,152.14999999999998,190,97.31,30.03253959197314,39.25,0.30862747499715487,0.048655,0.19462
rayleigh,2000,10,1000,50.0,50.0,100,58,86.9,116.0,139.5,161.0,189.05,230,138.39,32.452574565966195,45.0,0.23450086397836692,0.06919499999999999,0.13838999999999999
