data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,2000,10,500,75.0,25.0,100,52,60.95,77.0,94.0,116.25,139.05,172,97.67,26.07450668737376,39.25,0.2669653597560536,0.048834999999999996,0.19533999999999999
nakagami,2000,10,1000,50.0,50.0,100,81,100.95,118.5,153.0,171.5,204.39999999999998,240,148.31,34.469044815675566,53.0,0.23241214224041243,0.07415500000000001,0.14831000000000003
