data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
nakagami,42,0,5000,6,1250,1.0,1.0,75.0,25.0,1875,83396.02995806233,23492487.731068727,6.763463280181735e+24,248.30169136521232,2.278314122323098e+25,0.2968626325014974,70.31373674985026,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,1,5000,6,1250,1.0,1.0,75.0,25.0,1875,96803.57352394419,19924188.303532362,1.6917315664590395e+25,252.28331452997247,5.3182076068832425e+25,0.3181018289450505,68.18981710549494,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,2,5000,6,1250,1.0,1.0,75.0,25.0,1875,96017.5625552952,17225615.682369508,1.6226461770247458e+25,252.10223830905784,5.537187697896589e+25,0.29304518205896113,70.69548179410388,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,3,5000,6,1250,1.0,1.0,75.0,25.0,1875,96094.40180273668,21100857.82948344,1.6170257976331141e+25,252.08716948589355,5.026773912118812e+25,0.3216826190918798,67.83173809081202,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,4,5000,6,1250,1.0,1.0,75.0,25.0,1875,100199.23305001778,13637246.793073004,2.116150448710868e+25,253.25546540831118,6.990850350317208e+25,0.30270286770118715,69.72971322988128,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,5,5000,6,1250,1.0,1.0,75.0,25.0,1875,91599.28316640947,18010979.077537734,1.210963202748713e+25,250.83130946540257,4.04153770637136e+25,0.29962932198793213,70.03706780120679,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,6,5000,6,1250,1.0,1.0,75.0,25.0,1875,95871.4513632965,22157563.880990203,1.5891325090369323e+25,252.0116011215022,5.385826135144752e+25,0.29505826388772244,70.49417361122777,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,7,5000,6,1250,1.0,1.0,75.0,25.0,1875,89434.09947215355,16200793.148125745,1.0575635891635243e+25,250.2430649008259,3.505925102248228e+25,0.30165036568674714,69.83496343132529,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,8,5000,6,1250,1.0,1.0,75.0,25.0,1875,101825.58733800169,36634463.97591448,2.240738972232356e+25,253.50391267725698,7.603328125732673e+25,0.29470502064073867,70.52949793592613,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,9,5000,6,1250,1.0,1.0,75.0,25.0,1875,92380.14643690942,19510629.541913193,1.272082592603364e+25,251.04515309698724,4.375019734960785e+25,0.2907604238760688,70.92395761239312,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,10,5000,6,1250,1.0,1.0,75.0,25.0,1875,97710.20468479976,26697607.183628272,1.7748746437301946e+25,252.4916768501998,5.780312436349552e+25,0.30705513988636285,69.29448601136372,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,11,5000,6,1250,1.0,1.0,75.0,25.0,1875,98916.28488767525,19994651.1771058,1.9264673016915842e+25,252.8476164204592,6.8637583766036185e+25,0.28067236577824506,71.9327634221755,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,12,5000,6,1250,1.0,1.0,75.0,25.0,1875,98125.12925643029,28927326.499399226,1.8021926863816632e+25,252.55801222913053,5.793847774580349e+25,0.31105281955948466,68.89471804405154,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,13,5000,6,1250,1.0,1.0,75.0,25.0,1875,98633.14289925984,22578842.258325312,1.8853678458769988e+25,252.7539609610635,5.6232825567582525e+25,0.33527887436691217,66.47211256330878,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,14,5000,6,1250,1.0,1.0,75.0,25.0,1875,94481.2257345973,20800184.741168734,1.4558349707744316e+25,251.63112147405528,4.857204930249959e+25,0.2997268988400521,70.0273101159948,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,15,5000,6,1250,1.0,1.0,75.0,25.0,1875,95398.16444165369,21701480.716388196,1.545834645189426e+25,251.8916303646298,5.162002427071077e+25,0.2994641453639404,70.05358546360596,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,16,5000,6,1250,1.0,1.0,75.0,25.0,1875,99329.77000088555,17822174.82008624,1.987106311333535e+25,252.98221102736602,6.713801821490685e+25,0.29597333435920986,70.40266656407901,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,17,5000,6,1250,1.0,1.0,75.0,25.0,1875,95664.97147510438,18914994.363527186,1.5785953210236574e+25,251.9827081121696,4.976816839321706e+25,0.31718975642246167,68.28102435775382,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,18,5000,6,1250,1.0,1.0,75.0,25.0,1875,96792.92517826459,15612817.600936886,1.7060122024827803e+25,252.31982133192574,5.282688370111017e+25,0.32294394122039194,67.7056058779608,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
nakagami,42,19,5000,6,1250,1.0,1.0,75.0,25.0,1875,92667.34455908723,14005266.438644614,1.3160086964905162e+25,251.19258759206025,4.587478669993404e+25,0.2868697145337154,71.31302854662846,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
