data_profile,N,L,K,off_pct,active_pct,T,samples,winner_rate,u_bf_mean,u_i_mean,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,elapsed_seconds_mean
thin_tail,500,6,125,75.0,25.0,0,100,0.0,384.1956502016832,3905.3070396110734,161399387132.88068,300709111.26238185,46825361017.573456,670415813445.4104,105.12141827314996,0.1400928322352847,0.009353314162013565,85.99071677647153,5.728935066144914e-05
thin_tail,500,6,125,75.0,25.0,1,100,0.0,424.44485027674534,4492.984432935281,219264643491.42673,4420307372.026809,82699764517.32253,835932563147.4218,108.33495850892825,0.2382404735278962,0.050141986936459916,76.17595264721038,3.3482320432085544e-05
thin_tail,500,6,125,75.0,25.0,2,100,0.0,447.2925070532247,4913.003089090312,258439585522.78336,7211369274.8571415,114087936445.3523,858317588252.9556,109.86499029035699,0.31163168564755095,0.07769576618247795,68.8368314352449,3.0924007878638806e-05
thin_tail,500,6,125,75.0,25.0,3,100,0.0,466.2455429666346,5259.973536092942,316415603153.3272,10814569613.308407,152693413074.21286,1107858326593.8652,111.06447121998474,0.39136718172381973,0.13751752272893963,60.86328182761803,2.9911209130659698e-05
thin_tail,500,6,125,75.0,25.0,4,100,0.01,480.83744020682315,5572.980537677675,367436534271.3831,12406369550.898388,186209695751.56985,1079571722129.4122,111.87490176412997,0.46007099432105825,0.20048134654539088,53.992900567894175,2.9771642002742736e-05
thin_tail,500,6,125,75.0,25.0,5,100,0.04,492.61442444374427,5763.3532233157775,399168280547.18604,12783644896.199799,201176360150.80316,1214283231735.7517,112.57939268407753,0.5245549961494472,0.2685866238640499,47.54450038505528,3.009844105690718e-05
thin_tail,500,6,125,75.0,25.0,6,100,0.02,502.14386581649836,5971.623083921374,434945577160.24713,19822506865.271442,242354501276.7975,1254263016306.7534,113.11629095294984,0.5918369467095264,0.2860907189955976,40.81630532904737,2.979465905809775e-05
thin_tail,500,6,125,75.0,25.0,7,100,0.03,507.0803678299373,6002.838250088858,443393069877.7871,22279733056.456657,253241665189.59213,1440182406936.1736,113.4119697369113,0.623709536113819,0.33251353799521255,37.6290463886181,2.9756930889561772e-05
thin_tail,500,6,125,75.0,25.0,8,100,0.03,512.684478208554,6124.194709275699,463834000397.6577,24225837116.81145,271553843382.28476,1428663338397.0732,113.71785263426058,0.6656646998449339,0.35894581230230055,33.433530015506605,2.984978927997872e-05
thin_tail,500,6,125,75.0,25.0,9,100,0.03,519.1812503390153,6232.064912400468,485698357864.1482,25195318570.52394,310809827473.8113,1381064158452.9846,114.05464320797691,0.713294981705653,0.3596817684388835,28.670501829434702,2.9622790461871772e-05
thin_tail,500,6,125,75.0,25.0,10,100,0.05,522.8748682639057,6328.314903853357,498592386171.9875,29311238939.065083,319736550478.8268,1423514361553.2534,114.23186488026033,0.7375318891993824,0.39535791936235465,26.246811080061757,2.92638799874112e-05
thin_tail,500,6,125,75.0,25.0,11,100,0.02,526.1358183991998,6373.541637585433,507591882827.3782,30503538048.35713,336589759305.33875,1393221031788.011,114.41065169539114,0.758903803102373,0.5100770015744277,24.109619689762695,2.9184230079408735e-05
thin_tail,500,6,125,75.0,25.0,12,100,0.05,527.5232916772172,6402.921914261204,521470180352.105,29760290400.025734,366727880279.4724,1527822935309.5474,114.46847348863008,0.7682383546540507,0.5296340236403191,23.17616453459493,2.9010380094405262e-05
