data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
gaussian,42,0,5000,4,1250,1.0,1.0,75.0,25.0,125,124267.95929576397,13529789.224568514,9.218679062393349e+17,179.64668695781143,9.728105477570529e+17,0.9476335432061533,5.236645679384666,False,T_0p025N,N,125,T_0p025N
gaussian,42,1,5000,4,1250,1.0,1.0,75.0,25.0,125,111328.10454126041,37426757.289784886,5.860408011490324e+17,177.67927853385032,6.497129530458469e+17,0.9019995651951833,9.80004348048167,False,T_0p025N,N,125,T_0p025N
gaussian,42,2,5000,4,1250,1.0,1.0,75.0,25.0,125,106707.41933201105,24559578.80446647,4.953369436142724e+17,176.94900720087216,5.083900566398308e+17,0.9743246099032069,2.5675390096793094,False,T_0p025N,N,125,T_0p025N
gaussian,42,3,5000,4,1250,1.0,1.0,75.0,25.0,125,128017.3741009529,18620277.231874198,1.037506916308754e+18,180.15991000521205,1.1189995150177599e+18,0.9271736961318411,7.2826303868158915,False,T_0p025N,N,125,T_0p025N
gaussian,42,4,5000,4,1250,1.0,1.0,75.0,25.0,125,124010.21817520348,29756744.694457445,9.08373770711627e+17,179.58264585477616,9.555558433381311e+17,0.9506234272382464,4.937657276175356,False,T_0p025N,N,125,T_0p025N
gaussian,42,5,5000,4,1250,1.0,1.0,75.0,25.0,125,118122.4199649665,21344382.08703861,7.502851263883136e+17,178.75226337105227,8.756177246726578e+17,0.8568637948355845,14.31362051644155,False,T_0p025N,N,125,T_0p025N
gaussian,42,6,5000,4,1250,1.0,1.0,75.0,25.0,125,119020.21807484451,47593672.09322998,7.620122555609238e+17,178.81961956221068,8.092020440698125e+17,0.9416835525135951,5.831644748640485,False,T_0p025N,N,125,T_0p025N
gaussian,42,7,5000,4,1250,1.0,1.0,75.0,25.0,125,116412.76782279302,26540267.982410118,7.022247355047951e+17,178.46476123198312,7.344811131849915e+17,0.9560827676829968,4.391723231700317,False,T_0p025N,N,125,T_0p025N
gaussian,42,8,5000,4,1250,1.0,1.0,75.0,25.0,125,105377.08167368211,28481059.757772584,4.6967737466732506e+17,176.71799639821742,5.323395411414471e+17,0.8822891000361136,11.771089996388639,False,T_0p025N,N,125,T_0p025N
gaussian,42,9,5000,4,1250,1.0,1.0,75.0,25.0,125,116780.2978903059,15115671.433238782,7.146280291279948e+17,178.54080046091016,7.783247630810388e+17,0.9181617533265969,8.18382466734031,False,T_0p025N,N,125,T_0p025N
gaussian,42,10,5000,4,1250,1.0,1.0,75.0,25.0,125,124615.78754858027,27457528.969482373,9.287123578059456e+17,179.67881224476884,9.741360537439964e+17,0.9533702753701916,4.662972462980841,False,T_0p025N,N,125,T_0p025N
gaussian,42,11,5000,4,1250,1.0,1.0,75.0,25.0,125,111562.3355921817,20485458.9779674,5.952845433573513e+17,177.7472460618394,6.328865386308787e+17,0.9405865143618448,5.941348563815518,False,T_0p025N,N,125,T_0p025N
gaussian,42,12,5000,4,1250,1.0,1.0,75.0,25.0,125,101985.79837751713,27167202.287002023,4.128033735211801e+17,176.15743237784966,4.494481715068654e+17,0.9184671330115188,8.153286698848117,False,T_0p025N,N,125,T_0p025N
gaussian,42,13,5000,4,1250,1.0,1.0,75.0,25.0,125,123785.9706422462,31057794.506935596,9.012100122932687e+17,179.5482600801802,9.660901629747972e+17,0.9328425511737448,6.715744882625518,False,T_0p025N,N,125,T_0p025N
gaussian,42,14,5000,4,1250,1.0,1.0,75.0,25.0,125,103874.60538226081,38628858.77304624,4.404555398603617e+17,176.4390207672581,4.7177908784972186e+17,0.9336054759609486,6.639452403905144,False,T_0p025N,N,125,T_0p025N
