data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
rayleigh,42,0,2000,6,500,1.0,1.0,75.0,25.0,750,11475.38960428696,690274.6028206672,4.3841506144051315e+19,196.41885465613507,2.363504968622258e+20,0.1854936068512162,81.45063931487839,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,1,2000,6,500,1.0,1.0,75.0,25.0,750,11929.098756675443,606994.2185660645,5.6265440173934215e+19,197.5024172077795,3.127522712237778e+20,0.17990417768597325,82.00958223140267,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,2,2000,6,500,1.0,1.0,75.0,25.0,750,12735.90760038941,960744.1100062395,8.212851166630266e+19,199.14493952609746,4.422680268684377e+20,0.18569850560491363,81.43014943950864,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,3,2000,6,500,1.0,1.0,75.0,25.0,750,10688.37953159338,631855.2786548445,2.802530503475921e+19,194.4755034826761,1.5507880762701945e+20,0.1807165367312016,81.92834632687985,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,4,2000,6,500,1.0,1.0,75.0,25.0,750,10304.95641526197,405299.69166945765,2.395182048072831e+19,193.79338527967195,1.3820731336683589e+20,0.1733035676422878,82.66964323577122,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,5,2000,6,500,1.0,1.0,75.0,25.0,750,12844.551940845984,558311.312880324,8.925079459644427e+19,199.50612091308767,6.273014023292056e+20,0.14227737139603233,85.77226286039676,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,6,2000,6,500,1.0,1.0,75.0,25.0,750,13479.679041859801,910507.7894466051,1.1540042567796821e+20,200.62207410806295,7.071581129817482e+20,0.16318900053536783,83.68109994646322,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,7,2000,6,500,1.0,1.0,75.0,25.0,750,12288.226348501837,716807.9999258724,6.673875123125313e+19,198.24378076180778,3.847952372312064e+20,0.17343964990697838,82.65603500930216,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,8,2000,6,500,1.0,1.0,75.0,25.0,750,12573.288707632602,656065.7133708174,7.60079379333812e+19,198.80858950447148,4.790759952925056e+20,0.15865528367158876,84.13447163284113,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,9,2000,6,500,1.0,1.0,75.0,25.0,750,11659.90855372711,1043242.6619932163,4.632129798980422e+19,196.65780720449766,2.88933147024868e+20,0.16031839360340827,83.96816063965917,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
rayleigh,42,10,2000,6,500,1.0,1.0,75.0,25.0,750,12392.791218345417,478320.3544855836,7.2608195820237726e+19,198.60985645474315,4.24914924450985e+20,0.17087701947407888,82.91229805259212,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
