data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
rician,5000,2,1250,75.0,25.0,T_0p025N,N,125,100,3084709996.145298,0.9146387271465558,0.8656460436109028,8.53612728534444,0.0
rician,5000,2,1250,75.0,25.0,T_0p05K,K,62,100,2801435922.258745,0.8306183813675968,0.7786937840437046,16.938161863240328,0.0
rician,5000,2,1250,75.0,25.0,T_0p05N,N,250,100,3278886170.4005585,0.9721815667571803,0.9371723093866018,2.7818433242819767,0.0
rician,5000,2,1250,75.0,25.0,T_0p05NL_over_Lp2,N_L,125,100,3084709996.145298,0.9146387271465558,0.8656460436109028,8.53612728534444,0.0
rician,5000,2,1250,75.0,25.0,T_0p075N,N,375,100,3299726486.4443927,0.9783591458941227,0.9528158193682471,2.1640854105877163,0.0
rician,5000,2,1250,75.0,25.0,T_0p075NL_over_Lp2,N_L,188,100,3209488866.6029243,0.9514226077874105,0.9123566766105426,4.857739221258941,0.0
rician,5000,2,1250,75.0,25.0,T_0p10K,K,125,100,3084709996.145298,0.9146387271465558,0.8656460436109028,8.53612728534444,0.0
rician,5000,2,1250,75.0,25.0,T_0p10N,N,500,100,3261375622.964573,0.9670573832401723,0.9312051110502696,3.29426167598278,0.0
rician,5000,2,1250,75.0,25.0,T_0p10NL_over_Lp2,N_L,250,100,3278886170.4005585,0.9721815667571803,0.9371723093866018,2.7818433242819767,0.0
rician,5000,2,1250,75.0,25.0,T_0p125NL_over_Lp2,N_L,312,100,3297302182.741403,0.9774142727001193,0.9496989713941795,2.258572729988075,0.0
rician,5000,2,1250,75.0,25.0,T_0p15K,K,188,100,3209488866.6029243,0.9514226077874105,0.9123566766105426,4.857739221258941,0.0
rician,5000,2,1250,75.0,25.0,T_0p15NL_over_Lp2,N_L,375,100,3299726486.4443927,0.9783591458941227,0.9528158193682471,2.1640854105877163,0.0
rician,5000,2,1250,75.0,25.0,T_0p20K,K,250,100,3278886170.4005585,0.9721815667571803,0.9371723093866018,2.7818433242819767,0.0
rician,5000,2,1250,75.0,25.0,legacy_T100,legacy,100,100,2995657680.967525,0.8882685693304819,0.844036690335288,11.173143066951791,0.0
rician,5000,2,1250,75.0,25.0,legacy_T25,legacy,25,100,2418858214.0883346,0.7169591826799017,0.6602961463959753,28.304081732009827,0.0
rician,5000,2,1250,75.0,25.0,legacy_T50,legacy,50,100,2709153619.8827815,0.8034993013923619,0.7522366016610921,19.65006986076379,0.0
rician,5000,2,2500,50.0,50.0,T_0p025N,N,125,100,27022399678.161915,0.882584572140313,0.8490441894086376,11.741542785968687,0.0
rician,5000,2,2500,50.0,50.0,T_0p05K,K,125,100,27022399678.161915,0.882584572140313,0.8490441894086376,11.741542785968687,0.0
rician,5000,2,2500,50.0,50.0,T_0p05N,N,250,100,29510991162.064564,0.9638422838680435,0.9314092827434793,3.615771613195644,0.0
rician,5000,2,2500,50.0,50.0,T_0p05NL_over_Lp2,N_L,125,100,27022399678.161915,0.882584572140313,0.8490441894086376,11.741542785968687,0.0
rician,5000,2,2500,50.0,50.0,T_0p075N,N,375,100,30192450956.09664,0.9859744582879464,0.968841830603127,1.4025541712053622,0.01
rician,5000,2,2500,50.0,50.0,T_0p075NL_over_Lp2,N_L,188,100,28560740518.9617,0.9327278503934957,0.9004586284068087,6.727214960650424,0.0
rician,5000,2,2500,50.0,50.0,T_0p10K,K,250,100,29510991162.064564,0.9638422838680435,0.9314092827434793,3.615771613195644,0.0
rician,5000,2,2500,50.0,50.0,T_0p10N,N,500,100,30130349374.910248,0.9839640962289635,0.9681454453719592,1.6035903771036302,0.0
rician,5000,2,2500,50.0,50.0,T_0p10NL_over_Lp2,N_L,250,100,29510991162.064564,0.9638422838680435,0.9314092827434793,3.615771613195644,0.0
rician,5000,2,2500,50.0,50.0,T_0p125NL_over_Lp2,N_L,312,100,30000798305.75243,0.9794990413648592,0.9534182078235063,2.0500958635140902,0.01
rician,5000,2,2500,50.0,50.0,T_0p15K,K,375,100,30192450956.09664,0.9859744582879464,0.968841830603127,1.4025541712053622,0.01
rician,5000,2,2500,50.0,50.0,T_0p15NL_over_Lp2,N_L,375,100,30192450956.09664,0.9859744582879464,0.968841830603127,1.4025541712053622,0.01
rician,5000,2,2500,50.0,50.0,T_0p20K,K,500,100,30130349374.910248,0.9839640962289635,0.9681454453719592,1.6035903771036302,0.0
rician,5000,2,2500,50.0,50.0,legacy_T100,legacy,100,100,26029591848.838486,0.8501535190582136,0.8173113908252279,14.984648094178633,0.0
rician,5000,2,2500,50.0,50.0,legacy_T25,legacy,25,100,20367872932.784786,0.6648490619029469,0.613937711391845,33.515093809705306,0.0
rician,5000,2,2500,50.0,50.0,legacy_T50,legacy,50,100,23070440224.42034,0.7535523761035308,0.7142946770688406,24.644762389646925,0.0
