data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rician,2000,8,500,75.0,25.0,100,105,124.0,212.5,308.0,399.75,474.5,500,308.33,112.33041584198077,187.25,0.36431880077183787,0.154165,0.61666
rician,2000,8,1000,50.0,50.0,100,163,212.8,277.25,321.5,396.25,548.15,651,341.86,100.61166669302062,119.0,0.2943066363219465,0.17093000000000003,0.34186000000000005
