data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
gaussian,5000,10,1250,75.0,25.0,100,147,174.75,207.0,239.0,281.0,327.7999999999999,410,246.72,52.75196008613607,74.0,0.21381306779400158,0.049344,0.197376
gaussian,5000,10,2500,50.0,50.0,100,213,247.0,301.75,332.5,381.75,428.65,525,339.01,58.339046473475584,80.0,0.17208650621950852,0.067802,0.135604
