data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
gaussian,42,0,5000,10,1250,1.0,1.0,75.0,25.0,1875,46824.03703693478,4474225.371765788,4.556205773974781e+36,366.5860333008742,4.394323910718602e+37,0.10368388554292317,89.63161144570768,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,1,5000,10,1250,1.0,1.0,75.0,25.0,1875,52553.85438147945,5279845.690410682,1.4462475624493824e+37,371.60242639986996,1.276463904688586e+38,0.11330109352384844,88.66989064761516,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,2,5000,10,1250,1.0,1.0,75.0,25.0,1875,59632.59377080642,10683662.694343165,4.84328274002325e+37,376.85139822927954,5.1129645305495466e+38,0.09472552979949363,90.52744702005063,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,3,5000,10,1250,1.0,1.0,75.0,25.0,1875,54012.46408643784,9520041.88721191,1.7803261432365609e+37,372.5049956929385,1.8684876226068225e+38,0.09528166639673732,90.47183336032627,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,4,5000,10,1250,1.0,1.0,75.0,25.0,1875,51686.21935751125,9054285.85887038,1.1370445236783227e+37,370.557774708524,1.1014699721741885e+38,0.10322973411920743,89.67702658807926,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,5,5000,10,1250,1.0,1.0,75.0,25.0,1875,56863.718625677415,7338979.72828685,3.1198959251199505e+37,374.9414010687101,2.33132409433681e+38,0.1338250624483622,86.61749375516378,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,6,5000,10,1250,1.0,1.0,75.0,25.0,1875,55281.61380487918,6581568.382782765,2.376094576706799e+37,373.7586372306186,1.9054125988361287e+38,0.12470236515483177,87.52976348451682,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,7,5000,10,1250,1.0,1.0,75.0,25.0,1875,46239.42919963374,4630001.893470018,3.949902586642216e+36,365.9658638509344,3.400669663227045e+37,0.11615072846840348,88.38492715315965,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,8,5000,10,1250,1.0,1.0,75.0,25.0,1875,58678.4192528711,10131095.759065043,4.147428218834397e+37,376.17778878256644,3.955839964616825e+38,0.10484317505084233,89.51568249491577,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,9,5000,10,1250,1.0,1.0,75.0,25.0,1875,52238.774804086264,7864480.9057262,1.2940000299321844e+37,371.11934286378573,1.236374092889938e+38,0.10466088195908002,89.533911804092,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,10,5000,10,1250,1.0,1.0,75.0,25.0,1875,56491.637801276906,7008045.094208269,2.940981543199003e+37,374.6849229900147,2.8186135070971923e+38,0.10434142658415889,89.5658573415841,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
gaussian,42,11,5000,10,1250,1.0,1.0,75.0,25.0,1875,54186.95959743183,5984764.228800561,1.9555989313425964e+37,372.91279791267124,1.875192847200142e+38,0.10428788347089257,89.57121165291075,False,strong_weak,heuristic,1875,strong/weak H3,outside_dense_0_to_K
