data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
rician,42,13,1000,2,500,1.0,1.0,50.0,50.0,146,36875.02573005816,558048175.9862976,60940817.922980584,77.84908278850443,145,60284639.5550353,147,60702530.93347465,0.5257499786892715,0.942449119665878,2.139354395069795,2.9283853470788848,1.8664344122921628,0.22866382370972538,995,0.995,0.3609359407497031,0.207136472317045,0.1169420896643968,0.029722855899345
rician,42,14,1000,2,500,1.0,1.0,50.0,50.0,90,41326.04061776714,736486193.3673931,58687797.72747576,77.68547812823338,89,57761179.03016604,91,58421084.73589239,0.521090229721946,0.8681067397967631,1.9962739226702413,2.6899991161373165,1.8939793835089018,0.7642153423052198,997,0.997,0.35852743505733303,0.20546867442432998,0.1156653788567783,0.029130722981573952
rician,42,15,1000,2,500,1.0,1.0,50.0,50.0,85,49578.636386464634,1068461284.0911927,80160393.12770426,79.03959838423046,84,79826809.82614976,86,80016779.49563473,0.5465135636561018,0.8346696038439887,2.190777206901804,2.898422196161601,1.4878715608478708,0.3510459967904329,996,0.996,0.3711273065319026,0.21254567817723155,0.118997212209694,0.02779872314643265
rician,42,16,1000,2,500,1.0,1.0,50.0,50.0,97,36790.01718723848,588595713.7157575,43747858.51054916,76.40956798848293,96,43632800.536021814,98,43570413.5470813,0.5266033525514856,0.9460182688193531,2.1520179229187635,2.7608677047349537,2.0508131881424303,0.8876514472755836,999,0.999,0.36077976979680093,0.2081606988035694,0.11732964353271581,0.028382694414564313
rician,42,17,1000,2,500,1.0,1.0,50.0,50.0,104,42360.07462855505,767942302.7691575,64568437.75703041,78.10020278713274,103,63786150.001963675,105,64423188.25653896,0.5124562735593905,0.8813992855953919,2.136505412263151,2.772142794976067,1.730515205554883,0.47331975996713904,999,0.999,0.35905573804603114,0.2058229106558811,0.1156528776997827,0.027491185038101502
rician,42,18,1000,2,500,1.0,1.0,50.0,50.0,88,42575.68098684721,778404208.827017,64012623.417037986,78.0626562616777,87,63685189.41733262,89,63110613.32409957,0.5435810320003475,1.1267018116422924,2.1778068712617435,3.0447486290563757,1.7285991303435118,0.35992455396958967,991,0.991,0.3671284040401914,0.21326761739878405,0.12224379580201244,0.03170249762903425
rician,42,19,1000,2,500,1.0,1.0,50.0,50.0,65,43511.38186766746,805036531.569284,70814146.9498119,78.50120027866222,64,70618362.27756651,66,69842360.18946113,0.5216553081366769,0.8337094028546379,2.177331221857595,2.7100173276034716,1.6638363986070643,0.8418167548338751,999,0.999,0.3637913928924093,0.20740482018150247,0.11516853911755322,0.027291257710713637
rician,42,20,1000,2,500,1.0,1.0,50.0,50.0,68,45656.64913217751,901637613.7708074,70230005.41963197,78.46522701930684,67,70079978.24578445,69,69444141.89972839,0.5315864639148056,0.8635380087896372,2.262304555029753,2.738106489471094,1.5866603939793564,0.7138375167680109,999,0.999,0.3641019663307343,0.2094654426986576,0.11769787894738556,0.0284049198230678
rician,42,21,1000,2,500,1.0,1.0,50.0,50.0,55,34861.6234742729,509244980.1956107,49129494.04338721,76.91342291606907,54,48029453.499154,56,49037962.07757416,0.5417585524963825,1.1577505343571064,2.2500561283117007,3.0040628789443033,1.9430576426145656,0.7814686314762631,999,0.999,0.3708421788308344,0.21613267557794083,0.12200880578357451,0.031046465019721237
rician,42,22,1000,2,500,1.0,1.0,50.0,50.0,86,46799.76374995816,953095482.4135933,70910158.85085139,78.50708458269347,85,70646568.92599583,87,70820605.66754687,0.5108588151206501,0.8955016928689309,2.0636065788414557,2.786249041282834,1.6741993892026634,0.20462058051294374,999,0.999,0.35709769746189846,0.20416924537176623,0.11560623930727217,0.028583900706875123
rician,42,23,1000,2,500,1.0,1.0,50.0,50.0,117,45403.49810337961,878526764.6776102,76141824.76058581,78.81623280594413,116,75252794.64179358,118,75917200.2115222,0.5269427754457909,0.8000653945866619,2.0729933717531557,2.707372457855712,1.6652485582238137,0.2750039600558116,998,0.998,0.3613685350861206,0.20599156387412493,0.1150890605115965,0.028318166487762333
rician,42,24,1000,2,500,1.0,1.0,50.0,50.0,116,40614.54286315305,699470112.9450699,62690254.218544774,77.97200030972908,115,62427793.86871978,117,62468720.92681034,0.5338227096505656,1.0416513305357413,2.1988354863545996,2.806193867193994,1.7214102646222862,0.42638309512758,998,0.998,0.3669579911069461,0.21333459373011263,0.12027389354616037,0.029753045996638538
rician,42,25,1000,2,500,1.0,1.0,50.0,50.0,105,42196.583259290644,771470901.4382087,59218012.102225065,77.72453824405446,104,58956861.15355743,106,59150592.26833906,0.5306516596652527,0.8360130818492052,2.1017463624868946,2.76329668558844,1.8165442117851158,0.8905844236216525,999,0.999,0.3611669687856478,0.20805247340048547,0.1167172640049992,0.028288328251389414
rician,42,26,1000,2,500,1.0,1.0,50.0,50.0,83,48798.17715794486,1023351458.2891372,83383923.19496725,79.21082324729386,82,83257057.03608096,84,82125457.97228296,0.5206330699918972,0.7491026734984371,2.1647473928714662,2.7116397931013014,1.5224093925604008,0.25738910163022277,997,0.997,0.3622541174198038,0.20638481540523587,0.11432441360630642,0.026506961512319214
rician,42,27,1000,2,500,1.0,1.0,50.0,50.0,87,44478.47511532723,862571571.6185818,63304706.13798748,78.01435997122982,86,62710865.29491863,88,63098838.8652655,0.5297286873011069,0.8925957366967491,2.077328136584167,2.8393526169907646,1.7407893436100972,0.8858430050332236,999,0.999,0.3619472460424108,0.20785493882111322,0.11733237969617125,0.029091317449781284
rician,42,28,1000,2,500,1.0,1.0,50.0,50.0,83,48145.20664470954,1009053247.6852559,74129784.23253615,78.6999273603493,82,74074087.88422431,84,73740020.30287738,0.5157038572589319,0.8273239697914897,2.1583142208006283,2.7503811550162722,1.608754992597519,0.5279510117792374,999,0.999,0.359582135210407,0.2045317194885722,0.11452484490536108,0.028040795396293478
rician,42,29,1000,2,500,1.0,1.0,50.0,50.0,51,42550.18520510151,783894122.0264477,60690425.11476232,77.83120179578931,50,60522626.12355351,52,60601155.41853172,0.5225948353336892,0.8411898704268654,2.047515531419665,2.655580465204157,1.8792323004312375,0.17413001622615876,2,0.002,0.3606039008956855,0.20457921703806936,0.11351108640242741,0.028633413199676
rician,42,30,1000,2,500,1.0,1.0,50.0,50.0,71,38652.36466076284,643000621.0818245,52037757.3791626,77.16318571924114,70,51444485.171602406,72,51885115.1050746,0.5220502100493337,1.1294235952234342,2.1307068562209643,2.8948470282636465,1.9413034474175592,0.1885604252543103,1,0.001,0.36295847808887677,0.21040099661469422,0.12051192071855482,0.029948610545784432
rician,42,31,1000,2,500,1.0,1.0,50.0,50.0,131,42013.86217568947,756866078.6098087,62899229.31891425,77.98645324227569,130,62695882.354614936,132,62600791.02716605,0.5531012499064688,0.9262357707850921,2.2815640563956032,3.014335753324032,1.5890004699178868,1.0344516484932544,999,0.999,0.37360055589232344,0.2159456782195308,0.12046762552567841,0.029185673423112006
rician,42,32,1000,2,500,1.0,1.0,50.0,50.0,145,41083.313747815904,723541614.1582218,60226535.02384876,77.79787877892322,144,60033616.121945925,146,59912981.25320003,0.5164086258555188,0.8474118764868135,2.1005413496365777,2.648416496108251,1.7536124056115583,0.7044008135519149,999,0.999,0.35858705751938474,0.20509385741535102,0.11415072240567643,0.028692074979943836
rician,42,33,1000,2,500,1.0,1.0,50.0,50.0,66,47325.086102420566,939426029.3275867,90242933.42115407,79.55413203969879,65,90161381.474665,67,89884921.35520926,0.5286439266112873,0.7650997462188545,2.0719925066895324,2.7276145711795112,1.6503770251067151,1.1816828634864285,999,0.999,0.3607653235657811,0.2066157675445599,0.11588270138514978,0.028114101250232813
