data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
gaussian,2000,6,500,75.0,25.0,100,35,52.0,74.0,93.0,110.0,147.05,162,93.73,27.24110641636787,36.0,0.2906338036527032,0.046865000000000004,0.18746000000000002
gaussian,2000,6,1000,50.0,50.0,100,74,84.0,108.25,128.0,145.25,194.25,222,128.18,30.77792072314834,37.0,0.24011484415001044,0.06409000000000002,0.12818000000000004
