data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
twdp,2000,8,500,75.0,25.0,100,33,48.85,67.75,82.0,110.0,134.29999999999998,149,88.45,27.976315740716153,42.25,0.3162952599289559,0.044224999999999993,0.17689999999999997
twdp,2000,8,1000,50.0,50.0,100,62,78.7,111.75,134.0,151.0,176.29999999999998,198,131.09,29.674699287065703,39.25,0.22636890141937374,0.065545,0.13109
