data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rician,2000,6,500,75.0,25.0,100,88,97.0,192.75,286.5,399.5,487.2,499,290.31,122.22596188034585,206.75,0.4210187795127479,0.145155,0.58062
rician,2000,6,1000,50.0,50.0,100,159,189.5,256.25,311.5,371.25,460.59999999999997,532,317.9,82.49107695852793,115.0,0.25948750222877615,0.15895,0.3179
