data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
twdp,42,0,1000,2,250,1.0,1.0,75.0,25.0,375,9140.15336547804,52575.957991267074,20506937.83680258,73.11900814933678,42514759.20699416,0.4823486765374636,51.76513234625364,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,1,1000,2,250,1.0,1.0,75.0,25.0,375,8860.233742977432,326916.4093778284,19456842.378259547,72.89072360651348,43901621.19449607,0.44319188788178154,55.68081121182185,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,2,1000,2,250,1.0,1.0,75.0,25.0,375,7733.871596676793,401525.19825380406,14679723.114897327,71.66717864108234,33619174.21801938,0.43664734355757057,56.33526564424294,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,3,1000,2,250,1.0,1.0,75.0,25.0,375,9518.5167209425,434633.2890920124,22232279.024352923,73.46983984379983,51094970.34796732,0.4351167810245608,56.48832189754391,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,4,1000,2,250,1.0,1.0,75.0,25.0,375,8774.616772824886,289228.8857632907,19067121.437060904,72.80285132565533,41613336.20768392,0.4581973755216519,54.18026244783481,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,5,1000,2,250,1.0,1.0,75.0,25.0,375,7477.040544478148,184918.77244268602,13891551.87895818,71.42750765163152,30471375.315901205,0.455888575259319,54.41114247406811,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,6,1000,2,250,1.0,1.0,75.0,25.0,375,9102.070890740044,224820.6161051063,20524441.418310266,73.12271346437198,46441777.27962185,0.44193918968118756,55.80608103188125,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,7,1000,2,250,1.0,1.0,75.0,25.0,375,8941.030499749579,134878.37253186872,19922668.82593688,72.9934751575138,42113474.67953606,0.4730711245637914,52.692887543620856,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,8,1000,2,250,1.0,1.0,75.0,25.0,375,8748.934544480553,232961.6162630112,19001554.69246095,72.787891360441,40600620.6922203,0.4680114335321464,53.198856646785366,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,9,1000,2,250,1.0,1.0,75.0,25.0,375,9595.737195735057,715015.1061188894,22524068.141746596,73.52646832535947,49896205.81705967,0.45141845502901035,54.858154497098965,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,10,1000,2,250,1.0,1.0,75.0,25.0,375,9767.768144709864,357618.4796451183,23657455.5022719,73.7396803189173,54042772.421660215,0.4377542905772549,56.22457094227451,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,11,1000,2,250,1.0,1.0,75.0,25.0,375,9866.668854034866,168162.19300240852,24250772.34214777,73.84725574632779,56460064.0589955,0.4295208081380846,57.04791918619154,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,12,1000,2,250,1.0,1.0,75.0,25.0,375,8248.272403002082,809975.1335420769,16571907.43845152,72.19372498903229,35117211.18495253,0.4719027189024754,52.80972810975246,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,13,1000,2,250,1.0,1.0,75.0,25.0,375,8343.643738228533,401634.38050500373,17189849.262284383,72.35272068377272,38603726.28049765,0.4452898960422011,55.471010395779885,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,14,1000,2,250,1.0,1.0,75.0,25.0,375,8110.742903326197,283948.12820140907,16271822.399219738,72.1143619544471,35371828.144761935,0.46002209251458676,53.99779074854132,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,15,1000,2,250,1.0,1.0,75.0,25.0,375,8950.518749883084,235686.53865176628,19883862.099655088,72.98500742519339,41250868.13249452,0.48202287611959344,51.79771238804065,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
twdp,42,16,1000,2,250,1.0,1.0,75.0,25.0,375,6653.603612502815,86528.26537101575,11029302.212832948,70.42548036945873,25340550.98984504,0.4352431885657429,56.47568114342572,False,strong_weak,heuristic,375,strong/weak H3,outside_dense_0_to_K
