data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
twdp,500,8,125,75.0,25.0,100,5,8.95,13.75,21.0,32.25,43.249999999999986,78,23.36,12.742611247862088,18.5,0.5454884951995758,0.046720000000000005,0.18688000000000002
twdp,500,8,250,50.0,50.0,100,10,15.0,24.75,31.0,40.25,53.05,62,32.24,11.66200772776387,15.5,0.3617248054517329,0.06448000000000001,0.12896000000000002
