data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,5000,10,1250,75.0,25.0,100,164,177.95,219.0,251.5,277.5,329.34999999999997,430,254.58,48.75359194226336,58.5,0.19150597824755816,0.050915999999999996,0.20366399999999998
nakagami,5000,10,2500,50.0,50.0,100,248,274.95,326.5,374.5,414.75,477.74999999999994,542,373.47,60.62193739010073,88.25,0.16232076844217938,0.074694,0.149388
