N,L,K,off_pct,sample,seed,sigma,P,heuristic,active_count,u_bf,u_i,u_g,log2_u_g_per_active,u_bf_per_active,elapsed_seconds
1000,6,500,50,3,45,1.0,1.0,Frame-Gen,500,11906.312686704403,631655.2710533999,5.637585007025281e+19,0.13122342217049632,23.812625373408807,0.07364360001520254
1000,6,500,50,3,45,1.0,1.0,FrameOnly-BF,500,11887.995092760684,692654.8919091411,5.539249070889955e+19,0.1311726484264518,23.77599018552137,0.027724600018700585
1000,6,500,50,3,45,1.0,1.0,FrameOnly-Int,500,8456.034927954826,314.6405950356275,7.810475318880214e+18,0.12552023211301885,16.912069855909653,0.09520989999873564
1000,6,500,50,3,45,1.0,1.0,FrameOnly-Gen,500,11906.312686704403,631655.2710533999,5.637585007025281e+19,0.13122342217049632,23.812625373408807,0.06907850000425242
1000,6,500,50,3,45,1.0,1.0,N-H3-Fast,500,5428.470782861113,85.2111103227362,5.4703930908515066e+17,0.11784884423767067,10.856941565722225,0.7961263000033796
1000,6,500,50,4,46,1.0,1.0,H1,500,10490.597458273662,748387.5572500825,2.5265322512529613e+19,0.1289075847979495,20.981194916547324,0.021372799994423985
1000,6,500,50,4,46,1.0,1.0,H2,500,9097.049376725328,715.1911436486989,1.2076977198782898e+19,0.1267777864080847,18.194098753450657,0.18396249998477288
1000,6,500,50,4,46,1.0,1.0,Coutino,500,11518.050387044574,665778.971876312,4.5733834202199605e+19,0.1306197913575287,23.036100774089146,0.6651072000095155
1000,6,500,50,4,46,1.0,1.0,MISO-EE,470,10526.358872573841,574117.8381195404,2.657642732907156e+19,0.13729102335939658,22.39650823951881,0.904799699987052
1000,6,500,50,4,46,1.0,1.0,Pareto-H2,500,9097.049376725328,715.1911436486989,1.2076977198782898e+19,0.1267777864080847,18.194098753450657,0.6090347999997903
1000,6,500,50,4,46,1.0,1.0,S-threshold-BF,500,13185.418560841948,1520992.033533547,9.537177942491714e+19,0.1327403924755664,26.3708371216839,0.07673619998968206
1000,6,500,50,4,46,1.0,1.0,S-threshold-Int,500,9108.05836649242,575.7537860013545,1.2092889093857835e+19,0.1267815855214359,18.21611673298484,0.7569995999801904
1000,6,500,50,4,46,1.0,1.0,S-threshold-Gen,500,13185.418560841948,1520992.033533547,9.537177942491714e+19,0.1327403924755664,26.3708371216839,0.8233048999973107
