N,L,K,off_pct,heuristic,active_count_mean,u_bf_mean,u_bf_std,u_i_mean,u_i_std,u_g_mean,u_g_std,log2_u_g_per_active_mean,log2_u_g_per_active_std,u_bf_per_active_mean,u_bf_per_active_std,elapsed_seconds_mean,elapsed_seconds_std,samples
1000,2,500,50,Frame-BF,500.0,18407.336145778718,2129.175520645387,948095.279707484,941362.8790359675,85195692.16564927,18924638.88085433,0.05261604292279497,0.0007044684279521019,36.814672291557436,4.2583510412907755,0.016045060005853883,0.0006413101767002947,10
1000,2,500,50,Frame-Gen,500.0,18396.679703035352,2134.643523102395,783364.580448997,784108.8483560358,85198671.07064085,19003551.756671816,0.05261555323316673,0.0007072819395354936,36.79335940607071,4.2692870462047905,0.026233920003869572,0.002169118367306147,10
1000,2,500,50,Frame-Int,500.0,5861.657124249366,1346.0392669069565,0.0030224381014704706,0.0027996810251207102,8989177.422404671,4147808.084020566,0.0459272720790085,0.0013409905307521432,11.723314248498731,2.692078533813912,0.43431907999911346,0.01358262336727548,10
1000,2,500,50,FrameOnly-BF,500.0,18407.336145778718,2129.175520645387,948095.279707484,941362.8790359675,85195692.16564927,18924638.88085433,0.05261604292279497,0.0007044684279521019,36.814672291557436,4.2583510412907755,0.016369049999048,0.0014865159785810522,10
1000,2,500,50,FrameOnly-Gen,500.0,18396.679703035352,2134.643523102395,783364.580448997,784108.8483560358,85198671.07064085,19003551.756671816,0.05261555323316673,0.0007072819395354936,36.79335940607071,4.2692870462047905,0.02593673999654129,0.0019313000840342697,10
1000,2,500,50,FrameOnly-Int,500.0,11224.30316908086,5684.774055266583,0.23105174300726503,0.3361573755386065,38756534.76241998,26413300.41166839,0.04838061609308217,0.005244258977118063,22.448606338161717,11.369548110533165,0.06789264999970328,0.006370509171415575,10
1000,2,500,50,H1,500.0,12093.895367099174,2536.008281742392,514356.7333892986,350459.6260993023,37756987.45221921,14583438.98047794,0.05009784219856517,0.0013219463659703652,24.187790734198348,5.072016563484785,0.019060930007253774,0.001868578159199343,10
1000,2,500,50,H2,500.0,10876.820235256073,2778.790463046792,45.48320099376142,45.09923894180884,31304768.892161243,14171786.35070779,0.04943898062088874,0.0016447729376739839,21.753640470512146,5.557580926093585,0.06173025999742095,0.00397639619555523,10
1000,2,500,50,MISO-EE,424.9,12398.954359809264,2599.32931911635,360688.64646074583,270048.11078640376,39771092.90278182,15335790.721239446,0.059702907535008044,0.00563527110068586,28.92541071468143,3.5782079147285106,0.3562791399977868,0.01540648279952364,10
1000,2,500,50,N-H3-Fast,500.0,5869.965568067031,1354.7755308780463,6.921853777952492,15.339257316285298,9018742.577875067,4187273.4843256176,0.04593381327106953,0.0013480949975566636,11.739931136134064,2.7095510617560934,0.010699289999320172,0.004481838883961629,10
1000,2,500,50,Pareto-H2,479.4,11796.257064591216,2419.9292153286133,15.72727824896574,30.830455321024353,36084632.64431414,14149842.939806331,0.05227617567396028,0.002798640050137868,24.504543175854046,4.186902732176448,0.280144750000909,0.010550933416394239,10
1000,2,500,50,S-threshold-BF,500.0,18382.68403745006,2145.1370347600828,883629.5984712541,831608.424390686,85006775.3111069,19058478.741253924,0.05260833904416832,0.0007105332664761126,36.765368074900124,4.290274069520167,0.028770049996091986,0.00161195071039082,10
1000,2,500,50,S-threshold-Gen,500.0,18382.240813600056,2144.8903179478752,878670.0983145774,835779.5707156886,85012955.22043018,19061879.90845043,0.052608527835032594,0.0007106447603183917,36.76448162720011,4.289780635895751,0.41576298999716527,0.013079790309861627,10
1000,2,500,50,S-threshold-Int,500.0,13229.343490515454,3189.4531982375206,19.730882865190505,19.94758767714337,46016518.93489071,19641693.6257717,0.05057448337262792,0.0016671988042358987,26.45868698103091,6.378906396475041,0.3902926099981414,0.011553639424813182,10
1000,2,750,25,Coutino,750.0,21934.55033423283,2506.6206377384556,1319323.165595591,898587.2008930066,121041113.05596349,27277203.87053691,0.035753665853124936,0.0004619370173850876,29.246067112310442,3.3421608503179416,0.2803860299987718,0.013224854928738544,10
1000,2,750,25,Frame-BF,750.0,27480.26728349075,3230.3817732576235,1859523.5618155121,1967453.2465794804,190165015.96119252,42439003.95408782,0.036619999947428754,0.00048230217295854917,36.640356377987665,4.307175697676831,0.017631290000281297,0.0005989290572705871,10
1000,2,750,25,Frame-Gen,750.0,27470.672830777272,3223.8120851398935,1731194.6462870003,1798275.1350731186,190083590.13620156,42379362.239842154,0.036619291461615,0.0004817185612392974,36.6275637743697,4.29841611351986,0.02725038999924436,0.0024740984041406633,10
1000,2,750,25,Frame-Int,750.0,11866.047649741426,2982.599787818446,0.006359646841883659,0.007123269052019495,37198849.55972091,17225519.53555902,0.03330569131008516,0.0010353741219669697,15.821396866321901,3.976799717091261,0.24623377000680194,0.009638593364338302,10
1000,2,750,25,FrameOnly-BF,750.0,27480.26728349075,3230.3817732576235,1859523.5618155121,1967453.2465794804,190165015.96119252,42439003.95408782,0.036619999947428754,0.00048230217295854917,36.640356377987665,4.307175697676831,0.01894895000732504,0.0034622720486933794,10
1000,2,750,25,FrameOnly-Gen,750.0,27470.672830777272,3223.8120851398935,1731194.6462870003,1798275.1350731186,190083590.13620156,42379362.239842154,0.036619291461615,0.0004817185612392974,36.6275637743697,4.29841611351986,0.027288090004003607,0.0037511781802739928,10
1000,2,750,25,FrameOnly-Int,750.0,18007.04521703968,5195.39396246863,0.1429334484040737,0.1839577549517483,87132377.46307027,45050777.182165295,0.0348658922744769,0.0012256983270429534,24.00939362271957,6.927191949958173,0.08073073000414296,0.005988955769073837,10
1000,2,750,25,H1,750.0,17810.426444479384,3772.7637379728867,1007075.8267062872,719620.8887978698,82017926.6839512,31817408.066010058,0.034887181328898245,0.0008948972386231735,23.747235259305846,5.030351650630515,0.029076340002939106,0.0054179841347596095,10
1000,2,750,25,H2,750.0,16598.637940837376,4207.239579372749,11.157700815796852,11.673192614628418,72866714.32217887,32672024.06339582,0.034587768621713824,0.001091188033546955,22.131517254449836,5.6096527724969985,0.09192528000567109,0.00469124489099706,10
1000,2,750,25,MISO-EE,609.5,18287.38666615751,3868.4850623700695,879746.7754922077,547303.466338434,86531538.42244583,33425353.13698932,0.04370302764689354,0.005263230028468796,29.76706651766064,3.363923181496828,0.39492620000382883,0.016202925924259117,10
1000,2,750,25,N-H3-Fast,750.0,12327.435855754531,3110.980745778887,7.723410329595208,23.687967089881685,40163856.15649655,17969376.694252964,0.03344517474165937,0.0010787948903613555,16.43658114100604,4.1479743277051835,0.015087380004115403,0.007045484948169483,10
1000,2,750,25,Pareto-H2,702.1,17353.15178519323,3537.8813558067054,7.305901870131493,11.45343474588067,78102986.4967716,28775934.98853274,0.03753504199179048,0.003827812590606304,24.56891388093617,3.388500034452703,0.3424868800037075,0.022129345665480523,10
1000,2,750,25,S-threshold-BF,750.0,27436.52256384287,3227.099463631059,1850916.5401168466,1896687.8377817078,189544417.43267295,42378257.325760126,0.036613591861625,0.0004826973735654731,36.582030085123826,4.302799284841412,0.016727419997914696,0.0010716762086600228,10
1000,2,750,25,S-threshold-Gen,750.0,27436.52256384287,3227.099463631059,1850916.5401168466,1896687.8377817078,189544417.43267295,42378257.325760126,0.036613591861625,0.0004826973735654731,36.582030085123826,4.302799284841412,0.23441065999795682,0.018765432840742002,10
1000,2,750,25,S-threshold-Int,750.0,19119.934994348485,4704.509648453105,3.9930251985788345,3.08016592340407,96367399.7832767,40671636.13055019,0.03512877936735849,0.0011294119352339516,25.493246659131316,6.272679531270807,0.20823834000038915,0.008668138065280623,10
1000,3,500,50,Coutino,500.0,14495.07258136475,1772.0416539511045,617565.5651008345,245205.32436111278,115750044668.75833,39018303883.5054,0.0733314004743594,0.0010969768254473912,28.990145162729497,3.5440833079022105,0.34137773999536875,0.005992469434299904,10
1000,3,500,50,Frame-BF,500.0,16417.681710540426,1846.3288527070192,1303831.2505645328,641938.9890348535,165315245265.52094,51240384727.1052,0.07438748832073874,0.0010039573834060038,32.83536342108086,3.692657705414041,0.0201261300011538,0.005164854192630417,10
1000,3,500,50,Frame-Gen,500.0,16419.707528436462,1843.8775183048976,1225299.0540619835,576817.7055221106,165589996431.8837,51183286641.29792,0.07439275113764944,0.0010028928187246497,32.83941505687293,3.6877550366097958,0.04021362000494264,0.005514849063682906,10
1000,3,500,50,Frame-Int,500.0,5700.930235686419,971.0540370913172,1.4314692315645516,0.9007429048410008,7392607567.250028,3689234115.4313493,0.06523343852512131,0.001487351313949066,11.401860471372839,1.942108074182634,1.0491927999944892,0.09136532542782469,10
1000,3,500,50,FrameOnly-BF,500.0,16417.681710540426,1846.3288527070192,1303831.2505645328,641938.9890348535,165315245265.52094,51240384727.1052,0.07438748832073874,0.0010039573834060038,32.83536342108086,3.692657705414041,0.018043179996311665,0.0016875571589853435,10
1000,3,500,50,FrameOnly-Gen,500.0,16419.707528436462,1843.8775183048976,1225299.0540619835,576817.7055221106,165589996431.8837,51183286641.29792,0.07439275113764944,0.0010028928187246497,32.83941505687293,3.6877550366097958,0.03929219999990892,0.006422111170897863,10
1000,3,500,50,FrameOnly-Int,500.0,9883.353404731206,2208.570561703728,28.653529348783195,17.720069941264292,40058868359.4233,19984834716.829407,0.06984754410039876,0.0024280931538861886,19.766706809462413,4.417141123407457,0.07398030000040308,0.0031004118436167697,10
1000,3,500,50,H1,500.0,11250.368132207752,2322.4837151864367,548520.4855300866,267422.3230926178,57721006445.62203,33000194585.24186,0.07100809014254146,0.0018608936979214866,22.500736264415504,4.644967430372872,0.020023709995439277,0.0027396726655015417,10
1000,3,500,50,H2,500.0,10473.125961697577,1501.5005240755627,136.74704760089517,90.42825829680667,44823129338.24752,19693320652.568157,0.07052937823873565,0.0012282398912599364,20.94625192339515,3.003001048151125,0.12718665999709627,0.01761630241555128,10
1000,3,500,50,MISO-EE,423.5,11737.230816950267,1943.5065111079634,416806.9758421049,215465.1767587876,63531847882.44379,31671745994.951813,0.08455964461917478,0.003925441150465182,27.629449938536794,3.5224349589931543,0.4973986199998762,0.016453112175320608,10
1000,3,500,50,N-H3-Fast,500.0,5706.305073748705,836.4244991988982,22.05442976485938,11.466082508765606,7275071334.983937,3433888013.0154133,0.06526951494021915,0.0012249354146880624,11.412610147497409,1.672848998397796,0.5030002799961949,0.007713187819092892,10
1000,3,500,50,Pareto-H2,480.7,10591.804809936779,1523.6079857661316,103.4064025864005,88.80876203150895,46359812238.99701,19974275775.807747,0.07382462183313551,0.0059854296150597475,22.177213165371466,3.801341864486043,0.4121486799966078,0.04732126533889529,10
1000,3,500,50,S-threshold-BF,500.0,16411.0126293224,1854.8640482916423,1270729.6276243224,621292.898986094,165236837890.10757,51405508546.97617,0.07438476723349732,0.0010090591818228117,32.82202525864479,3.709728096583286,0.039850929999374785,0.004819129784809503,10
1000,3,500,50,S-threshold-Gen,500.0,16411.0126293224,1854.8640482916423,1270729.6276243224,621292.898986094,165236837890.10757,51405508546.97617,0.07438476723349732,0.0010090591818228117,32.82202525864479,3.709728096583286,0.5137003300013021,0.055849992613938,10
1000,3,500,50,S-threshold-Int,500.0,11210.171804311894,2097.1212060492776,108.77173731029033,60.12190114000695,57045900197.764,31503447919.506077,0.07106162151872755,0.0016207247113107092,22.42034360862379,4.194242412098554,0.4765801399975317,0.027109738797409626,10
1000,3,750,25,Coutino,750.0,22875.49922285226,2818.7291169022255,1296330.2130333395,540101.9014917443,456161451716.89417,154936686419.70038,0.05152338970810829,0.0007390750360540368,30.500665630469676,3.758305489202967,0.38904951999429616,0.027630160402335457,10
1000,3,750,25,Frame-BF,750.0,26104.252251740276,2912.9914969473953,2034372.9842618436,925144.3216120533,670370123748.6746,208950492509.63205,0.05228512148142038,0.0006652601263199873,34.805669668987036,3.8839886625965265,0.022139729993068614,0.0032895744237881426,10
1000,3,750,25,Frame-Gen,750.0,26107.599215605776,2913.263433999674,1959488.7306812108,852805.6015461746,671086408636.2839,209022619679.49612,0.052287140702310074,0.0006656631447731293,34.81013228747437,3.884351245332898,0.04468483999662567,0.0038205847989961103,10
1000,3,750,25,Frame-Int,750.0,12699.248132110832,2934.8596089874186,3.2130461245775224,0.9901099734352043,87218712967.80042,63172470466.00826,0.048055836778834085,0.0012931531029502848,16.93233084281444,3.91314614531656,0.8884856699965894,0.02819418553012679,10
1000,3,750,25,FrameOnly-BF,750.0,26104.252251740276,2912.9914969473953,2034372.9842618436,925144.3216120533,670370123748.6746,208950492509.63205,0.05228512148142038,0.0006652601263199873,34.805669668987036,3.8839886625965265,0.021546749997651205,0.002410349881571994,10
1000,3,750,25,FrameOnly-Gen,750.0,26107.599215605776,2913.263433999674,1959488.7306812108,852805.6015461746,671086408636.2839,209022619679.49612,0.052287140702310074,0.0006656631447731293,34.81013228747437,3.884351245332898,0.04436614000296686,0.004950099890927255,10
1000,3,750,25,FrameOnly-Int,750.0,18048.846233219716,3422.331187630353,17.944350311160086,8.651668231490833,239303174056.77277,138792505499.43356,0.050125714591306283,0.0010802165027029341,24.06512831095962,4.563108250173804,0.11161075999843888,0.014704440338301115,10
1000,3,750,25,H1,750.0,17656.90935353267,3646.13531883698,924433.079019788,446231.35782598594,224442613253.50977,127975491096.79189,0.04995077639755388,0.0012408878672672962,23.542545804710226,4.861513758449307,0.033852730004582554,0.0064257211950421375,10
1000,3,750,25,H2,750.0,16669.48032634914,2409.2905570773987,78.85009980350733,35.11779814496465,181251170661.67786,79581003083.61757,0.04970464802004206,0.0008291923413813924,22.225973768465526,3.212387409436532,0.18689297999953852,0.020275536746203724,10
1000,3,750,25,MISO-EE,612.3,18485.529433953267,2994.2642626168977,917838.8323290169,401271.70793994603,247911731823.81573,120918752534.83405,0.06177228997060378,0.0035093551339310533,30.118812623166114,3.7506558573891833,0.5979081899975427,0.03300213137653323,10
1000,3,750,25,N-H3-Fast,750.0,12730.20123638699,2755.9158587884076,33.15777979046106,21.02502852640783,86459236866.59233,58824381068.22983,0.048086625317124626,0.0012132836882482502,16.973601648515988,3.6745544783845445,0.5636629299988272,0.02573162683969686,10
1000,3,750,25,Pareto-H2,729.1,17635.546495019702,2876.1981734398055,56.808372618258,32.521343792714624,217343542489.96283,98667142230.7365,0.051582514737595654,0.003216905963606264,24.295454812177148,4.433956302508284,0.4923750299989479,0.03439032085914845,10
1000,3,750,25,S-threshold-BF,750.0,26082.039260773556,2937.1167148736827,2002453.4761250287,943055.5454194272,669265922586.1832,210264933489.12646,0.052280122802388126,0.0006720453884619133,34.77605234769807,3.916155619831574,0.025069489996531046,0.005354841935832089,10
1000,3,750,25,S-threshold-Gen,750.0,26082.039260773556,2937.1167148736827,2002453.4761250287,943055.5454194272,669265922586.1832,210264933489.12646,0.052280122802388126,0.0006720453884619133,34.77605234769807,3.916155619831574,0.31625590999028647,0.027912399437376327,10
1000,3,750,25,S-threshold-Int,750.0,18462.14510276151,3574.5653061910307,56.819850240647796,22.682220509293067,256256486213.1713,134748112667.97713,0.05024540828176233,0.0011611688041645474,24.616193470348684,4.766087074921375,0.2701181199983694,0.023977757223241167,10
1000,4,500,50,Coutino,500.0,13577.902990595685,1819.4708572460286,616518.4126055278,256973.52682728527,142475136825934.97,79895454722123.1,0.09366304806492964,0.0015243916532730755,27.155805981191367,3.638941714492057,0.42984875999682115,0.009952187724222643,10
1000,4,500,50,Frame-BF,500.0,15187.92990250304,2051.4801666793946,1006640.1476796031,457705.83234861156,220839811426504.47,117476081630845.25,0.09491820173509499,0.001588641982252379,30.37585980500608,4.102960333358788,0.020275130000663923,0.004357835515071482,10
1000,4,500,50,Frame-Gen,500.0,15209.342092000807,2054.679673961723,900768.6530245922,407099.6434754089,222976395968639.94,118156465178024.05,0.09494679529838287,0.0015880771368988883,30.418684184001613,4.109359347923446,0.04235349999798928,0.004351216599658869,10
1000,4,500,50,Frame-Int,500.0,6105.821816423139,1444.2243505046472,14.272154828440398,7.84151927989342,7126470370263.575,6533139001945.641,0.08429644393133402,0.0027988273336459328,12.211643632846279,2.8884487010092936,1.2452103599993278,0.03819825557928964,10
1000,4,500,50,FrameOnly-BF,500.0,15187.92990250304,2051.4801666793946,1006640.1476796031,457705.83234861156,220839811426504.47,117476081630845.25,0.09491820173509499,0.001588641982252379,30.37585980500608,4.102960333358788,0.017728719997103327,0.0008569082201839415,10
1000,4,500,50,FrameOnly-Gen,500.0,15209.342092000807,2054.679673961723,900768.6530245922,407099.6434754089,222976395968639.94,118156465178024.05,0.09494679529838287,0.0015880771368988883,30.418684184001613,4.109359347923446,0.04139272999600507,0.0030532359073067493,10
1000,4,500,50,FrameOnly-Int,500.0,10155.47093429401,3519.987215876243,92.94116452364251,68.16858572863309,71260479593492.89,86185453889924.69,0.08982196749637687,0.004130795855716641,20.31094186858802,7.039974431752487,0.08081939999538008,0.005187279486763616,10
1000,4,500,50,H1,500.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,69847356454582.56,64706760857773.95,0.09084908852161291,0.0027917459558220096,21.752729492603244,5.189695092152931,0.020250949999899605,0.0027933570400614006,10
1000,4,500,50,H2,500.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,47455129978225.484,40550635567136.24,0.08990106485877794,0.0025942771791270004,19.786132059232763,4.37850889894447,0.14374054999207148,0.010851852353560829,10
1000,4,500,50,MISO-EE,429.6,11136.798616312526,2509.3703524571624,435771.3004382726,231871.1541068838,75580797485877.44,66917793562789.875,0.10650442677419943,0.0053785622943224995,25.68607895949608,4.070844629215874,0.6171088599978247,0.020014853409875147,10
1000,4,500,50,N-H3-Fast,500.0,6163.446785530983,1315.4406513769952,54.30587167479098,42.24895100130894,7090076396784.893,6256278423086.2,0.08446495495314843,0.0025590940674362355,12.326893571061968,2.63088130275399,0.6175964099995326,0.02614007102062739,10
1000,4,500,50,Pareto-H2,490.3,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,60896359269579.36,49943774731558.76,0.0926920328922133,0.0026971857231569284,21.769346160046993,4.038199811716458,0.4612568900018232,0.022324259467359185,10
1000,4,500,50,S-threshold-BF,500.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219731392355132.5,117038100969891.22,0.09489992018218385,0.0016000796038822128,30.328433220794487,4.119464477634477,0.04901819000369869,0.003609020965568879,10
1000,4,500,50,S-threshold-Gen,500.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219731392355132.5,117038100969891.22,0.09489992018218385,0.0016000796038822128,30.328433220794487,4.119464477634477,0.5919690899987472,0.020719756050403805,10
1000,4,500,50,S-threshold-Int,500.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,55655517986613.33,56835079124760.086,0.09024224857560947,0.002561053184231515,20.374486108028663,4.7222974825875035,0.5757438200002071,0.034856077123128416,10
1000,4,750,25,Coutino,750.0,22409.687761872727,3050.636903738357,1581172.251014334,594436.5891341589,1061686656839394.6,590843965901139.0,0.06629806657021878,0.0010415905041328303,29.879583682496968,4.067515871651141,0.4561541899951408,0.04450665668102365,10
1000,4,750,25,Frame-BF,750.0,25256.70678283606,3483.884665861418,2150436.4378325297,733720.2522055402,1708956727417225.8,906349748743401.2,0.06720733063239462,0.0010828195976006583,33.675609043781414,4.645179554481892,0.02032605000131298,0.0018410884607115946,10
1000,4,750,25,Frame-Gen,750.0,25289.30200814701,3500.6525630618635,2101016.95604492,728745.291789085,1720364256024959.8,916482666947446.5,0.06721817836589825,0.0010863383785303115,33.719069344196015,4.66753675074915,0.04360144000384025,0.003975471582675833,10
1000,4,750,25,Frame-Int,750.0,12935.890402089384,3159.107449208604,29.365612142533063,17.743559735940845,144571884745105.88,121760142581295.05,0.06195842125544484,0.001974287795333841,17.247853869452513,4.212143265611472,0.9597771599947009,0.06164230259189034,10
1000,4,750,25,FrameOnly-BF,750.0,25256.70678283606,3483.884665861418,2150436.4378325297,733720.2522055402,1708956727417225.8,906349748743401.2,0.06720733063239462,0.0010828195976006583,33.675609043781414,4.645179554481892,0.020494570006849244,0.0031463539189651025,10
1000,4,750,25,FrameOnly-Gen,750.0,25289.30200814701,3500.6525630618635,2101016.95604492,728745.291789085,1720364256024959.8,916482666947446.5,0.06721817836589825,0.0010863383785303115,33.719069344196015,4.66753675074915,0.04471614999347366,0.006329831220400844,10
