data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label,rule_note
nakagami,42,0,2000,6,500,1.0,1.0,75.0,25.0,750,15978.93197464816,1513701.7497920794,3.18757440569315e+20,205.03460331043522,1.1218457344892058e+21,0.2841366069947668,71.58633930052332,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,1,2000,6,500,1.0,1.0,75.0,25.0,750,14405.968685226157,1589444.3242292786,1.6672017530467798e+20,202.21988158276187,5.902222798885181e+20,0.2824701489346832,71.75298510653167,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,2,2000,6,500,1.0,1.0,75.0,25.0,750,16654.80654199791,2134347.408289153,3.905296214789702e+20,205.91653980484688,1.5668834575979066e+21,0.2492397373814051,75.0760262618595,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,3,2000,6,500,1.0,1.0,75.0,25.0,750,16545.127490453327,1510227.494837827,3.965093889275814e+20,205.98253475414438,1.4204386180991945e+21,0.27914573982660595,72.0854260173394,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,4,2000,6,500,1.0,1.0,75.0,25.0,750,17752.44449688637,2461597.0862025116,5.84453044112243e+20,207.66749624989535,2.0690148062715424e+21,0.28247890848372115,71.75210915162789,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,5,2000,6,500,1.0,1.0,75.0,25.0,750,14304.400182682097,679799.4470758516,1.7330407338917203e+20,202.3880877061726,5.715277091972154e+20,0.303229520809411,69.6770479190589,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,6,2000,6,500,1.0,1.0,75.0,25.0,750,16077.233524262792,1491068.5457958998,3.319749177372351e+20,205.2110527195761,1.0751700513719148e+21,0.30876503425075486,69.12349657492452,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,7,2000,6,500,1.0,1.0,75.0,25.0,750,17855.090578170784,1139207.7337837638,6.463796124107612e+20,208.10487649813035,2.2823480258467445e+21,0.2832081720626092,71.67918279373909,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,8,2000,6,500,1.0,1.0,75.0,25.0,750,15379.890993037914,2048893.794234218,2.415847973790553e+20,203.8306960121514,8.155243692537883e+20,0.29623246893297306,70.3767531067027,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,9,2000,6,500,1.0,1.0,75.0,25.0,750,16482.471529342594,1075726.5610815296,3.989060437461098e+20,206.0087061626898,1.358678349580221e+21,0.2935985870896937,70.64014129103062,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,10,2000,6,500,1.0,1.0,75.0,25.0,750,16693.58449555667,1639426.001078991,4.202951230821615e+20,206.23554350674496,1.4465753057689867e+21,0.2905449314709104,70.94550685290896,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
nakagami,42,11,2000,6,500,1.0,1.0,75.0,25.0,750,17616.535677230055,2354282.5150314616,5.59424650870543e+20,207.47741599506327,1.973145305284839e+21,0.283519236709121,71.6480763290879,False,strong_weak,heuristic,750,strong/weak H3,outside_dense_0_to_K
