data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
nakagami,2000,6,500,75.0,25.0,100,47,57.9,77.0,96.0,114.25,139.05,168,97.08,25.6289293612125,37.25,0.26399803627124535,0.04854,0.19416
nakagami,2000,6,1000,50.0,50.0,100,47,95.75,115.0,134.0,158.0,188.2,204,137.58,30.759470907430288,43.0,0.22357516286836956,0.06879,0.13758
