data_profile,N,L,K,off_pct,active_pct,formula,formula_family,T,cases,u_g_mean,fraction_best_tested_u_g_mean,fraction_best_tested_u_g_p05,gap_to_best_tested_pct_mean,winner_rate
thin_tail,2000,8,500,75.0,25.0,T_0p025N,N,50,100,5.894503217030076e+22,0.7895286981575008,0.6229151742471054,21.047130184249927,0.01
thin_tail,2000,8,500,75.0,25.0,T_0p05K,K,25,100,3.771820322964488e+22,0.5108188914695756,0.3290133102076185,48.91811085304243,0.0
thin_tail,2000,8,500,75.0,25.0,T_0p05N,N,100,100,6.478507493940545e+22,0.8728103854300098,0.7507611048932309,12.718961456999038,0.01
thin_tail,2000,8,500,75.0,25.0,T_0p05NL_over_Lp2,N_L,80,100,6.49420692300435e+22,0.8825211125084921,0.7390263516087755,11.747888749150798,0.01
thin_tail,2000,8,500,75.0,25.0,T_0p075N,N,150,100,5.679234634838114e+22,0.7728819899483035,0.6086454901844951,22.71180100516965,0.0
thin_tail,2000,8,500,75.0,25.0,T_0p075NL_over_Lp2,N_L,120,100,6.2750663354288894e+22,0.8457153841813987,0.686740399217298,15.428461581860137,0.0
thin_tail,2000,8,500,75.0,25.0,T_0p10K,K,50,100,5.894503217030076e+22,0.7895286981575008,0.6229151742471054,21.047130184249927,0.01
thin_tail,2000,8,500,75.0,25.0,T_0p10N,N,200,100,4.5041597006848165e+22,0.6186716016030093,0.48920525169493667,38.13283983969908,0.0
thin_tail,2000,8,500,75.0,25.0,T_0p10NL_over_Lp2,N_L,160,100,5.463451479664235e+22,0.7412290976400239,0.5627024294332269,25.877090235997617,0.0
thin_tail,2000,8,500,75.0,25.0,T_0p125NL_over_Lp2,N_L,200,100,4.5041597006848165e+22,0.6186716016030093,0.48920525169493667,38.13283983969908,0.0
thin_tail,2000,8,500,75.0,25.0,T_0p15K,K,75,100,6.431221681529815e+22,0.875231494541458,0.7387234935488612,12.476850545854203,0.02
thin_tail,2000,8,500,75.0,25.0,T_0p15NL_over_Lp2,N_L,240,100,3.6691756642764855e+22,0.505294696409792,0.3767638705057638,49.470530359020806,0.0
thin_tail,2000,8,500,75.0,25.0,T_0p20K,K,100,100,6.478507493940545e+22,0.8728103854300098,0.7507611048932309,12.718961456999038,0.01
thin_tail,2000,8,500,75.0,25.0,legacy_T100,legacy,100,100,6.478507493940545e+22,0.8728103854300098,0.7507611048932309,12.718961456999038,0.01
thin_tail,2000,8,500,75.0,25.0,legacy_T25,legacy,25,100,3.771820322964488e+22,0.5108188914695756,0.3290133102076185,48.91811085304243,0.0
thin_tail,2000,8,500,75.0,25.0,legacy_T50,legacy,50,100,5.894503217030076e+22,0.7895286981575008,0.6229151742471054,21.047130184249927,0.01
thin_tail,2000,8,1000,50.0,50.0,T_0p025N,N,50,100,8.130296860730218e+25,0.6111362213419381,0.4444799323354949,38.88637786580619,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p05K,K,50,100,8.130296860730218e+25,0.6111362213419381,0.4444799323354949,38.88637786580619,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p05N,N,100,100,1.1344610868599826e+26,0.858234633011158,0.6961580309282376,14.176536698884211,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p05NL_over_Lp2,N_L,80,100,1.0435168175220718e+26,0.7980528374494759,0.6225613893719817,20.194716255052402,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p075N,N,150,100,1.1840977674535139e+26,0.9000335088795716,0.787217991056244,9.996649112042858,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p075NL_over_Lp2,N_L,120,100,1.1861468541819654e+26,0.8947412111718624,0.7513453485625199,10.525878882813757,0.01
thin_tail,2000,8,1000,50.0,50.0,T_0p10K,K,100,100,1.1344610868599826e+26,0.858234633011158,0.6961580309282376,14.176536698884211,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p10N,N,200,100,1.064714589240056e+26,0.8193005127106838,0.704142220981405,18.069948728931628,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p10NL_over_Lp2,N_L,160,100,1.1723178703898249e+26,0.8887132234769184,0.7769399040542294,11.12867765230813,0.01
thin_tail,2000,8,1000,50.0,50.0,T_0p125NL_over_Lp2,N_L,200,100,1.064714589240056e+26,0.8193005127106838,0.704142220981405,18.069948728931628,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p15K,K,150,100,1.1840977674535139e+26,0.9000335088795716,0.787217991056244,9.996649112042858,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p15NL_over_Lp2,N_L,240,100,9.415647993745295e+25,0.7274485899973213,0.5892294912840925,27.255141000267876,0.0
thin_tail,2000,8,1000,50.0,50.0,T_0p20K,K,200,100,1.064714589240056e+26,0.8193005127106838,0.704142220981405,18.069948728931628,0.0
thin_tail,2000,8,1000,50.0,50.0,legacy_T100,legacy,100,100,1.1344610868599826e+26,0.858234633011158,0.6961580309282376,14.176536698884211,0.0
thin_tail,2000,8,1000,50.0,50.0,legacy_T25,legacy,25,100,4.379638304921729e+25,0.3307891109070067,0.2119102068671659,66.92108890929933,0.0
thin_tail,2000,8,1000,50.0,50.0,legacy_T50,legacy,50,100,8.130296860730218e+25,0.6111362213419381,0.4444799323354949,38.88637786580619,0.0
