data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
lognormal,42,0,2000,6,500,1.0,1.0,75.0,25.0,50,759.2783128319669,2993.566561690392,3901198741147.2393,125.91198075404078,4854969472296.516,0.8035475327719991,19.645246722800092,False,T_0p025N,N,50,T_0p025N
lognormal,42,1,2000,6,500,1.0,1.0,75.0,25.0,50,1089.993781772284,14710.312773995265,29929119905909.062,134.7609394618777,52699585708842.01,0.5679194533191086,43.20805466808913,False,T_0p025N,N,50,T_0p025N
lognormal,42,2,2000,6,500,1.0,1.0,75.0,25.0,50,541.0255951129694,1735.1401830539392,495169826734.92126,116.94754173003648,1012956952284.2288,0.4888360019824219,51.116399801757815,False,T_0p025N,N,50,T_0p025N
lognormal,42,3,2000,6,500,1.0,1.0,75.0,25.0,50,887.2029347402777,4330.105124672486,9432779210076.373,129.7463966917129,13629336165201.793,0.692093811154207,30.790618884579303,False,T_0p025N,N,50,T_0p025N
lognormal,42,4,2000,6,500,1.0,1.0,75.0,25.0,50,917.563930653906,3700.9938545723717,12210033656119.424,130.86716861049453,24169705595985.152,0.5051792462936595,49.48207537063405,False,T_0p025N,N,50,T_0p025N
lognormal,42,5,2000,6,500,1.0,1.0,75.0,25.0,50,1452.5793433037995,20163.506852128492,173117425127394.4,142.38340783968988,231165568865001.2,0.7488893176323053,25.111068236769473,False,T_0p025N,N,50,T_0p025N
lognormal,42,6,2000,6,500,1.0,1.0,75.0,25.0,50,551.335186185279,2302.5993817284693,552641746969.352,117.4244368874845,789931167344.681,0.6996074719105375,30.039252808946248,False,T_0p025N,N,50,T_0p025N
lognormal,42,7,2000,6,500,1.0,1.0,75.0,25.0,50,854.03643686364,4105.742089310285,7800800116966.965,128.92139149942074,11245942134769.38,0.6936546554733749,30.63453445266251,False,T_0p025N,N,50,T_0p025N
lognormal,42,8,2000,6,500,1.0,1.0,75.0,25.0,50,1333.327397019586,9472.481395059778,111565296547339.62,140.47529124155142,137237186673148.27,0.8129377995269588,18.70622004730412,False,T_0p025N,N,50,T_0p025N
lognormal,42,9,2000,6,500,1.0,1.0,75.0,25.0,50,997.4339474227495,7322.530941210434,18923234522846.71,132.7699537177837,19376885881355.156,0.9765880151596001,2.3411984840399858,False,T_0p025N,N,50,T_0p025N
