data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
lognormal,2000,6,500,75.0,25.0,100,33,44.9,59.75,75.0,94.0,120.05,130,77.79,22.97046632596568,34.25,0.29528816462226093,0.038895000000000006,0.15558000000000002
lognormal,2000,6,1000,50.0,50.0,100,55,61.9,85.0,111.5,137.25,166.2,189,112.16,32.33277725232531,52.25,0.28827369162201594,0.056080000000000005,0.11216000000000001
