K,sigma,heuristic,K_label,K_mode,K_value,active_pct,off_pct,active_count_mean,active_count_std,u_bf_mean,u_bf_std,u_i_mean,u_i_std,u_g_mean,u_g_std,log10_u_g_mean,log10_u_g_std,u_g_vs_best_case_mean,u_bf_vs_best_case_mean,u_i_vs_best_case_mean,u_g_vs_best_h12_mean,log2_u_g_per_active_mean,min_channel_eig_mean,geom_channel_eig_mean,max_channel_eig_mean,condition_channel_eig_mean,sigma_over_geom_channel_eig_mean,elapsed_seconds_mean,elapsed_seconds_std,samples,selection_hashes
500,0.0001,H1,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,69756113342855.94,64642918582953.32,13.673461916024213,0.4203663766030005,0.26564572802221287,0.7084110453407062,7.533856760010612e-05,0.941240723067269,0.09084451458642642,2189.5999547781494,2689.8636477490036,3256.3476967549022,1.5031189424868292,3.917870363933309e-08,0.016492589993868025,0.004426752492020387,10,10
500,0.0001,H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,47386738223250.055,40506616410014.27,13.530721033864987,0.3906449200797244,0.1920680666658769,0.6468496009859805,0.17850604999047806,0.6871646293586933,0.08989616469295895,2276.462823292512,2468.4171421803726,2653.3644590426225,1.162639498334145,4.239206345727515e-08,0.11244539998006076,0.02561816931027575,10,10
500,0.0001,H3-Fast,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,6097.366325043381,1272.6799016453363,44.144625508692116,18.185201211418352,6718440828460.2,5722113175383.805,12.69547055495345,0.3614742961647185,0.027612394184200563,0.39940342248620014,1.0,0.1026989598661417,0.08434688062863024,1423.6769556197924,1521.6675434640283,1638.7571896653644,1.1549965635479587,6.832471292642716e-08,0.47051500000525265,0.10229553481324594,10,10
500,0.0001,H3-threshold-BF,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219506627540466.72,116947749623309.7,14.28338593568327,0.24090265467585412,1.0,1.0,5.299372479297363e-05,4.038192020558389,0.09489676205973054,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,2.709641327655586e-08,0.03667584997601807,0.007094292900828591,10,10
500,0.0001,H3-threshold-Gen,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219506627540466.72,116947749623309.7,14.28338593568327,0.24090265467585412,1.0,1.0,5.299372479297363e-05,4.038192020558389,0.09489676205973054,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,2.709641327655586e-08,0.457964379992336,0.10734624957566054,10,10
500,0.0001,H3-threshold-Int,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,55579509182273.23,56778518574076.5,13.58209721115072,0.38562792129308493,0.2164931182180891,0.6658338355455095,0.20800564112989997,0.8040174176213892,0.09023750062642573,2383.060685017599,2543.318415190969,2721.126119932518,1.1394766633577642,4.109684327549875e-08,0.4394207799807191,0.09870349118397566,10,10
500,0.0001,MISO-EE,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,429.6,32.31855332295815,11136.798616312526,2509.3703524571624,435771.3004382726,231871.1541068838,75483679997581.55,66853131624727.11,13.726599515698425,0.39335742197121587,0.29508490198658993,0.7267468952999291,0.00011462209991985601,1.0541884108518427,0.10649919965077619,2346.1142719793706,2764.539676313973,3231.3462109656552,1.3822219822687003,3.7873805528854655e-08,0.48614072003401815,0.11274998350032746,10,10
500,0.0001,Pareto-H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,490.3,10.209472725529627,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,60813100227474.17,49893672429188.8,13.675490260546955,0.312296292430953,0.25758589240144547,0.7013238401032036,0.24677146483811613,0.9891746171226398,0.09268747169663419,2464.0479327468934,2662.9197075686657,2866.6275276943816,1.161869528692819,3.865904450694688e-08,0.36860291998600586,0.08579682004333633,10,10
500,0.001,Coutino,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,13577.902990595685,1819.4708572460286,616518.4126055278,256973.52682728527,142313274073450.22,79828428778836.14,14.09716684172866,0.22951208390050323,0.6571605188620995,0.896327674124269,7.982983240700598e-05,2.688810120435976,0.09365954917970595,2866.8172532023273,3370.8616319481503,3928.622760589465,1.3737768074668766,3.0135122257206294e-07,0.34470170001732187,0.07845390297079578,10,10
500,0.001,H1,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,69756195428218.96,64642976027167.695,13.67346253581986,0.42036622645866145,0.2656458255903816,0.7084110453407062,7.533856760010612e-05,0.9412407464164803,0.09084451870425957,2189.5999547781494,2689.8636477490036,3256.3476967549022,1.5031189424868292,3.9178703639333096e-07,0.017130619985982774,0.0057311430072056755,10,10
500,0.001,H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,47386799747568.586,40506656016321.28,13.530721697872917,0.39064476943109755,0.19206815601753865,0.6468496009859805,0.17850604999047806,0.6871647100688697,0.08989616910453216,2276.462823292512,2468.4171421803726,2653.3644590426225,1.162639498334145,4.239206345727515e-07,0.11681884001009166,0.0364883531985002,10,10
500,0.001,H3-Fast,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,6097.366325043381,1272.6799016453363,44.144625508692116,18.185201211418352,6718455074491.99,5722122224564.945,12.695471625140915,0.36147407414194654,0.02761243181811627,0.39940342248620014,1.0,0.10269906659883388,0.08434688773880185,1423.6769556197924,1521.6675434640283,1638.7571896653644,1.1549965635479587,6.832471292642716e-07,0.48430308998795224,0.11231404983900022,10,10
500,0.001,H3-threshold-BF,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219506829770690.8,116947830926522.88,14.283386363597108,0.240902594643871,1.0,1.0,5.299372479297363e-05,4.038190128799817,0.09489676490272855,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,2.709641327655586e-07,0.03623853997560218,0.00690259924823569,10,10
500,0.001,H3-threshold-Gen,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219506829770690.8,116947830926522.88,14.283386363597108,0.240902594643871,1.0,1.0,5.299372479297363e-05,4.038190128799817,0.09489676490272855,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,2.709641327655586e-07,0.4771400799974799,0.11732794058052165,10,10
500,0.001,H3-threshold-Int,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,55579577560381.64,56778569466109.914,13.582097854526785,0.38562778531804726,0.21649320982182946,0.6658338355455095,0.20800564112989997,0.8040174466616403,0.09023750490092379,2383.060685017599,2543.318415190969,2721.126119932518,1.1394766633577642,4.109684327549875e-07,0.461727940000128,0.13773115841468167,10,10
500,0.001,MISO-EE,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,429.6,32.31855332295815,11136.798616312526,2509.3703524571624,435771.3004382726,231871.1541068838,75483767368526.98,66853189806895.58,13.726600112170923,0.3933572875948067,0.2950850001545725,0.7267468952999291,0.00011462209991985601,1.0541883891447017,0.10649920435662337,2346.1142719793706,2764.539676313973,3231.3462109656552,1.3822219822687003,3.7873805528854654e-07,0.4821971400058828,0.1107929242211915,10,10
500,0.001,Pareto-H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,490.3,10.209472725529627,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,60813175128513.375,49893717510357.85,13.675490866180235,0.3122961887481621,0.2575859893912257,0.7013238401032036,0.24677146483811613,0.9891745767969511,0.09268747580293954,2464.0479327468934,2662.9197075686657,2866.6275276943816,1.161869528692819,3.8659044506946877e-07,0.3645507900160737,0.08733132206396167,10,10
500,0.01,Coutino,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,13577.902990595685,1819.4708572460286,616518.4126055278,256973.52682728527,142314731673247.62,79829032446732.95,14.097171586919426,0.22951146860181287,0.6571611970505102,0.896327674124269,7.982983240700598e-05,2.6888000523157807,0.09365958070607101,2866.8172532023273,3370.8616319481503,3928.622760589465,1.3737768074668766,3.0135122257206296e-06,0.3473422399838455,0.080137391718693,10,10
500,0.01,H1,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,69757016285975.79,64643550471251.43,13.67346873376322,0.420364725021538,0.2656468012711451,0.7084110453407062,7.533856760010612e-05,0.9412409799075648,0.09084455988250395,2189.5999547781494,2689.8636477490036,3256.3476967549022,1.5031189424868292,3.917870363933309e-06,0.01653335998998955,0.004527989341988465,10,10
500,0.01,H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,47387414994164.14,40507052080868.3,13.530728337937557,0.3906432629514836,0.1920690495337401,0.6468496009859805,0.17850604999047806,0.6871655171683091,0.0898962132201667,2276.462823292512,2468.4171421803726,2653.3644590426225,1.162639498334145,4.2392063457275145e-06,0.11278834000695497,0.027114238894087844,10,10
500,0.01,H3-Fast,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,6097.366325043381,1272.6799016453363,44.144625508692116,18.185201211418352,6718597536099.295,5722212716916.402,12.695482326977723,0.3614718539298905,0.027612808158500042,0.39940342248620014,1.0,0.10270013392625685,0.08434695884026658,1423.6769556197924,1521.6675434640283,1638.7571896653644,1.1549965635479587,6.832471292642716e-06,0.47339889999711887,0.1033586160313734,10,10
500,0.01,H3-threshold-BF,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219508852080691.7,116948643960743.98,14.283390642729481,0.24090199432573678,1.0,1.0,5.299372479297363e-05,4.038171211340478,0.09489679333266865,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,2.709641327655586e-06,0.03756688999710604,0.007868948586866195,10,10
500,0.01,H3-threshold-Gen,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219508852080691.7,116948643960743.98,14.283390642729481,0.24090199432573678,1.0,1.0,5.299372479297363e-05,4.038171211340478,0.09489679333266865,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,2.709641327655586e-06,0.47910447001922873,0.12241052014071538,10,10
500,0.01,H3-threshold-Int,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,55580261345098.266,56779078388185.44,13.582104288273797,0.38562642557314897,0.21649412585865005,0.6658338355455095,0.20800564112989997,0.8040177370646688,0.0902375476458137,2383.060685017599,2543.318415190969,2721.126119932518,1.1394766633577642,4.1096843275498745e-06,0.45806049001403154,0.11286363055763887,10,10
500,0.01,MISO-EE,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,429.6,32.31855332295815,11136.798616312526,2509.3703524571624,435771.3004382726,231871.1541068838,75484641082295.34,66853771630505.47,13.726606076883934,0.39335594383601363,0.2950859818333108,0.7267468952999291,0.00011462209991985601,1.0541881720742912,0.10649925141499954,2346.1142719793706,2764.539676313973,3231.3462109656552,1.3822219822687003,3.7873805528854655e-06,0.48668758001876994,0.11786756736536869,10,10
500,0.01,Pareto-H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,490.3,10.209472725529627,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,60813924142829.14,49894168323576.51,13.675496922501079,0.31229515192415414,0.2575869592880635,0.7013238401032036,0.24677146483811613,0.9891741735437346,0.09268751686591199,2464.0479327468934,2662.9197075686657,2866.6275276943816,1.161869528692819,3.865904450694687e-06,0.36704697001259773,0.09706416643496191,10,10
500,0.1,Coutino,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,13577.902990595685,1819.4708572460286,616518.4126055278,256973.52682728527,142329308294305.38,79835069295106.61,14.097219038092955,0.22950531580091618,0.6571679787838639,0.896327674124269,7.982983240700598e-05,2.688699377716926,0.09365989596484399,2866.8172532023273,3370.8616319481503,3928.622760589465,1.3737768074668766,3.01351222572063e-05,0.3479058300028555,0.08620108399476217,10,10
500,0.1,H1,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,69765225276206.984,64649295106097.016,13.673530711884192,0.42034971127712917,0.2656565579862265,0.7084110453407062,7.533856760010612e-05,0.9412433147160157,0.0908449716562266,2189.5999547781494,2689.8636477490036,3256.3476967549022,1.5031189424868292,3.9178703639333096e-05,0.01615849998779595,0.004153900036190127,10,10
500,0.1,H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,47393567801108.8,40511012873944.445,13.530794737117457,0.3906281988204756,0.19207798465376485,0.6468496009859805,0.17850604999047806,0.6871735879301564,0.0898966543667691,2276.462823292512,2468.4171421803726,2653.3644590426225,1.162639498334145,4.2392063457275144e-05,0.11137060000328347,0.02788054842968989,10,10
500,0.1,H3-Fast,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,6097.366325043381,1272.6799016453363,44.144625508692116,18.185201211418352,6720022281122.602,5723117694437.445,12.69558934156342,0.3614496533756096,0.02761657168496657,0.39940342248620014,1.0,0.1027108072506729,0.08434766982978414,1423.6769556197924,1521.6675434640283,1638.7571896653644,1.1549965635479587,6.832471292642715e-05,0.47660563997924327,0.10228730100763309,10,10
500,0.1,H3-threshold-BF,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219529075956924.97,116956774512350.12,14.283433433451185,0.2408959913136071,1.0,1.0,5.299372479297363e-05,4.03798204939277,0.09489707762806991,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,2.709641327655586e-05,0.03783309997525066,0.007634610357883449,10,10
500,0.1,H3-threshold-Gen,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219529075956924.97,116956774512350.12,14.283433433451185,0.2408959913136071,1.0,1.0,5.299372479297363e-05,4.03798204939277,0.09489707762806991,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,2.709641327655586e-05,0.47371012000367047,0.10653254034433893,10,10
500,0.1,H3-threshold-Int,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,55587099555451.0,56784167782872.61,13.582168624376573,0.3856128286724675,0.21650328616802147,0.6658338355455095,0.20800564112989997,0.8040206411460057,0.09023797508562834,2383.060685017599,2543.318415190969,2721.126119932518,1.1394766633577642,4.109684327549875e-05,0.4651757000014186,0.09500206286394795,10,10
500,0.1,MISO-EE,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,429.6,32.31855332295815,11136.798616312526,2509.3703524571624,435771.3004382726,231871.1541068838,75493378651320.47,66859590058789.05,13.726665722818264,0.3933425067779542,0.2950957985116168,0.7267468952999291,0.00011462209991985601,1.0541860014709912,0.10649972198918942,2346.1142719793706,2764.539676313973,3231.3462109656552,1.3822219822687003,3.787380552885466e-05,0.48693367998348547,0.11563758302903307,10,10
500,0.1,Pareto-H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,490.3,10.209472725529627,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,60821414678261.21,49898676608484.766,13.675557484512666,0.3122847840739191,0.2575966581592842,0.7013238401032036,0.24677146483811613,0.9891701413779901,0.09268792748752028,2464.0479327468934,2662.9197075686657,2866.6275276943816,1.161869528692819,3.865904450694688e-05,0.37033584001474085,0.09039126000894787,10,10
500,1.0,Coutino,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,13577.902990595685,1819.4708572460286,616518.4126055278,256973.52682728527,142475136825934.97,79895454722123.1,14.097693476430516,0.2294438063875011,0.6572357810472512,0.896327674124269,7.982983240700598e-05,2.6876932916068457,0.09366304806492964,2866.8172532023273,3370.8616319481503,3928.622760589465,1.3737768074668766,0.00030135122257206293,0.3457499400014058,0.0761169998920151,10,10
500,1.0,H1,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,69847356454582.56,64706760857773.95,13.674150361868888,0.4201996364880193,0.2657541158810615,0.7084110453407062,7.533856760010612e-05,0.9412666525655304,0.09084908852161291,2189.5999547781494,2689.8636477490036,3256.3476967549022,1.5031189424868292,0.00039178703639333094,0.01589692000998184,0.004139075531593505,10,10
500,1.0,H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,47455129978225.484,40550635567136.24,13.531458582312606,0.3904776239918828,0.19216733165281774,0.6468496009859805,0.17850604999047806,0.6872542723001247,0.08990106485877794,2276.462823292512,2468.4171421803726,2653.3644590426225,1.162639498334145,0.0004239206345727514,0.11238312998320907,0.028785448059039768,10,10
500,1.0,H3-Fast,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,6097.366325043381,1272.6799016453363,44.144625508692116,18.185201211418352,6734282631799.78,5732172871406.546,12.6966591093672,0.36122780434417096,0.027654219209149723,0.39940342248620014,1.0,0.1028175455019468,0.08435477721322893,1423.6769556197924,1521.6675434640283,1638.7571896653644,1.1549965635479587,0.0006832471292642715,0.4614392299903557,0.10949851738994057,10,10
500,1.0,H3-threshold-BF,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219731392355132.5,117038100969891.22,14.283861280477485,0.24083597810934362,1.0,1.0,5.299372479297363e-05,4.036091693639789,0.09489992018218385,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,0.0002709641327655586,0.037308380007743835,0.007195247435161348,10,10
500,1.0,H3-threshold-Gen,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,219731392355132.5,117038100969891.22,14.283861280477485,0.24083597810934362,1.0,1.0,5.299372479297363e-05,4.036091693639789,0.09489992018218385,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,0.0002709641327655586,0.46050355999032033,0.1091010227129405,10,10
500,1.0,H3-threshold-Int,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,55655517986613.33,56835079124760.086,13.582811848711819,0.3854769144722198,0.21659488337647334,0.6658338355455095,0.20800564112989997,0.8040496870545996,0.09024224857560947,2383.060685017599,2543.318415190969,2721.126119932518,1.1394766633577642,0.0004109684327549875,0.43538524002069606,0.10556747053300632,10,10
500,1.0,MISO-EE,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,429.6,32.31855332295815,11136.798616312526,2509.3703524571624,435771.3004382726,231871.1541068838,75580797485877.44,66917793562789.875,13.727262062618175,0.3932081891625327,0.2951939543874659,0.7267468952999291,0.00011462209991985601,1.0541643055146575,0.10650442677419943,2346.1142719793706,2764.539676313973,3231.3462109656552,1.3822219822687003,0.0003787380552885466,0.49049500999972223,0.11667684362165454,10,10
500,1.0,Pareto-H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,490.3,10.209472725529627,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,60896359269579.36,49943774731558.76,13.676162984977665,0.3121811445406631,0.2576936371554462,0.7013238401032036,0.24677146483811613,0.9891298563372573,0.0926920328922133,2464.0479327468934,2662.9197075686657,2866.6275276943816,1.161869528692819,0.0003865904450694687,0.365960989985615,0.09332714555357823,10,10
500,10.0,Coutino,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,13577.902990595685,1819.4708572460286,616518.4126055278,256973.52682728527,143939666342893.5,80501004939808.55,14.102430535711312,0.22883056601591942,0.6579123001298786,0.896327674124269,7.982983240700598e-05,2.67769798606525,0.09369452040555368,2866.8172532023273,3370.8616319481503,3928.622760589465,1.3737768074668766,0.0030135122257206296,0.3348715999862179,0.0759852879210685,10,10
500,10.0,H1,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,70672805535619.4,65283361008628.18,13.680333779310832,0.41870512626503403,0.26672876831650144,0.7084110453407062,7.533856760010612e-05,0.9414990120914897,0.09089017025785853,2189.5999547781494,2689.8636477490036,3256.3476967549022,1.5031189424868292,0.003917870363933309,0.01575670001329854,0.004460943539447378,10,10
500,10.0,H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,48074171332175.92,40948340692456.55,13.538082419387482,0.38897849327156814,0.19306037933071357,0.6468496009859805,0.17850604999047806,0.6880587978955033,0.08994507267972791,2276.462823292512,2468.4171421803726,2653.3644590426225,1.162639498334145,0.004239206345727514,0.10588595998706296,0.025914352582904584,10,10
500,10.0,H3-Fast,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,6097.366325043381,1272.6799016453363,44.144625508692116,18.185201211418352,6878181620198.226,5823265948570.74,12.707319168342247,0.3590248498671185,0.02803191703953556,0.39940342248620014,1.0,0.10388541730782239,0.08442560111203365,1423.6769556197924,1521.6675434640283,1638.7571896653644,1.1549965635479587,0.006832471292642715,0.47031858999980614,0.0912975180959978,10,10
500,10.0,H3-threshold-BF,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,221762333431979.06,117853461526477.53,14.288133743465295,0.24023753283572505,1.0,1.0,5.299372479297363e-05,4.017313672581874,0.09492830581185101,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,0.002709641327655586,0.03683391998056322,0.007367254557886489,10,10
500,10.0,H3-threshold-Gen,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,221762333431979.06,117853461526477.53,14.288133743465295,0.24023753283572505,1.0,1.0,5.299372479297363e-05,4.017313672581874,0.09492830581185101,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,0.002709641327655586,0.46479313999880106,0.10426527052034297,10,10
500,10.0,H3-threshold-Int,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10187.243054014332,2361.1487412937513,223.00242040082813,101.50993602956392,56343344139376.875,57345934149059.9,13.58923046324802,0.3841232301125428,0.21751026521136171,0.6658338355455095,0.20800564112989997,0.8043406458492288,0.09028489292752559,2383.060685017599,2543.318415190969,2721.126119932518,1.1394766633577642,0.004109684327549875,0.44793478000210596,0.10125887811611449,10,10
500,10.0,MISO-EE,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,429.7,32.36613456479885,11139.97980416992,2508.816492535774,434826.8096684374,232275.115616405,76523984877279.33,67475306960774.625,13.733757309243643,0.39183885817567526,0.2965304445611341,0.7269615029370967,0.00011494664679893693,1.0552710395976572,0.10653229214918203,2347.1072493873357,2765.3790073603923,3231.512144523974,1.3817361171188662,0.0037862039048504144,0.4639790799934417,0.11146009375670857,10,10
500,10.0,Pareto-H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,490.3,10.209472725529627,10674.477915907128,2008.608254123817,188.2411411255598,69.98697955427545,61649738393893.85,50396285149936.805,13.682206057125082,0.31114863097433204,0.2586624550120526,0.7013238401032036,0.24677146483811613,0.9887306421079984,0.09273300602114382,2464.0479327468934,2662.9197075686657,2866.6275276943816,1.161869528692819,0.0038659044506946876,0.35570858999853955,0.09631972520169715,10,10
500,100.0,Coutino,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,13580.500002385506,1819.307434981809,635151.847932018,268351.8182723001,159222901514831.3,86727777377799.64,14.149088653782304,0.22287579021632292,0.6645373888838922,0.8965035834142361,7.830473005881364e-05,2.5839232213731886,0.09400451023210286,2862.0796245063357,3370.851362104222,3939.0638652480243,1.37997951514602,0.03013522138285677,0.3542968400055543,0.08229685501232747,10,10
500,100.0,H1,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,10876.364746301622,2594.847546076466,626361.0653784412,253413.94663672097,79350806115392.77,71245938012473.42,13.740898389009018,0.4043572101579089,0.2763818120172794,0.7084110453407062,7.533856760010612e-05,0.9437250469512539,0.0912925528148831,2189.5999547781494,2689.8636477490036,3256.3476967549022,1.5031189424868292,0.03917870363933309,0.01713737999089062,0.004589759869397248,10,10
500,100.0,H2,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,9893.066029616382,2189.2544494722342,264.7547242404893,114.81004352954436,54615447948412.4,45075161683424.125,13.602903209164822,0.37461975307163814,0.20194653171194057,0.6468496009859805,0.17850604999047806,0.6958788023003805,0.09037573268511616,2276.462823292512,2468.4171421803726,2653.3644590426225,1.162639498334145,0.04239206345727514,0.1113824599655345,0.0255737929463227,10,10
500,100.0,H3-Fast,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,6097.366325043381,1272.6799016453363,44.144625508692116,18.185201211418352,8452245878598.492,6789459178718.463,12.810333950931303,0.3384418345816427,0.03192777837144649,0.39940342248620014,1.0,0.11460219965026427,0.08511001651297624,1423.6769556197924,1521.6675434640283,1638.7571896653644,1.1549965635479587,0.06832471292642715,0.4768030500272289,0.10315316830682633,10,10
500,100.0,H3-threshold-BF,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,242863050374509.4,126218499006940.56,14.330269182427969,0.2344169684861158,1.0,1.0,5.299372479297363e-05,3.8413029968245214,0.09520824760881204,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,0.027096413276555858,0.037227219971828165,0.006952823799055686,10,10
500,100.0,H3-threshold-Gen,"K<=500 (50% off, 50% active)",off_pct,50.0,50.0,50.0,500.0,0.0,15164.216610397245,2059.7322388172383,995519.1880497836,447444.8166225405,242863050374509.4,126218499006940.56,14.330269182427969,0.2344169684861158,1.0,1.0,5.299372479297363e-05,3.8413029968245214,0.09520824760881204,3152.544908988872,3754.8361699698607,4515.392073821912,1.44395718032749,0.027096413276555858,0.47963539002230393,0.11399380514063201,10,10
