data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rician,2000,10,500,75.0,25.0,100,89,149.75,218.75,309.5,416.75,490.15,500,320.87,111.46622942860452,198.0,0.34738750717924555,0.160435,0.64174
rician,2000,10,1000,50.0,50.0,100,174,206.85,294.75,358.5,439.5,570.9499999999999,644,367.55,106.95768775406923,144.75,0.2910017351491477,0.18377500000000002,0.36755000000000004
