data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
thin_tail,42,0,1000,10,250,1.0,1.0,75.0,25.0,25,1439.1106091106624,27797.968742530138,2.0706644073570335e+21,213.16109718476793,2.2630538133934456e+21,0.9149868178574488,8.501318214255116,False,T_0p025N,N,25,T_0p025N
thin_tail,42,1,1000,10,250,1.0,1.0,75.0,25.0,25,1272.4062189189835,22610.50938837761,5.5300119231098624e+20,207.42726067676352,1.8288273497253224e+21,0.30238020685443234,69.76197931455677,False,T_0p025N,N,25,T_0p025N
thin_tail,42,2,1000,10,250,1.0,1.0,75.0,25.0,25,1733.3765672149204,42194.76005110207,1.2255130444650286e+22,220.88317938280085,1.397122972865761e+22,0.8771690597508905,12.283094024910945,False,T_0p025N,N,25,T_0p025N
thin_tail,42,3,1000,10,250,1.0,1.0,75.0,25.0,25,1350.5747163952092,23389.516276469007,1.1300127165308625e+21,210.5308333081803,1.4449475835122903e+21,0.7820440889517228,21.795591104827714,False,T_0p025N,N,25,T_0p025N
thin_tail,42,4,1000,10,250,1.0,1.0,75.0,25.0,25,1079.8971865069318,18485.447101944505,9.970255763137262e+19,199.987062992439,1.564378206274246e+20,0.637330264711538,36.2669735288462,False,T_0p025N,N,25,T_0p025N
thin_tail,42,5,1000,10,250,1.0,1.0,75.0,25.0,25,1272.6120031871092,18910.102444665903,6.441754089893847e+20,208.09004141868246,7.75262956429837e+20,0.8309121487706269,16.90878512293731,False,T_0p025N,N,25,T_0p025N
thin_tail,42,6,1000,10,250,1.0,1.0,75.0,25.0,25,1239.6148396911344,17389.485578792337,5.059091475552771e+20,207.04072532140063,6.030808906251312e+20,0.8388744452354817,16.112555476451828,False,T_0p025N,N,25,T_0p025N
thin_tail,42,7,1000,10,250,1.0,1.0,75.0,25.0,25,1474.6124323442684,34820.27810099732,2.2218556027833926e+21,213.46715830954037,2.5717984160495205e+21,0.8639306988128305,13.606930118716953,False,T_0p025N,N,25,T_0p025N
thin_tail,42,8,1000,10,250,1.0,1.0,75.0,25.0,25,1377.9714969537888,38177.470436134325,9.65157325911371e+20,209.8459811148486,9.65157325911371e+20,1.0,0.0,True,T_0p025N,N,25,T_0p025N
thin_tail,42,9,1000,10,250,1.0,1.0,75.0,25.0,25,1310.109648542276,20550.411674192597,8.626374398126376e+20,209.3582830327802,1.0811643276413492e+21,0.7978781927577592,20.212180724224083,False,T_0p025N,N,25,T_0p025N
thin_tail,42,10,1000,10,250,1.0,1.0,75.0,25.0,25,1186.690762034284,17905.759689669474,3.026959724133352e+20,204.8100664239595,5.736850933072526e+20,0.5276343693511628,47.23656306488372,False,T_0p025N,N,25,T_0p025N
thin_tail,42,11,1000,10,250,1.0,1.0,75.0,25.0,25,965.6357344217839,14295.343723924552,3.5520450015284367e+19,195.50478459300166,4.129790613585142e+19,0.8601029286675738,13.989707133242623,False,T_0p025N,N,25,T_0p025N
thin_tail,42,12,1000,10,250,1.0,1.0,75.0,25.0,25,1355.7966547118249,21496.201459896718,1.2066967230319965e+21,210.81598133341993,1.6876133871973402e+21,0.7150314948828337,28.49685051171663,False,T_0p025N,N,25,T_0p025N
thin_tail,42,13,1000,10,250,1.0,1.0,75.0,25.0,25,1320.5596226879125,25511.850693476546,8.007479653857884e+20,209.03495843841824,9.710820957640836e+20,0.8245934806940602,17.540651930593974,False,T_0p025N,N,25,T_0p025N
thin_tail,42,14,1000,10,250,1.0,1.0,75.0,25.0,25,1407.3526412863364,22249.465261113044,1.6709301119883204e+21,212.22958285553136,2.6518134523975e+21,0.6301084680287882,36.98915319712118,False,T_0p025N,N,25,T_0p025N
thin_tail,42,15,1000,10,250,1.0,1.0,75.0,25.0,25,1324.0057777886648,22155.40414660581,9.406582041210618e+20,209.73431847625608,9.741665479385823e+20,0.9656030646007842,3.4396935399215844,False,T_0p025N,N,25,T_0p025N
thin_tail,42,16,1000,10,250,1.0,1.0,75.0,25.0,25,1707.5956975536383,41090.49035574887,1.0465659148312164e+22,220.19766586278124,1.1110058851218934e+22,0.9419985338028998,5.800146619710023,False,T_0p025N,N,25,T_0p025N
thin_tail,42,17,1000,10,250,1.0,1.0,75.0,25.0,25,1436.3004987131292,24862.16246544071,1.9872733822544962e+21,212.982576155938,2.7161095236114705e+21,0.7316617260750669,26.833827392493316,False,T_0p025N,N,25,T_0p025N
thin_tail,42,18,1000,10,250,1.0,1.0,75.0,25.0,25,1171.9178812251955,19320.244734157634,2.3849128860063482e+20,203.77472520140202,3.515167300565743e+20,0.6784635501196521,32.15364498803479,False,T_0p025N,N,25,T_0p025N
thin_tail,42,19,1000,10,250,1.0,1.0,75.0,25.0,25,1409.1210011600288,36134.85753317652,1.296629822193671e+21,211.12816006056957,3.086229127625674e+21,0.4201340109803209,57.98659890196791,False,T_0p025N,N,25,T_0p025N
thin_tail,42,20,1000,10,250,1.0,1.0,75.0,25.0,25,1371.189121161763,28255.239409637587,1.2022716241958813e+21,210.80002597086656,1.9665414985212276e+21,0.6113634647933688,38.86365352066312,False,T_0p025N,N,25,T_0p025N
thin_tail,42,21,1000,10,250,1.0,1.0,75.0,25.0,25,1306.7175215784623,27704.044386189642,6.905252382173664e+20,208.39179556366102,8.04140351063672e+20,0.8587123346117107,14.12876653882893,False,T_0p025N,N,25,T_0p025N
thin_tail,42,22,1000,10,250,1.0,1.0,75.0,25.0,25,1502.3240058163012,30897.374220441263,3.075415318604916e+21,214.8790377324924,3.4875625069588015e+21,0.8818237128276497,11.81762871723503,False,T_0p025N,N,25,T_0p025N
thin_tail,42,23,1000,10,250,1.0,1.0,75.0,25.0,25,1203.5115151626537,19134.983012029217,3.478917082621971e+20,205.4144407778787,5.483043118199824e+20,0.6344865447208371,36.55134552791629,False,T_0p025N,N,25,T_0p025N
