data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
thin_tail,1000,10,250,75.0,25.0,100,18,19.0,31.75,39.5,50.25,67.1,89,41.84,15.36210738910334,18.5,0.36716317851585417,0.041839999999999995,0.16735999999999998
thin_tail,1000,10,500,50.0,50.0,100,23,35.95,53.0,65.5,82.0,103.1,111,66.36,20.56353544259814,29.0,0.3098784726129919,0.06635999999999999,0.13271999999999998
