data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
rician,42,0,5000,6,1250,1.0,1.0,75.0,25.0,125,456582.2468496512,164938608821.3786,1.20338523758874e+22,220.80404679523036,1.6285652548537954e+22,0.7389235610929045,26.107643890709554,False,T_0p025N,N,125,T_0p025N
rician,42,1,5000,6,1250,1.0,1.0,75.0,25.0,125,410199.0926599121,132795416063.50542,7.896804710240086e+21,218.97451397945468,1.0836729646506589e+22,0.7287073653983571,27.12926346016429,False,T_0p025N,N,125,T_0p025N
rician,42,2,5000,6,1250,1.0,1.0,75.0,25.0,125,419159.99190181936,139130332573.22,6.57166072830145e+21,218.17675134247213,9.39645885691118e+21,0.6993763106266286,30.062368937337137,False,T_0p025N,N,125,T_0p025N
rician,42,3,5000,6,1250,1.0,1.0,75.0,25.0,125,407799.71571893577,131919501275.73416,4.739890064518394e+21,216.75768268904736,8.230193920014329e+21,0.5759147488605155,42.40852511394845,False,T_0p025N,N,125,T_0p025N
rician,42,4,5000,6,1250,1.0,1.0,75.0,25.0,125,395836.47764201014,123566515045.49858,6.91811856531337e+21,218.3998800084401,1.0500264960520056e+22,0.6588518091043228,34.11481908956772,False,T_0p025N,N,125,T_0p025N
rician,42,5,5000,6,1250,1.0,1.0,75.0,25.0,125,421446.3333116283,140465780100.35907,7.69374597971284e+21,218.86137843339372,1.0129069009951718e+22,0.759570891673638,24.0429108326362,False,T_0p025N,N,125,T_0p025N
rician,42,6,5000,6,1250,1.0,1.0,75.0,25.0,125,400928.5014868049,126816632929.53732,7.135991910999758e+21,218.53454349074042,9.201934726861698e+21,0.7754882122961412,22.451178770385884,False,T_0p025N,N,125,T_0p025N
rician,42,7,5000,6,1250,1.0,1.0,75.0,25.0,125,384765.0977569004,117228118889.13417,4.035320861944344e+21,216.05878072647107,5.780763860802885e+21,0.6980601455296052,30.193985447039484,False,T_0p025N,N,125,T_0p025N
rician,42,8,5000,6,1250,1.0,1.0,75.0,25.0,125,387889.79943617765,118724450111.62917,5.7861078727562e+21,217.62386526115637,6.598851422650632e+21,0.8768356039803107,12.31643960196893,False,T_0p025N,N,125,T_0p025N
rician,42,9,5000,6,1250,1.0,1.0,75.0,25.0,125,425775.6283229224,143286375011.5537,8.73386041251429e+21,219.41206246600754,1.3998393383587645e+22,0.6239187721895476,37.60812278104524,False,T_0p025N,N,125,T_0p025N
rician,42,10,5000,6,1250,1.0,1.0,75.0,25.0,125,392712.5908195405,121533861775.53836,7.047955804438204e+21,218.48063172085492,9.82510932262437e+21,0.7173412094467805,28.265879055321953,False,T_0p025N,N,125,T_0p025N
rician,42,11,5000,6,1250,1.0,1.0,75.0,25.0,125,413975.77660520055,135896984801.7605,5.394114725904733e+21,217.31920179101948,9.351716242848947e+21,0.5768047902468699,42.319520975313004,False,T_0p025N,N,125,T_0p025N
rician,42,12,5000,6,1250,1.0,1.0,75.0,25.0,125,407580.29516523535,131261416409.30885,6.834516465546202e+21,218.3470779413816,1.0824136280525249e+22,0.6314144878093269,36.858551219067316,False,T_0p025N,N,125,T_0p025N
rician,42,13,5000,6,1250,1.0,1.0,75.0,25.0,125,417761.83210348856,137806598089.21112,8.405672081505582e+21,219.24572443488773,1.0938960065953706e+22,0.7684160131151131,23.158398688488692,False,T_0p025N,N,125,T_0p025N
