data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,best_tested_T,best_tested_T_over_N,best_tested_T_over_K,best_tested_u_bf,best_tested_u_i,best_tested_u_g_value,best_tested_u_g_db,prev_T,prev_T_u_g,next_T,next_T_u_g,row_power_cv,row_power_skew3,row_power_p95_p50,row_power_p99_p50,row_power_max_p95,log_power_gap_max,log_power_gap_rank,log_power_gap_rank_pct,tail_mass_p80,tail_mass_p90,tail_mass_p95,tail_mass_p99
gaussian,42,0,500,10,125,1.0,1.0,75.0,25.0,21,0.042,0.168,840.932479451105,18780.67819663398,4.2510638328183076e+18,186.28497626263905,20,3.9131782666337193e+18,22,3.9472970083949896e+18,0.3249752973211514,0.6624563419688061,1.6519259634950965,1.9921509161381938,1.4409456299708452,0.3094328716414465,499,0.998,0.2990373746403323,0.1633151391826211,0.08840762938937353,0.021146844063327976
gaussian,42,1,500,10,125,1.0,1.0,75.0,25.0,23,0.046,0.184,837.8348621113144,14913.240531305792,6.311910844232132e+18,188.00160855833258,22,5.923282018238833e+18,24,6.033586327703823e+18,0.3108342109322384,0.6347368467618238,1.6310353549934982,1.923355847213215,1.3634685954707653,0.09335628699482627,1,0.002,0.2957937547850891,0.16258567411667327,0.08790061151287275,0.01947163863171865
gaussian,42,2,500,10,125,1.0,1.0,75.0,25.0,20,0.04,0.16,761.9233321414229,13927.183148566304,2.1463914206590449e+18,183.31708923748917,19,2.1389386517562693e+18,21,2.032277499563603e+18,0.3046256406409574,0.700251538039159,1.5818371952395136,1.893551963541882,1.534441736544918,0.5558507280311384,499,0.998,0.2923867525858121,0.16141797722508372,0.08749262931586609,0.020467520124011734
gaussian,42,3,500,10,125,1.0,1.0,75.0,25.0,10,0.02,0.08,784.3333867354233,13444.830720980313,3.0736276092514954e+18,184.87651248640643,9,2.536201013335419e+18,11,3.032861668613215e+18,0.3168164017768928,0.5639630610627812,1.6244243800705862,1.7995312771931646,1.5189043110311329,0.19606321869636378,499,0.998,0.2965975124136874,0.16182739068602464,0.08592323830353303,0.019637901278240718
gaussian,42,4,500,10,125,1.0,1.0,75.0,25.0,7,0.014,0.056,798.1063523034474,12204.318224961373,4.1005116372484275e+18,186.12838048761364,6,3.3867224963526574e+18,8,3.9954584087146496e+18,0.3172525768652255,0.5478800529689215,1.6559936023001105,1.9196674778507676,1.4174085683146762,0.24467551124842868,499,0.998,0.2957715540028712,0.1631103053004151,0.08766651062738366,0.020197005745848932
gaussian,42,5,500,10,125,1.0,1.0,75.0,25.0,38,0.076,0.304,833.5278016271365,17870.975148542126,4.857133457921658e+18,186.86380036609265,37,4.344422560250717e+18,39,4.745578822909328e+18,0.31663965083689444,0.4889020405808861,1.5990694401813978,1.8396671443067474,1.4232839158009662,0.19404234568216006,499,0.998,0.29417554725734174,0.16105293437521886,0.08706718756270307,0.019997181840587932
gaussian,42,6,500,10,125,1.0,1.0,75.0,25.0,15,0.03,0.12,913.1883426154499,22902.6403542748,1.1002991692519895e+19,190.41510785058375,14,1.0540673834758703e+19,16,1.0757250106999615e+19,0.2922273166421791,0.5542948404672859,1.5555166606844912,1.8944090175734971,1.3446476041126394,0.10112459386421713,499,0.998,0.2879282290700409,0.15697823423414878,0.08456577477385394,0.019360007492788888
gaussian,42,7,500,10,125,1.0,1.0,75.0,25.0,18,0.036,0.144,750.6838996945407,17834.071638336263,1.2374516369291725e+18,180.92528234494313,17,1.225800977645474e+18,19,1.2359813119921708e+18,0.31100008940271817,0.5986979858219341,1.5698735624763396,1.810131980996003,1.6717293675541807,0.25452431961837907,1,0.002,0.2931261068542113,0.1595895340958041,0.08531971465094412,0.020153708754813735
gaussian,42,8,500,10,125,1.0,1.0,75.0,25.0,19,0.038,0.152,815.2872941069811,15873.140989612466,4.1572357846993695e+18,186.18804656955075,18,3.740783669416513e+18,20,3.9696344517026043e+18,0.3186578252540524,0.6256115629107825,1.5645606654030122,1.932049618495896,1.4975717258156915,0.2052118201761659,497,0.994,0.2942092536389216,0.16200081306951153,0.08814375566767542,0.02113234408919064
gaussian,42,9,500,10,125,1.0,1.0,75.0,25.0,40,0.08,0.32,831.6041536303061,14966.882574556834,5.399648225354226e+18,187.32365467459292,39,5.182795462105348e+18,41,5.36018893816997e+18,0.322507226537798,0.6630271748966927,1.6478290276691232,1.993184471618883,1.3529779781370554,0.08707091873639317,496,0.992,0.29684888017738503,0.16494751135410338,0.09014569258308852,0.02075987466963901
gaussian,42,10,500,10,125,1.0,1.0,75.0,25.0,12,0.024,0.096,848.6801480232073,14143.595053194522,7.029431744696844e+18,188.46920218317493,11,6.827215283740952e+18,13,6.957300060872438e+18,0.3144721647215237,0.46671578439662414,1.5874773631030086,1.867270226771771,1.4065191139162907,0.16904161225204706,498,0.996,0.29359588314693913,0.16028671543586515,0.08583983718096846,0.01973661372581641
gaussian,42,11,500,10,125,1.0,1.0,75.0,25.0,9,0.018,0.072,864.8081224175926,16405.39979716498,7.417141900731508e+18,188.70236587777492,8,6.809759661376403e+18,10,7.328797430585967e+18,0.3223898414844189,0.4224852060096013,1.678391133609437,1.8331171399615045,1.360382537244255,0.33278336395983366,499,0.998,0.29720014824290253,0.1619778215529024,0.08592975062443137,0.018955944710727413
