data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
gaussian,500,10,125,75.0,25.0,100,5,9.0,15.75,21.5,28.25,46.05,60,23.76,11.45577354327273,12.5,0.4821453511478422,0.04752000000000001,0.19008000000000003
gaussian,500,10,250,50.0,50.0,100,11,18.0,23.0,32.0,45.0,54.099999999999994,60,33.62,12.208442185883529,22.0,0.3631303446128355,0.06724000000000001,0.13448000000000002
