data_profile,N,L,K,off_pct,active_pct,cases,best_T_min,best_T_p05,best_T_p25,best_T_median,best_T_p75,best_T_p95,best_T_max,best_T_mean,best_T_std,best_T_iqr,best_T_cv,best_T_over_N_mean,best_T_over_K_mean
rician,500,10,125,75.0,25.0,100,13,22.0,49.5,77.0,106.0,124.0,125,76.59,34.43339200323553,56.5,0.4495807808230256,0.15318,0.61272
rician,500,10,250,50.0,50.0,100,20,37.95,57.75,76.0,107.25,155.1,199,86.7,39.0046617260506,49.5,0.4498807580859354,0.17340000000000003,0.34680000000000005
