data_profile,generator_seed,sample,N,L,K,sigma,P,off_pct,active_pct,T,u_bf,u_i,u_g,u_g_db,best_tested_u_g,fraction_best_tested_u_g,gap_to_best_tested_pct,is_best_tested_T,formula,formula_family,formula_T,formula_label
rician,42,0,500,10,125,1.0,1.0,75.0,25.0,12,5173.798956184105,23110448.02673439,6835256625161.776,128.34754824507274,15462651132871.459,0.44204946269730977,55.79505373026903,False,T_0p025N,N,12,T_0p025N
rician,42,1,500,10,125,1.0,1.0,75.0,25.0,12,5140.144977018952,22974398.951175876,1412119177590.7544,121.49871351096714,2640271896202.8994,0.5348385443262833,46.516145567371666,False,T_0p025N,N,12,T_0p025N
rician,42,2,500,10,125,1.0,1.0,75.0,25.0,12,5088.741325879993,22560304.773670197,994286801804.3839,119.9751167461379,4489685188683.022,0.22146024944257664,77.85397505574234,False,T_0p025N,N,12,T_0p025N
rician,42,3,500,10,125,1.0,1.0,75.0,25.0,12,4670.308150032046,18860314.86767635,2328457350970.712,123.67068287616524,5861754788934.55,0.39722871986495006,60.277128013505,False,T_0p025N,N,12,T_0p025N
rician,42,4,500,10,125,1.0,1.0,75.0,25.0,12,4975.341075999691,21542318.772193752,998087328993.6097,119.99168542129829,3173505218592.1646,0.3145062825629708,68.54937174370292,False,T_0p025N,N,12,T_0p025N
rician,42,5,500,10,125,1.0,1.0,75.0,25.0,12,5110.355194968923,22549669.27448195,5142608508547.392,127.11183464035445,7217722111374.584,0.7124974374453998,28.750256255460016,False,T_0p025N,N,12,T_0p025N
rician,42,6,500,10,125,1.0,1.0,75.0,25.0,12,5302.043293846896,24436996.398027483,1969015498781.1055,122.94249134629038,4642665022317.728,0.4241131956141274,57.58868043858726,False,T_0p025N,N,12,T_0p025N
rician,42,7,500,10,125,1.0,1.0,75.0,25.0,12,5163.1461796581525,23127939.422873203,2280906405611.35,123.5810746486434,6558979632732.7295,0.347753238053742,65.2246761946258,False,T_0p025N,N,12,T_0p025N
rician,42,8,500,10,125,1.0,1.0,75.0,25.0,12,4873.513398552612,20600366.816518597,1747868027979.397,122.42508638318967,3935138038723.7456,0.4441694321214384,55.58305678785616,False,T_0p025N,N,12,T_0p025N
rician,42,9,500,10,125,1.0,1.0,75.0,25.0,12,4671.083001981428,18899830.1655696,1223110770577.7175,120.87465790537672,2675546370510.6406,0.45714429922000605,54.28557007799939,False,T_0p025N,N,12,T_0p025N
